,id,name,release_date,artist_id,genre
11924,7ygt0sc1LHZYWUNmEI9A5B,"Beethoven: Symphony No.3 'Eroica"" & Strauss: Metamorphosen",2019-09-06,3ilNZUdmNZ2nUcuAOIpsQl,classical
11925,1fsJhFgqGAJiSJo61ALeSO,Richard Strauss: Four Last Songs / Wagner: Arias from Tannhäuser,2019-05-31,3ilNZUdmNZ2nUcuAOIpsQl,classical
11926,4hzFMgIJmqPLIODcpy9JeL,"Society of Finnish Composers 50th Anniversary 1995, Vol. 3",2019-03-15,3ilNZUdmNZ2nUcuAOIpsQl,classical
11928,7rOT557dIFo5lYvCjrvicl,Stravinsky: Perséphone (Live),2018-08-17,3ilNZUdmNZ2nUcuAOIpsQl,classical
11929,0YtY6kB2tt84IDdGAlR5Jz,Dallapiccola: Il Prigioniero & Canti di prigionia,2018-05-04,3ilNZUdmNZ2nUcuAOIpsQl,classical
11931,3mxWy3mj34eO9atb70W91y,Bartók: The Miraculous Mandarin - Dance Suite - Contrasts,2016-09-02,3ilNZUdmNZ2nUcuAOIpsQl,classical
11932,0sA3nX8GJwXW0S8P4w7iq3,Laysongs,2021-06-04,1dyGPAYZZHHW6WIqwKN5QF,classical
11934,5GPH3rqUgolnpLo7vRVfNX,Thanks for Listening,2017-10-27,1dyGPAYZZHHW6WIqwKN5QF,classical
11936,4mIsFkBSqiVYrICbm7AIQ1,Chris Thile & Brad Mehldau,2017-01-20,1dyGPAYZZHHW6WIqwKN5QF,classical
11937,6ZM5Y5MhrciBtnCWmYoq6g,Bass & Mandolin,2014-09-09,1dyGPAYZZHHW6WIqwKN5QF,classical
11938,1uKnB6lenFCpzRK04cIa80,"Bach: Sonatas and Partitas, Vol. 1",2013-08-02,1dyGPAYZZHHW6WIqwKN5QF,classical
11939,3P7xbl4YB4T73vWRHgcHMa,The Goat Rodeo Sessions,2011-10-24,1dyGPAYZZHHW6WIqwKN5QF,classical
11940,3VjgTixt4HPjnwpu6Hrc4l,Sleep With One Eye Open,2011-05-06,1dyGPAYZZHHW6WIqwKN5QF,classical
11941,3w0kOS9blSpQKpZ9NFgsgR,Edgar Meyer and Chris Thile,2008-09-12,1dyGPAYZZHHW6WIqwKN5QF,classical
11942,3UVP898xdmvyLVE1OLCLh4,How To Grow A Woman From The Ground,2006-01-01,1dyGPAYZZHHW6WIqwKN5QF,classical
11945,0doIEoeVI4j8R1hoQ7eHA1,Roots,2021-06-25,1YuknfkSYTTbolRpwZBOv4,classical
11947,5ZUmYWPEaRENCg7W776ARj,"Gershwin: Rhapsody in Blue, Concerto in F Major & An American in Paris",2020-09-11,1YuknfkSYTTbolRpwZBOv4,classical
11948,3UIlbr4RMOBvndFJHQdPkb,"Anthology of American Piano Music, Vol. 4: George Gershwin",2020-04-03,1YuknfkSYTTbolRpwZBOv4,classical
11949,1BnOrEtTC65KjgfdsaSWzj,Gershwin: Complete Works for Piano and Orchestra,2020-02-05,1YuknfkSYTTbolRpwZBOv4,classical
11950,5AHaZvIa504Z5DINK165M6,Classical Gershwin,2019-11-01,1YuknfkSYTTbolRpwZBOv4,classical
11951,7socM2sEq7KAKMxmuln1Se,Peter Donohoe Plays Gershwin,2019-09-21,1YuknfkSYTTbolRpwZBOv4,classical
11952,7jByKL0sMi3cMnqtMpNtoB,"Gershwin: An American in Paris, Piano Concerto in F Major, 3 Preludes & Lullaby",2019-01-04,1YuknfkSYTTbolRpwZBOv4,classical
11953,37oetBszD5acpWZBdBBlQ3,ラプソディ・イン・ブルー 〜ガーシュウィン名曲集〜,2018-12-25,1YuknfkSYTTbolRpwZBOv4,classical
11954,6V6LqnLhry9vfvqYReUYqy,Gershwin Reimagined: An American In London,2018-09-07,1YuknfkSYTTbolRpwZBOv4,classical
11955,3yG5pC5CboqQkDOB2ZMHwc,Kennedy Meets Gershwin,2018-05-11,1YuknfkSYTTbolRpwZBOv4,classical
11956,3LY0vX4TBU0spPk0r0LXDZ,Gershwin: Complete Piano Works,2017-04-21,1YuknfkSYTTbolRpwZBOv4,classical
11957,7oUKNJcoBnwWMFAawmb4a4,Rhapsody in Blue,2017-02-03,1YuknfkSYTTbolRpwZBOv4,classical
11958,5qXcT17KugQPk7MVZzsXcI,"Récital à Saint-Frambourg: Couperin, Rameau, Marais & Daquin",2022-04-22,4JSWO1Pf2zV991fq64uAce,classical
11959,0p8X9lwMLgqJ5nY15QebRi,Rameau: Concerts en sextuor,2022-04-15,4JSWO1Pf2zV991fq64uAce,classical
11960,2kwiZwouPdXupZ4duP9N43,Jean-Philippe Rameau: Pièces De Clavecin En Concerts,2022-03-04,4JSWO1Pf2zV991fq64uAce,classical
11961,7pk6iz2ecd8ypHmxE4jGmE,"Couperin, Poglietti, Grigny & Rameau: Keyboard Works",2022-02-14,4JSWO1Pf2zV991fq64uAce,classical
11962,1XniNfbCPZKV8ml43yJQKa,Rameau: Achante et Céphise,2021-11-05,4JSWO1Pf2zV991fq64uAce,classical
11963,6kowdoy13m7hOaOtGA0i7Y,Rameau: Platée (Live),2021-10-29,4JSWO1Pf2zV991fq64uAce,classical
11964,0U3u15IWMCfjKww0fphsnZ,"Rameau: Dardanus, RCT 35 (Revised 1744 Version)",2021-02-05,4JSWO1Pf2zV991fq64uAce,classical
11965,778nFcKzUqudecjkVIMpBb,"Rameau: Pigmalion, RCT 52 (Excerpts) & Dardanus, RCT 35 [Excerpts]",2020-09-04,4JSWO1Pf2zV991fq64uAce,classical
11966,73sDglXiFZUtyprP37bD4y,Rameau: Orchestral Suites,2020-07-03,4JSWO1Pf2zV991fq64uAce,classical
11968,6w5P4aoPgwRchmNOctfwOF,"Rameau : ""Le Rameau d'Olivier""",2019-09-23,4JSWO1Pf2zV991fq64uAce,classical
11969,2zTF0igacC2yfYfnIrjgtX,Pygmalion,2019-08-16,4JSWO1Pf2zV991fq64uAce,classical
11970,1gJzssI94n1Pyrf20lDpiR,Les Indes Galantes,2019-04-05,4JSWO1Pf2zV991fq64uAce,classical
11973,3YIeGH97WWKgB1yTdHkJIU,Zino Francescatti plays Lalo & Vieuxtemps,2021-07-16,3naY4Tq98GRh9K8xOsINyv,classical
11974,3ACf37hFMgOZlxGInvBUMn,Lauritz Melchior in Concert 1944 - 1949,2021-07-02,3naY4Tq98GRh9K8xOsINyv,classical
11975,7KXuAP5o1S7BHJ2XadPgSb,Rachmaninoff: Piano Works,2021-05-21,3naY4Tq98GRh9K8xOsINyv,classical
11976,0Jf49yXEfGM4UIrDmROxnR,"Beethoven: Violin Concerto in D Major, Op. 61 - Chausson: Poème, Op. 25 (Remastered)",2021-04-16,3naY4Tq98GRh9K8xOsINyv,classical
11978,0KGmdpVJ9SlVW91kBKHFlm,"15th Anniversary: Khachaturian – Symphony No. 2 in E Minor ""The Bell""",2021-05-21,5WIoytpqi3VWoFSHnl49in,classical
11979,3umvKIjsD484pa9pCyPK2x,Khachaturian: 7 Recitatives & Fugues & Children's Albums Nos. 1 & 2,2021-03-12,5WIoytpqi3VWoFSHnl49in,classical
11980,3B7wfSxruyUW9KHSL8Ziiw,Khachaturian: Violin Concerto & Concerto Rhapsody,2020-02-07,5WIoytpqi3VWoFSHnl49in,classical
11981,2xomgkvEruLMsLlyxau1U6,Aram Khachaturian: Chamber Music,2019-12-06,5WIoytpqi3VWoFSHnl49in,classical
11982,2efYZcY9OvRY8y4bZ0TJEp,Khachaturian: Piano Works,2019-11-01,5WIoytpqi3VWoFSHnl49in,classical
11983,2JT1BJcOFyqwGerkDYQQ9g,"The Symphony Lounge, Vol. 11: Khachaturian — Highlights from Gayaneh Suites, Spartacus & Masquarade",2019-09-06,5WIoytpqi3VWoFSHnl49in,classical
11984,4o1eyygqiB2i08tboKDidT,Khachaturian: Cello Concerto in E Minor & Concerto-Rhapsody for Piano & Orchestra,2019-04-05,5WIoytpqi3VWoFSHnl49in,classical
11985,0iZEDFa2BdgiazGzaLXwDj,"Khachaturian: Piano Concerto in D-Flat Major, Op. 38 (Remastered)",2018-08-24,5WIoytpqi3VWoFSHnl49in,classical
11986,5HaBglJRMLzQ6UjZ5jl1dG,Khachaturian: Piano Concerto in D-Flat Major & Concerto-Rhapsody for Piano and Orchestra,2018-07-06,5WIoytpqi3VWoFSHnl49in,classical
11987,4lQZ5qfsf6M3mi049mgaxM,"Khachaturian: Symphony No. 2 in E Minor ""The Bell"" & Lermontov (Excerpts)",2016-11-06,5WIoytpqi3VWoFSHnl49in,classical
11988,25R97KH57Y9ah4Ao9Er8eB,Khatchaturian: Cello Concerto in E Minor & Violin Concerto in D Minor,2016-07-01,5WIoytpqi3VWoFSHnl49in,classical
11989,2zojqMdfkCaZxEY5HSYUOi,Khachaturian: Music for Solo Instruments and Orchestra,2016-06-24,5WIoytpqi3VWoFSHnl49in,classical
11990,6QmHGIJcLGQQASK0SiqXbz,Khachaturian: Symphony No. 2 & 3 Concert Arias,2016-06-20,5WIoytpqi3VWoFSHnl49in,classical
11991,3FLPNqAHQc4eBRuXDnSsHJ,The Elephants of Mars,2022-04-08,2yzxX2DI9LFK8VFTyW2zZ8,classical
11992,1w8QDOMOA2gSzvKYJDrNuk,Echoes of Tomorrow (Live 1993),2020-05-02,2yzxX2DI9LFK8VFTyW2zZ8,classical
11993,0xhhbOJeGFVnRzn23jJRed,Shapeshifting,2020-04-10,2yzxX2DI9LFK8VFTyW2zZ8,classical
11994,589XHZBdk1lPfNRhxn2Lal,Surfing with the Alien (Deluxe Edition),2020-01-14,2yzxX2DI9LFK8VFTyW2zZ8,classical
11995,5SxvjoyFuPPtcL2EnewsGK,Altered States (Live 1988),2019-10-02,2yzxX2DI9LFK8VFTyW2zZ8,classical
11996,1DylsHDGGEHEgArFE6QvGF,Squares,2019-07-12,2yzxX2DI9LFK8VFTyW2zZ8,classical
11997,5KLTiTJfMUbaVgVqny6pSy,The Broadcast Archives,2019-01-18,2yzxX2DI9LFK8VFTyW2zZ8,classical
11998,03k5c6BMyXdk4D2CE9zOQP,What Happens Next,2018-01-12,2yzxX2DI9LFK8VFTyW2zZ8,classical
11999,1X1lY69X2uo39szQfWy5VT,Shockwave Supernova,2015-07-24,2yzxX2DI9LFK8VFTyW2zZ8,classical
12000,1B7331zmwupxVu4YdFF8pV,Beethoven: Piano Sonatas,2018-02-09,4EEQIAJoeN1V30MqFFtXxB,classical
12001,50Tp1V8zhhorvJmhWBVSY8,Johann Sebastian Bach: The French Suites,2016-10-07,4EEQIAJoeN1V30MqFFtXxB,classical
12002,6rQx8BpxURyYQGEdOrzukA,Chopin: Etüden,2011-09-30,4EEQIAJoeN1V30MqFFtXxB,classical
12003,1HbQSRfrCbXF0M04AX3h1B,Brahms: Händel Variations,2010-11-12,4EEQIAJoeN1V30MqFFtXxB,classical
12004,0xIKZI6Fg8EYJTpL0x5JJt,"Bach: Partitas Nos. 1, 5 & 6",2009-08-31,4EEQIAJoeN1V30MqFFtXxB,classical
12005,1aWF2vWQD2uohuAi6itoCy,"Beethoven: Piano Sonatas, Opp. 14, 26 & 28",2008-11-07,4EEQIAJoeN1V30MqFFtXxB,classical
12007,73jwP8Z3iSmMwH8bH6MMgV,"Bach: Partitas Nos. 2, 3 & 4",2008-03-25,4EEQIAJoeN1V30MqFFtXxB,classical
12008,236VlwLurp5TcaKwEBTtB1,Bach: Keyboard Partitas Nos. 2-4,2008-03-14,4EEQIAJoeN1V30MqFFtXxB,classical
12011,7dHIDbkN7TLWJ5RNDNZbqe,"Beethoven: String Quartet, Op. 127 & Piano Sonata, Op. 101",2004-10-12,4EEQIAJoeN1V30MqFFtXxB,classical
12012,4wCX2Wg1r6reOpLZ2z0TLY,Murray Perahia Plays Bach,2003-08-13,4EEQIAJoeN1V30MqFFtXxB,classical
12013,29C66qEZ16UnlwStJfDJ0k,"Schubert: Piano Sonatas, D. 958, 959 & 960",2003-03-11,4EEQIAJoeN1V30MqFFtXxB,classical
12014,5kUpAX73fnNouo85H5D3MK,"Chopin: 24 Études, Op. 10 & Op. 25",2002-08-13,4EEQIAJoeN1V30MqFFtXxB,classical
12015,74p4Aqvfq4BKsToXOcl1Js,Gluck: Opera Gala,2020-12-04,7vfydQ0nVBVgJ0ajs8EtRM,classical
12016,2v5I0MZG2JfCzLJCPtYvCi,Brilliant Opera Collection: Gluck Demofoonte,2020-11-27,7vfydQ0nVBVgJ0ajs8EtRM,classical
12017,6eslHBTnC2BEyOWw7de5Ha,"Gluck: Orfeo ed Euridice, Wq. 30 [Live]",2019-10-04,7vfydQ0nVBVgJ0ajs8EtRM,classical
12018,1gDK2J4aTnb5b7miwgrRkP,Gluck: Orfeo ed Euridice,2018-05-18,7vfydQ0nVBVgJ0ajs8EtRM,classical
12019,3kcZO4SdsTuqnz4Z53Tsp3,Gluck: Alceste (1954 - Milan) - Callas Live Remastered,2017-09-15,7vfydQ0nVBVgJ0ajs8EtRM,classical
12020,7omDxrLeGVTlhYJCael0aA,Heroes in Love,2017-05-05,7vfydQ0nVBVgJ0ajs8EtRM,classical
12021,0w0JFEeTPooe9koizWv1LE,"Gluck: Iphigénie en Tauride, Wq. 46 (Live)",2017-01-06,7vfydQ0nVBVgJ0ajs8EtRM,classical
12022,0TT9sF2D1QUl3tleqlZ6Ch,Gluck: Alceste (Highlights),2016-07-01,7vfydQ0nVBVgJ0ajs8EtRM,classical
12023,2q6etQTl6lp6sulIyEGhP4,Gluck: Alceste (Sung in French),2016-01-01,7vfydQ0nVBVgJ0ajs8EtRM,classical
12024,1JQpWayIV31kGdaneHbgEV,"Bruckner: Symphony in D Minor, WAB 100 ""Nullte""",2022-04-01,2HqNckz4bPVT37fWkhugTZ,classical
12025,2G3Y4cs5k04KGexJ7ze3L2,Bruckner: Symphonies Nos. 7 & 8,2022-01-07,2HqNckz4bPVT37fWkhugTZ,classical
12026,5pkj1zCe7Rq06U3Ejlqrz1,Van Beinum Conducts Bruckner and Schubert,2021-12-17,2HqNckz4bPVT37fWkhugTZ,classical
12028,33k3wYI76W28KO5Zlx5Rnm,Tristan und Isolde,2021-11-19,2HqNckz4bPVT37fWkhugTZ,classical
12029,4NgBla5BYF17KNDn5Aht9K,Rachmaninoff: Piano Concertos Nos. 1 & 2 (Live),2021-10-22,2HqNckz4bPVT37fWkhugTZ,classical
12030,0matkaL2v5JeMSnQ0GOufg,Walter conducts Brahms and Busoni,2021-10-01,2HqNckz4bPVT37fWkhugTZ,classical
12031,7xUyWXdGTMDJn9G3MoYhZb,"Berlioz: Requiem, Op. 5",2021-09-10,2HqNckz4bPVT37fWkhugTZ,classical
12032,2RMb8s6IXpysoQhQoVcE3p,Berg: Violin Concerto; Brahms: Tragic Overture; Alto Rhapsody; Kodály: Psalmus Hungaricus,2021-08-27,2HqNckz4bPVT37fWkhugTZ,classical
12033,72hWIqm3mB2RDZrGMhQvHN,Szell Conducts Brahms,2021-06-11,2HqNckz4bPVT37fWkhugTZ,classical
12034,6YvlQHKGYyKU5FBUqTUdX5,Bach: Works (Live),2021-04-02,2HqNckz4bPVT37fWkhugTZ,classical
12035,2YNoX496r0hMJrhPQ6uUvC,Gershwin & Ravel: Piano Concertos,2021-05-21,5X5cGjYEmKnuihYXEePQcs,classical
12036,4YFcTAcLPFeWbpmNUxBEmI,Les Six & Satie,2020-03-20,5X5cGjYEmKnuihYXEePQcs,classical
12037,6BBKWlecXRKFyTFoqxa1TG,Bartók: Piano Concertos Nos. 1-3,2018-08-17,5X5cGjYEmKnuihYXEePQcs,classical
12039,5MXfck6CUqPNqEMaiby0KV,"Bartók, Hindson & Ravel: Music for Two Pianos & Percussion",2015-10-29,5X5cGjYEmKnuihYXEePQcs,classical
12040,2ftVKuaZeZT530TQLlAzEz,"Bartok, Hindson & Ravel: Music for two pianos & percussion",2015-10-23,5X5cGjYEmKnuihYXEePQcs,classical
12041,1VMXYuxv7jwh3XzPZtoELi,Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,2015-01-01,5X5cGjYEmKnuihYXEePQcs,classical
12042,6WpAOX6j39V9MmdL3wTvh9,"Debussy, Ravel, Saint-Saëns",2013-06-17,5X5cGjYEmKnuihYXEePQcs,classical
12044,4RJvODfuiErCMVuGO8KAQD,Debussy: Clair de Lune & Other Piano Works,2013-01-01,5X5cGjYEmKnuihYXEePQcs,classical
12045,7gPAeeMZSAIU6QeX5kQbKN,Debussy: Piano Favourites (Classic FM: Full Works),2012-01-01,5X5cGjYEmKnuihYXEePQcs,classical
12046,5S78E8jJXEWHBDJ0KbhanF,"J.S. Bach: The Well-Tempered Clavier, Book 2, BWV 870-893",2022-04-08,25mbgceDJKxXGP8c5FmC83,classical
12048,1IlOTUEOwz47PTRUwKMZrz,Goldberg Variations,2020-10-09,25mbgceDJKxXGP8c5FmC83,classical
12049,06BCdrgiSYFdrzbvqEwgRl,"J.S. Bach: The Well-Tempered Clavier, Book 1, BWV 846-869",2020-04-10,25mbgceDJKxXGP8c5FmC83,classical
12050,6RT89lNU3fSKv6YDSWdyfB,"J.S. Bach: 6 Partitas, BWVV 825-830",2020-03-13,25mbgceDJKxXGP8c5FmC83,classical
12051,084ast3jwUPdQHVl2gtKiO,Louis Couperin: Pièces de Clavecin (Trevor Pinnock at the Flint Collection),2018-04-27,25mbgceDJKxXGP8c5FmC83,classical
12052,3bNl5vaNx1rSflmFqeMpic,"Bach, C.P.E.: Flute Concertos",2016-11-04,25mbgceDJKxXGP8c5FmC83,classical
12053,73ea7cVMofxoFTHfyEdrIY,Mozart: Gran Partita,2016-04-22,25mbgceDJKxXGP8c5FmC83,classical
12055,4p4DqnRhlPZ89HyzdgkkR0,Journey,2016-02-19,25mbgceDJKxXGP8c5FmC83,classical
12056,0H9GV8fOwIjsPyngtPpvFB,Mahler: Lieder eines fahrenden Gesellen (Arr. Schoenberg),2015-05-18,25mbgceDJKxXGP8c5FmC83,classical
12057,1idjblDnnPZSnwBiDtrSf1,Bruckner: Symphonie No. 2,2014-03-01,25mbgceDJKxXGP8c5FmC83,classical
12059,1kwrRNBntrN13TFaRIdyFi,Haym: Flute Music,2022-03-25,5dmMpIyAVaH6b9FLFgWPrF,classical
12060,774fPvzHeDdSEjIISRxR37,Sonate per Viola da Gamba & basso continuo op. 5,2021-08-06,5dmMpIyAVaH6b9FLFgWPrF,classical
12061,0EzylaKYTud47Pl0viOp2O,"Corelli: Concerti grossi, Op. 6 Nos. 1, 3, 4 & 8-10",2020-11-20,5dmMpIyAVaH6b9FLFgWPrF,classical
12062,5SfXXFdyTtZq4MXPw0pv1F,"Corelli: Six Concerti Grossi, Op. 6 ""Christmas Concerto""",2019-10-12,5dmMpIyAVaH6b9FLFgWPrF,classical
12063,4xS9mwBouBORV1HHVXkdV8,Solos and Concertos Fitted for the Flutes,2019-01-18,5dmMpIyAVaH6b9FLFgWPrF,classical
12064,67F8bPdHZLHZhU3kTfWJry,Corelli: Concerti Grossi Op. 6 Nos. 1-5 & 7; Sinfonia to Santa Beatrice d'Este,2018-11-02,5dmMpIyAVaH6b9FLFgWPrF,classical
12065,6ptSMu5yHPd8qJFAgdFWgW,"Corelli: Violin Sonatas, Op. 5",2018-03-30,5dmMpIyAVaH6b9FLFgWPrF,classical
12066,5lrheJN3p6pfjBR5dYXlrd,L'immagine di Corelli,2018-03-12,5dmMpIyAVaH6b9FLFgWPrF,classical
12067,7wz5woCombGtyBPv4IOban,"Corelli: Violin Sonatas, Op. 5 – La gioia",2017-02-17,5dmMpIyAVaH6b9FLFgWPrF,classical
12068,3Nzs4cRXOlPJfEkZvbnpB1,Corelli: La Folia,2016-02-10,5dmMpIyAVaH6b9FLFgWPrF,classical
12069,3NJU3Px1aBv6f2NbPDDNyd,"Corelli: 12 Violin Sonatas, Op. 5",2016-01-22,5dmMpIyAVaH6b9FLFgWPrF,classical
12070,09ae6VR7OU3YqcGFZRawZV,Corelli: La follia,2015-01-06,5dmMpIyAVaH6b9FLFgWPrF,classical
12071,4H3RXMDF3UdSvP7TmAGuSl,Corelli: 12 Concerti Grossi Op.6,2014-12-01,5dmMpIyAVaH6b9FLFgWPrF,classical
12072,48ZOzQ0jL22tgMeepPkwfS,Stravinsky: The Complete Piano Solos & Transcriptions,2022-05-13,7ie36YytMoKtPiL7tUvmoE,classical
12076,3W7HEaOCprcL9d4fksbkD3,Stravinsky: The Rite of Spring,2022-02-14,7ie36YytMoKtPiL7tUvmoE,classical
12077,3N7MhfQg5b6w8276PXCWEn,Stravinsky: The Firebird Suite & Petrushka,2021-10-15,7ie36YytMoKtPiL7tUvmoE,classical
12078,0GQFAS8n5D4r5BLTXxvKrx,The Violin in Stravinsky's Life,2021-10-01,7ie36YytMoKtPiL7tUvmoE,classical
12080,2b5njPzNy9FvoNENRO1UHE,Stravinsky: Die Geschichte vom Soldaten (Deutsche Fassung). Élégie. Duo concertant,2021-08-27,7ie36YytMoKtPiL7tUvmoE,classical
12081,0BNkUXe8gqDrpaIM9dCpms,Stravinsky: Ballets Russes,2021-06-25,7ie36YytMoKtPiL7tUvmoE,classical
12082,7JtDA90TyAnvfvOoxBPmVe,Stravinsky: Orchestral Works,2021-05-21,7ie36YytMoKtPiL7tUvmoE,classical
12083,5I3E7NfD7cktPXNrBETpXi,Stravinsky: Works,2021-04-16,7ie36YytMoKtPiL7tUvmoE,classical
12084,1DBfIrYJBo5skPBmx4wWKM,On DSCH,2021-09-10,0japPUWMmW3gxqjSB1VEVL,classical
12085,1Deu0jSVqpCLj6QtUn5f6a,Encounter,2020-09-11,0japPUWMmW3gxqjSB1VEVL,classical
12086,014wV6KWcsn01SiYIYVJeg,Beethoven: The Complete Piano Sonatas,2019-09-13,0japPUWMmW3gxqjSB1VEVL,classical
12088,4293SPqEXe9mFXt5Wb1k6U,"Diabelli Variations - 33 Variations on a Waltz by Anton Diabelli, Op. 120",2016-11-04,0japPUWMmW3gxqjSB1VEVL,classical
12089,2q3iKmq9bEPS80fngjPPr7,"Bach, Beethoven, Rzewski",2015-10-09,0japPUWMmW3gxqjSB1VEVL,classical
12090,2iIKZ5XSR7wYf6ASeMHK76,Bach: Keyboard Partitas Nos. 1-6,2014-08-15,0japPUWMmW3gxqjSB1VEVL,classical
12091,2plmB1d7FxnUbPfyQRfl50,Beethoven: The Late Piano Sonatas,2013-08-19,0japPUWMmW3gxqjSB1VEVL,classical
12092,24UXdck5MG6ctmPxChuO2S,In Terra Pace,2013-04-23,0japPUWMmW3gxqjSB1VEVL,classical
12093,5DBtd1juG8WineL0QcoTEg,Beethoven: Piano Concertos Nos. 1 & 2 (Live),2007,0japPUWMmW3gxqjSB1VEVL,classical
12095,4HGiB9PQWTU5J77ePVoPNd,"Ode to Joy (from Beethoven's Symphony No. 9, Op.125)",2020-12-18,0japPUWMmW3gxqjSB1VEVL,classical
12098,5RerPLBbYNrmK7jGmwhU2l,"Brahms, Debussy & Ravel: Orchestral Works (Live)",2021-09-24,3EQvBmWlfyaRLGDuVfKmve,classical
12100,1WXeYpAaSYuhXsHNwirvyS,"Solomon: Concertos, Sonatas & Pieces",2020-06-19,3EQvBmWlfyaRLGDuVfKmve,classical
12101,71Vr86tfZuicZfm4kgJrkw,Richter plays Mozart: 4 Piano Concertos,2020-03-20,3EQvBmWlfyaRLGDuVfKmve,classical
12102,3xKHAjkdSumUFXjQnSpqOu,Beethoven: Fidelio,2020-01-01,3EQvBmWlfyaRLGDuVfKmve,classical
12103,5jjIuHYfrE0BHLUMo9BQqc,"Stravinsky, Bartok: Ballet Music",2019-05-10,3EQvBmWlfyaRLGDuVfKmve,classical
12104,6XPC7zh3KopptS94YqvXD8,Dallapiccola: Odysseus (Sung in German),2019-05-03,3EQvBmWlfyaRLGDuVfKmve,classical
12105,0r20OR6Kk7YvGhJeKN0DLY,Graziella Sciutti - A Portrait,2019-04-30,3EQvBmWlfyaRLGDuVfKmve,classical
12106,02DlyOlnTCiUOF23EWRgIK,Bruckner: Symphonies Nos. 1-9 (Live),2019-04-05,3EQvBmWlfyaRLGDuVfKmve,classical
12107,21jVykN5ZqP0ukn4SQAd4x,Love and Tragedy,2019-03-15,3EQvBmWlfyaRLGDuVfKmve,classical
12108,7kfVrIc2lGbCNbgJZWN4fo,"Milestones of a Legend: Nathan Milstein, Vol. 2 (Live)",2019-01-04,3EQvBmWlfyaRLGDuVfKmve,classical
12109,71Yf15axwa6TBeQea46s9u,"Milestones of a Legend: Isaac Stern, Vol. 1 (Live)",2018-12-07,3EQvBmWlfyaRLGDuVfKmve,classical
12110,6ibttLTQxlhOxHV6VZUdag,"Mendelssohn, Bruch & Bach : Violin Concertos",2018-05-25,3EQvBmWlfyaRLGDuVfKmve,classical
12111,3qkDAwoF8l0MeJh46PPAfE,Bach Complete Keyboard Works,2022-04-07,24K6LTZFqBAvKsorwK0iXd,classical
12112,2oKTFQTJIVG9r1d6eoaxiL,András Schiff Plays Bach,2022-02-15,24K6LTZFqBAvKsorwK0iXd,classical
12113,2egGFfaZ4wBSDgl7gGST67,Brahms: Piano Concertos,2021-06-04,24K6LTZFqBAvKsorwK0iXd,classical
12114,4aQUgeOrWtJ5hVsA8yoKkJ,Johannes Brahms: Clarinet Sonatas,2020-10-02,24K6LTZFqBAvKsorwK0iXd,classical
12116,5dJUnEzuFiX20X19vR40ID,Franz Schubert: Sonatas & Impromptus,2019-04-12,24K6LTZFqBAvKsorwK0iXd,classical
12117,15nq8VWZic8dBCWKAxnFmO,Die schöne Magelone (Live),2018-05-11,24K6LTZFqBAvKsorwK0iXd,classical
12118,3LL92rRfw3Wxjk1McI23BQ,Bach - Busoni - Beethoven,2017-10-27,24K6LTZFqBAvKsorwK0iXd,classical
12119,765AMUryjWePlO3ke4w8sj,Mozart For Child's Brain Development,2016-12-14,24K6LTZFqBAvKsorwK0iXd,classical
12120,46DQqedh1oHNjiwczxoqBa,Encores After Beethoven (Live),2016-11-25,24K6LTZFqBAvKsorwK0iXd,classical
12121,5coPCXoEdhTxyouSn2Ic0z,"Schumann: Liederkreis, Op. 24 & 39 & Dichterliebe, Op. 48",2016-07-01,24K6LTZFqBAvKsorwK0iXd,classical
12122,5TCZ8i5Yl7tCPtnqxWgYvE,Franz Schubert,2015-03-27,24K6LTZFqBAvKsorwK0iXd,classical
12123,07cpruOrBYbOttoI4Sxbfb,Andras Schiff on the V International Tchaikovsky Competition (Live),2015-01-01,24K6LTZFqBAvKsorwK0iXd,classical
12124,1m13hLMfFKvwZdNvJg6fcp,Dave Brubeck Trio: Live From Vienna 1967,2022-04-15,3kUKwTJdH8FuWzF8p6Dg9E,classical
12125,3hq11SFFr5N1GiPUkx4xWZ,Lullabies,2020-11-06,3kUKwTJdH8FuWzF8p6Dg9E,classical
12126,3wOt4IFj72b6sFEjlJ5N1c,Brubeck Standard Time,2020-05-04,3kUKwTJdH8FuWzF8p6Dg9E,classical
12127,0VGWD5usVqU5TDwGruBE7j,"The Greatest Jazz Albums of 1956, Vol. 5",2019-02-01,3kUKwTJdH8FuWzF8p6Dg9E,classical
12128,733BqvGg4SXrY909UYExaK,"Dave Brubeck: Milestones of a Jazz Legend, Vol. 3",2018-09-07,3kUKwTJdH8FuWzF8p6Dg9E,classical
12129,2ea5ulbNoPchyAh3ku8Dce,Legenden des Jazz: Dave Brubeck,2016-07-29,3kUKwTJdH8FuWzF8p6Dg9E,classical
12130,0ZQq2wnV9SjwuidOttp0YR,"Bennett & Brubeck: The White House Sessions, Live 1962",2013-05-20,3kUKwTJdH8FuWzF8p6Dg9E,classical
12131,4NOZGi81ptd9gq9Ar6bSIK,Brubeck & American Poets: Pacific Mozart Ensemble,2012-09-04,3kUKwTJdH8FuWzF8p6Dg9E,classical
12132,0F2bmdj2Dm8zDnBRjmFpTN,Legacy Of A Legend,2010-11-12,3kUKwTJdH8FuWzF8p6Dg9E,classical
