"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
368,"22nyEAEM29tcBRhukR089b","Jaden","Icon",220995,"SYRE",11,"2017-11-17",17,0.786,0.82,9,-5.093,0,0.232,0.222,0,0.575,0.49,119.982,4
369,"2LvRR121MWFmmEGkuV2vQP","B.o.B","HeadBand (feat. 2 Chainz)",220240,"Underground Luxury",10,"2013-12-16",15,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,4
370,"5KhFaq45chTw8RGfWo8T8J","6ix9ine","BILLY",112666,"Day69: Graduation Day",1,"2018-04-10",12,0.764,0.711,4,-3.818,0,0.288,0.175,0,0.105,0.774,90.076,4
371,"6R0GRYk2vs2XuBVemYK5YZ","Denzel Curry","Ultimate",189974,"Ultimate",1,"2015-01-01",1,0.493,0.826,9,-3.106,1,0.311,0.095,3.42e-06,0.252,0.75,112.865,4
372,"0Q2n5yzl2XRqYbV77tZNYp","TOKYO’S REVENGE","GOODMORNINGTOKYO!",150115,"GOODMORNINGTOKYO!",1,"2019-10-18",1,0.907,0.539,4,-7.782,1,0.36,0.0408,0,0.253,0.664,124.918,4
373,"2NyrXRn4tancYPW6JwtTl2","Tee Grizzley","From The D To The A (feat. Lil Yachty)",158684,"From The D To The A (feat. Lil Yachty)",1,"2017-03-17",1,0.851,0.625,10,-5.417,0,0.303,0.195,0,0.266,0.668,99.061,4
374,"0pSBuHjILhNEo55xK1zrRt","Ayo & Teo","Rolex",238586,"Rolex",1,"2017-03-15",1,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,4
375,"6p8NuHm8uCGnn2Dtbtf7zE","Migos","Slippery (feat. Gucci Mane)",304041,"Culture",6,"2017-04-07",13,0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967,4
376,"0SGkqnVQo9KPytSri1H6cF","Big Sean","Bounce Back",222360,"I Decided.",3,"2017-02-03",14,0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,4
377,"7Ezwtgfw7khBrpvaNPtMoT","Fat Joe","All The Way Up",191900,"Plata O Plomo",4,"2017-02-17",12,0.414,0.807,10,-4.12,0,0.348,0.0428,0,0.822,0.409,175.158,4
378,"376KnY4TrgBITxjlnbnmIy","O.T. Genasis","Cut It (feat. Young Dolph)",222600,"Cut It (feat. Young Dolph)",1,"2015-09-25",1,0.875,0.673,7,-4.184,1,0.0932,0.135,0,0.292,0.231,130.0,4
379,"2JI71GHwq2LN8mtq3iCLYo","O.T. Genasis","CoCo",239573,"CoCo",1,"2014-11-10",1,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,4
380,"7floNISpH8VF4z4459Qo18","XXXTENTACION","Look At Me!",126345,"Look At Me!",1,"2017-02-20",1,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
381,"4scpF6J5uMBvoh6sFB7EL1","Rae Sremmurd","No Type",200080,"SremmLife",10,"2015-01-06",11,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,4
382,"2NVt7fxr5GsqTkGwYXcNTE","Rich Homie Quan","Flex (Ooh, Ooh, Ooh)",176674,"Flex (Ooh, Ooh, Ooh)",1,"2015-02-10",1,0.676,0.615,6,-7.534,0,0.0496,0.0384,0,0.341,0.883,163.993,4
383,"2fOlBMkWR7lXJfqp5VTbDG","Lil Uzi Vert","Futsal Shuffle 2020 - Bonus Track",198912,"Eternal Atake",17,"2020-03-06",18,0.879,0.448,7,-8.57,0,0.222,0.0346,0,0.224,0.278,136.985,4
384,"4xqIYGwwZTEem9U8A42SPF","Tory Lanez","Broke In A Minute",132023,"The New Toronto 3",7,"2020-04-10",16,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,4
385,"1000nHvUdawXuUHgBod4Wv","Lil Nas X","Panini",114893,"Panini",2,"2019-09-13",2,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,4
386,"79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior",216386,"Meet The Woo",6,"2019-07-26",9,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,4
387,"2AlYncTpVHKwHb55F9lF6O","Sleepy Hallow","Deep End Freestyle",115200,"Sleepy Hallow Presents: Sleepy For President",1,"2020-06-05",12,0.868,0.479,4,-6.687,0,0.445,0.703,0,0.102,0.776,133.928,4
388,"4rr19p6NPfg8oUazZQnkS8","Kamaiyah","Fuck It up (feat. Yg)",141844,"A Good Night in the Ghetto",5,"2016-03-23",16,0.634,0.669,0,-7.369,1,0.0682,0.432,0,0.552,0.431,98.044,4
389,"29hrQIClzqNqMPO4bVWcjI","Lil Kapow","BLACKOUT",83131,"BLACKOUT",1,"2019-09-20",1,0.726,0.298,1,-13.879,1,0.695,0.0566,1.1e-05,0.132,0.486,150.036,3
390,"3f9Mzvd3URfbbIJBX4pz9Z","Dominic Fike","Phone Numbers",146826,"Phone Numbers",1,"2019-07-04",1,0.884,0.539,1,-6.389,0,0.208,0.239,0,0.0805,0.776,85.008,4
391,"1AzqpMy3yLYNITSOUrnL8i","Denzel Curry","DIET_",143733,"UNLOCKED",5,"2020-02-07",8,0.724,0.771,5,-6.208,0,0.369,0.0889,0,0.362,0.867,90.565,4
392,"2LNMhZ3YijTO7USmqjgJfG","Denzel Curry","CLOUT COBAIN | CLOUT CO13A1N",231333,"TA13OO",5,"2018-07-27",13,0.794,0.448,10,-4.771,0,0.0539,0.591,0,0.109,0.588,120.055,4
393,"4vtohpLhudwQh5q1ESJZ45","PRO ERA","King To A God",238652,"King To a God",1,"2018-01-24",1,0.467,0.914,11,-2.944,0,0.29,0.473,5.39e-06,0.692,0.964,173.958,4
394,"4NTWZqvfQTlOMitlVn6tew","Lupe Fiasco","The Show Goes On",239613,"Lasers",6,"2011-03-04",12,0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,4
395,"1AqemxWsT0iGg5Lvkm16Bt","A$AP Rocky","Fukk Sleep (feat. FKA twigs)",192973,"TESTING",4,"2018-05-25",15,0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,4
396,"0YAQnYt2oB8OdoaeqnHyTI","Bas","Tribe (with J. Cole)",238053,"Milky Way",3,"2018-08-24",14,0.755,0.594,7,-5.906,1,0.216,0.241,0,0.107,0.237,178.929,4
397,"4UaWrzY75h1tAvlxa4NKP9","Big Sean","Blessings - Extended Version",301960,"Blessings (Extended Version)",1,"2015-02-03",1,0.645,0.606,10,-8.074,0,0.512,0.292,0,0.129,0.121,118.8,4
398,"1tXCF7TwDnuHRgwQ63FeM5","Ludacris","S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne]",191712,"S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne]",1,"2020-05-21",1,0.924,0.766,10,-4.092,0,0.256,0.051,0,0.0981,0.455,132.06,4
399,"3djsRUewxHEw52AKr6k1O3","Joey Trap","Nemo",178000,"Nemo",1,"2018-09-14",1,0.917,0.37,6,-11.489,1,0.234,0.00219,0,0.0974,0.819,94.997,4
400,"1AgSUWSzmza5jF6ER5R68v","Jack Harlow","THRU THE NIGHT (feat. Bryson Tiller)",128409,"Confetti",8,"2019-09-20",12,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,4
401,"4z2JaAVPemYJhFKm7e32RA","DripReport","Skechers",106031,"Skechers",1,"2020-01-12",1,0.907,0.332,1,-9.828,1,0.0836,0.326,0.0168,0.109,0.277,99.998,4
402,"7bEKga8eFygrhFWB5KTl3A","Hott Headzz","Hmmm",172248,"Hmmm - Single",1,"2016-03-18",1,0.801,0.898,4,-6.662,1,0.269,0.0398,3.17e-06,0.108,0.563,140.102,4
403,"6CIiCsqNrYHUcQhNB3nTtD","The Game","The Game & Skrillex: El Chapo",220078,"El Chapo - Single",1,"2015-10-09",1,0.754,0.909,6,-3.323,0,0.23,0.138,0,0.281,0.591,126.994,4
404,"2tDrlnQWiCDis4H8RT0W2h","KYLE","YES! (feat. Rich The Kid & K CAMP)",195396,"YES! (feat. Rich The Kid & K CAMP)",1,"2020-02-21",1,0.758,0.666,8,-8.086,1,0.14,0.0318,0.00418,0.33,0.701,162.083,4
405,"5qDjQgd68nTjChDDIe21lg","YGTUT","Big Poppa",211612,"I.O.U.",6,"2019-01-18",7,0.86,0.655,4,-7.734,0,0.324,0.0927,0,0.188,0.504,92.979,4
406,"1Tpn9QCsj746NNbDxQ24gr","Aminé","Compensating (feat. Young Thug)",197855,"Compensating",1,"2020-07-06",1,0.867,0.616,5,-5.405,0,0.169,0.292,0,0.253,0.495,98.017,4
407,"1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN",139741,"Sweet Action",1,"2020-03-13",7,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4
408,"61mnlyQlnPuq1GEX0LxIWh","Baka Not Nice","Live Up to My Name",180748,"Live Up to My Name",1,"2017-06-30",1,0.943,0.495,6,-5.964,0,0.18,0.0575,0,0.0952,0.573,129.971,4
409,"74kHlIr01X459gqsSdNilW","2Pac","I Get Around",258640,"Greatest Hits",4,"1998-01-01",25,0.84,0.717,10,-4.368,0,0.105,0.12,1.29e-05,0.298,0.675,96.224,4
410,"1Gkuz8ggxpZmfm7HSAc2qI","SAINt JHN","All I Want Is A Yacht",145050,"Ghetto Lenny's Love Songs",11,"2019-08-23",14,0.805,0.868,4,-3.857,0,0.244,0.0579,0,0.341,0.635,149.936,4
411,"5lw8Mgb4LyhriPIC86gV6e","Cordae","RNP (feat. Anderson .Paak)",175827,"The Lost Boy",6,"2019-07-26",15,0.611,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,4
412,"19gEmPjfqSZT0ulDRfjl0m","Bobby Shmurda","Hot N*gga",194561,"Hot N*gga",1,"2014-07-25",1,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,4
413,"1Ysc1uDZtf430TGavoS1j4","Lil Dicky","Professional Rapper (feat. Snoop Dogg)",353959,"Professional Rapper",2,"2015-07-31",20,0.685,0.621,11,-8.442,0,0.361,0.433,0,0.607,0.538,128.906,3
414,"2S1LebN6AXXQqJolBxlWgO","Lil Dicky","Earth",281500,"Earth",1,"2019-04-18",1,0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,4
415,"6AoYWCzsDls6c61Zp5qTuU","Lil Dicky","$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)",290835,"Professional Rapper",10,"2015-07-31",20,0.858,0.697,2,-5.361,1,0.23,0.114,0,0.224,0.364,98.012,4
416,"1rX5L6pyl3rVWb55D8Cprr","Rick Ross","Gold Roses (feat. Drake)",349600,"Port of Miami 2",15,"2019-08-15",15,0.502,0.633,1,-5.8,1,0.419,0.00991,0,0.389,0.552,83.226,4
417,"7J2gyNghNTzl4EsLhXp01Q","XXXTENTACION","infinity (888) - feat. Joey Bada$$",176590,"?",8,"2018-03-16",18,0.562,0.579,10,-6.788,0,0.484,0.274,0,0.102,0.577,84.143,4
418,"7M2tXmeS15NAzEn7ABFeBg","Logic","Homicide (feat. Eminem)",245386,"Confessions of a Dangerous Mind",2,"2019-05-10",16,0.694,0.759,10,-5.667,0,0.398,0.137,0,0.167,0.77,140.055,4
419,"6Ius4TC0L3cN74HT7ENE6e","J. Cole","Wet Dreamz",239320,"2014 Forest Hills Drive",3,"2014-12-09",13,0.517,0.705,6,-8.205,0,0.364,0.0751,0,0.128,0.584,175.906,4
420,"5nLLwqJnYAp26Ajd35zHdO","K.A.A.N.","Illumination",204963,"Abstract Art",4,"2015-10-11",17,0.605,0.924,10,-8.062,0,0.258,0.698,0,0.669,0.218,135.974,4
421,"48pkcJ1qoFk11H3KbvAQde","Dax","Be Your Fucking Self",89600,"Be Your Fucking Self",1,"2017-07-08",1,0.606,0.837,1,-4.565,0,0.322,0.366,0,0.576,0.604,93.719,4
422,"78WVaKoucl6HoAFoIgeDOT","Token","Dirty Flesh",253248,"Dirty Flesh",1,"2017-08-08",1,0.796,0.784,1,-6.658,1,0.439,0.0698,3e-06,0.289,0.678,80.052,4
423,"37iVijLSSlIbjYbl4ycUge","Joyner Lucas","Ultrasound",174555,"508-507-2209",1,"2017-06-16",16,0.882,0.566,0,-5.265,1,0.406,0.664,0,0.193,0.483,110.048,4
424,"0xKBkLcF71uUQeTA7FSu4A","Russ","BEST ON EARTH (feat. BIA) - Bonus",160720,"SHAKE THE SNOW GLOBE",2,"2020-01-31",14,0.846,0.748,5,-3.512,0,0.078,0.188,0,0.093,0.597,90.006,4
425,"334S9SWZMjyRDN0wrHw7wk","Drake","Pop Style",212946,"Views",15,"2016-05-13",20,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0595,133.054,4
426,"07GilNHSfS5oicUgHgU7VG","Drake","Hype",209413,"Views",5,"2016-05-13",20,0.787,0.635,4,-8.282,0,0.153,0.0255,0,0.356,0.238,130.014,4
427,"2KvHC9z14GSl4YpkNMX384","Drake","Do Not Disturb",283550,"More Life",22,"2017-03-18",22,0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,4
428,"1wHZx0LgzFHyeIZkUydNXq","Travis Scott","Antidote",262693,"Rodeo (Expanded Edition)",9,"2015-09-04",16,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4
429,"2SAqBLGA283SUiwJ3xOUVI","Drake","Laugh Now Cry Later (feat. Lil Durk)",261492,"Laugh Now Cry Later (feat. Lil Durk)",1,"2020-08-14",1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,4
430,"0PvFJmanyNQMseIFrU708S","Pop Smoke","For The Night (feat. Lil Baby & DaBaby)",190476,"Shoot For The Stars Aim For The Moon",3,"2020-07-03",19,0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4
431,"35RJhm1pEovTBwnNR0zWad","DJ Khaled","GREECE (feat. Drake)",218901,"GREECE (feat. Drake)",1,"2020-07-16",1,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.229,85.84,4
432,"5vSHYNU0YDiNEWcXpkovWy","Giggs","Whippin Excursion",151520,"Landlord",3,"2016-08-05",14,0.788,0.586,1,-4.276,1,0.048,0.00588,0.00753,0.11,0.0851,130.028,4
433,"6fWa5CRgy0z30OeGZyMBvD","Rod Wave","Heart On Ice",159669,"PTSD",4,"2019-06-14",12,0.733,0.389,10,-8.468,0,0.0738,0.0513,0,0.141,0.244,157.878,3
434,"5IaHrVsrferBYDm0bDyABy","Tyga","Taste (feat. Offset)",232959,"Taste (feat. Offset)",1,"2018-05-16",1,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4
435,"7bUcBztfGqO7cSI2gMZeCI","Vince Staples","Opps (with Yugen Blakrok)",180893,"Black Panther The Album Music From And Inspired By",5,"2018-02-09",14,0.706,0.775,1,-6.819,1,0.335,0.152,3.32e-05,0.416,0.847,127.929,4
436,"3iVcZ5G6tvkXZkZKlMpIUs","Kendrick Lamar","Alright",219333,"To Pimp A Butterfly",7,"2015-03-16",16,0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4
437,"0B8QzDH7YWih85V5SEMnyJ","Lil Uzi Vert","Money Longer",198944,"Lil Uzi Vert vs. The World",3,"2016-05-27",9,0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,4
438,"3tjFYV6RSFtuktYl3ZtYcq","24kGoldn","Mood (feat. iann dior)",140525,"Mood (feat. iann dior)",1,"2020-07-24",1,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4
439,"2znzyzlAUc8Z1Ikq9aFOcx","ILOVEMAKONNEN","Tuesday (feat. Drake)",321987,"Tuesday (feat. Drake)",1,"2014-09-01",1,0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,4
440,"2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar","Money Trees",386906,"good kid, m.A.A.d city",5,"2012",13,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,4
441,"3GnLo84IkdSWCPYt6tnLll","Kendrick Lamar","HUMBLE.",177604,"HUMBLE.",1,"2017-03-31",1,0.905,0.596,1,-7.496,0,0.118,0.000339,2.05e-05,0.0897,0.422,149.996,4
442,"6syOdAs4IK8kPWR7gDyjRw","Post Malone","Congratulations",220293,"Stoney",12,"2016-12-09",14,0.629,0.817,6,-4.261,1,0.0357,0.199,0,0.317,0.466,123.087,4
443,"33i0KOPBWURNW3l97a4QPy","Kendrick Lamar","Alright",219333,"To Pimp A Butterfly",7,"2015-03-16",16,0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4
444,"46gjYTEK7W8ZTABcglGP2f","Drake","Jumpman",205879,"What A Time To Be Alive",9,"2015-09-20",11,0.853,0.558,1,-7.448,1,0.202,0.0462,0,0.341,0.654,142.079,4
445,"6kWtGIigvarufdqF4v28H9","50 Cent","In Da Club",193546,"Best Of 50 Cent",1,"2017-03-31",18,0.908,0.611,1,-5.935,0,0.353,0.23,0,0.0659,0.782,90.022,4
446,"01B52wyR3WYTOBpjufaBRF","50 Cent","Candy Shop",207106,"Best Of 50 Cent",5,"2017-03-31",18,0.608,0.52,7,-10.073,1,0.53,0.0283,1.31e-05,0.386,0.729,127.366,5
447,"5rb9QrpfcKFHM1EUbSIurX","Usher","Yeah! (feat. Lil Jon & Ludacris)",250373,"Confessions (Expanded Edition)",2,"2004-03-23",21,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
448,"0r2Bul2NuCViraT2zX1l5j","Lil Jon & The East Side Boyz","Get Low",334066,"Kings Of Crunk",17,"2002-10-29",19,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,4
449,"5jnxxpX2834SB6LJ0S73Uz","Lil Wayne","Lollipop",299333,"Tha Carter III",12,"2008-01-01",23,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,4
450,"2Vr6FETnu1h4ZoeU0f5XOS","Drake","Fake Love",207813,"Fake Love",1,"2016-10-24",1,0.923,0.535,9,-7.353,0,0.301,0.161,0,0.103,0.74,133.942,4
451,"3XVozq1aeqsJwpXrEZrDJ9","Vanilla Ice","Ice Ice Baby",254466,"Vanilla Ice Is Back! - Hip Hop Classics",1,"2008-11-04",13,0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,4
452,"4gFXY5yvHayGckJndafYQE","T-Pain","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)",227960,"Epiphany",12,"2007-06-01",19,0.693,0.547,1,-8.127,1,0.114,0.0111,0,0.0677,0.612,80.028,4
453,"0CAfXk7DXMnon4gLudAp7J","Flo Rida","Low (feat. T-Pain)",231400,"Mail on Sunday",5,"2008-03-17",14,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4
454,"50a8bKqlwDEqeiEknrzkTO","21 Savage","ball w/o you",195046,"i am > i was",10,"2018-12-21",15,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,4
455,"1ZuQVisBNDRm51QIN9MajR","BROCKHAMPTON","JELLO",240000,"SATURATION II",3,"2017-08-25",16,0.92,0.569,7,-6.628,0,0.374,0.618,7.28e-06,0.206,0.641,139.953,4
456,"0svl7cK07gK1ia5ainczU5","Busta Rhymes","Break Ya Neck",231240,"Genesis",10,"2001-11-13",20,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,4
457,"6V2D8Lls36APk0THDjBDfE","Drake","Started From the Bottom",174133,"Nothing Was The Same (Deluxe)",3,"2013-01-01",15,0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,4
458,"16qYlQ6koFxYVbiJbGHblz","J. Cole","G.O.M.D.",301133,"2014 Forest Hills Drive",8,"2014-12-09",13,0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-06,0.283,0.304,128.084,4
459,"4S8d14HvHb70ImctNgVzQQ","Kanye West","I Love It (& Lil Pump)",127946,"I Love It",1,"2018-09-07",1,0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,4
460,"01oPNCtTniFT3YM4K3ksTf","Chiddy Bang","Opposite of Adults",191600,"The Preview",3,"2010-10-12",8,0.674,0.899,9,-5.115,1,0.193,0.011,0,0.327,0.604,95.999,4
461,"5HQVUIKwCEXpe7JIHyY734","Snoop Dogg","Young, Wild & Free (feat. Bruno Mars)",207333,"Young, Wild & Free (feat. Bruno Mars)",1,"2011-10-11",1,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
462,"6eM3od8JRrQE4Q2RnmVOZe","Jaden","Icon",220995,"SYRE",11,"2017-11-17",17,0.499,0.818,9,-5.256,0,0.361,0.225,0,0.509,0.485,87.205,3
463,"0OW0kEMSHHsMztOIJrYMVj","Drake","Headlines",235986,"Take Care",3,"2011-11-15",19,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4
464,"4X70hLzIDfY5T2BcsOcv6Q","Aminé","REDMERCEDES",169706,"REDMERCEDES",1,"2017-03-03",1,0.816,0.63,1,-5.729,0,0.183,0.00639,0.0304,0.173,0.599,101.997,4
465,"3xWwPvpAv1HbKFmTwf6uKR","Jaden","Breakfast (feat. A$AP Rocky)",184598,"SYRE",5,"2017-11-17",17,0.485,0.783,11,-7.82,0,0.623,0.346,0,0.752,0.154,159.661,4
466,"4F2EXsTix4bTOU9hqLCcDF","soulecist.","Tattoo List",112000,"Tattoo List",1,"2018-02-08",1,0.883,0.324,2,-9.539,1,0.0544,0.452,0.273,0.0507,0.15,104.993,4
467,"2UVbBKQOdFAekPTRsnkzcf","Migos","Stir Fry",190288,"Culture II",9,"2018-01-26",24,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
468,"4kEuccQJ5uqyGzHPUj5r5X","Lil Durk","Goofy (feat. Future & Jeezy)",169610,"Goofy (feat. Future & Jeezy)",1,"2017-09-07",1,0.871,0.547,11,-9.201,1,0.3,0.125,0.0894,0.077,0.437,135.974,4
469,"2ycWek3FNNVHBhz2TcnOzZ","Logic","Wizard Of Oz",144626,"Bobby Tarantino II",9,"2018-03-09",13,0.72,0.601,11,-6.931,0,0.0376,0.051,0,0.0753,0.0527,146.002,4
470,"6M1qLtDxfOeBSbM5HnIo54","Lil Yachty","OOPS",155130,"Lil Boat 2",3,"2018-03-09",17,0.944,0.425,1,-7.146,1,0.326,0.046,0,0.11,0.124,129.996,4
471,"4rgwri7LajWVZvdj2N81SS","Ski Mask The Slump God","Catch Me Outside",145760,"You Will Regret (Reloaded)",1,"2018-02-02",13,0.943,0.677,7,-6.033,1,0.246,0.165,0,0.327,0.616,112.001,4
472,"4mDw9OaoVDTgcxYi1AMJuo","Quincey White","Los Scandalous Times",284808,"The 7",1,"2017-10-13",7,0.534,0.486,0,-6.859,1,0.596,0.498,0,0.169,0.416,161.988,4
473,"58q2HKrzhC3ozto2nDdN4z","Cardi B","I Like It",253390,"Invasion of Privacy",7,"2018-04-06",13,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4
474,"6mapJIPnQ23RTAevUoE0DL","Rae Sremmurd","Swang",208120,"SremmLife 2 (Deluxe)",13,"2016-08-12",14,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,4
475,"7MXVkk9YMctZqd1Srtv4MB","The Weeknd","Starboy",230453,"Starboy",1,"2016-11-25",18,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
476,"6wQlT5VQU5eM4NYBIJ6wO5","Trouble","Bring It Back (with Drake & Mike WiLL Made-It)",254779,"Bring It Back (with Drake & Mike WiLL Made-It)",1,"2017-12-29",1,0.88,0.316,6,-5.805,0,0.433,0.233,8.03e-06,0.111,0.2,152.04,4
477,"2IGr3q6ljcpLvHDFLtI0yW","Rae Sremmurd","Look Alive",228000,"SremmLife 2 (Deluxe)",4,"2016-08-12",14,0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,4
478,"6ZNo7Vi0TE9ul1fhKd4S1M","The Weeknd","Pray For Me (with Kendrick Lamar)",211440,"Pray For Me (with Kendrick Lamar)",1,"2018-02-02",1,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578,4
479,"5uQOauh47VFt3B2kV9kRXw","A Boogie Wit da Hoodie","My Shit",128156,"Artist",3,"2016-09-16",11,0.812,0.621,5,-8.3,1,0.0515,0.244,0,0.099,0.847,77.998,4
480,"4lTiuD1DwBKo4L7wqMkD7C","Famous Dex","JAPAN",144149,"JAPAN",1,"2018-03-16",1,0.733,0.678,6,-7.771,1,0.439,0.121,0,0.345,0.841,175.984,4
481,"6eT7xZZlB2mwyzJ2sUKG6w","Post Malone","White Iverson",256533,"Stoney (Deluxe)",6,"2016-12-09",18,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,4
482,"4fC5jw1TI59GH1emfN1wtk","Trippie Redd","Poles 1469",149575,"A Love Letter To You",7,"2017-05-14",12,0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,4
483,"6ZPU73akrp4hU6Ua2jSjtI","Sheff G","Tip Toe",181159,"Tip Toe",1,"2020-08-12",1,0.849,0.622,6,-7.273,1,0.325,0.579,0,0.193,0.802,130.14,4
484,"5p7GiBZNL1afJJDUrOA6C8","Mac Miller","Hurt Feelings",245640,"Swimming",2,"2018-08-03",13,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,4
485,"6Juv5N0dNU1imms9c9u1dA","Octavian","Papi Chulo",161667,"Papi Chulo",1,"2020-03-13",1,0.866,0.563,11,-6.964,0,0.108,0.185,0,0.0889,0.307,127.954,4
486,"6uryhDRzRZQLOYju9DT2uQ","Kid Cudi","Show Out (with Skepta & Pop Smoke)",174960,"Man On The Moon III: The Chosen",8,"2020-12-11",18,0.639,0.597,1,-6.525,1,0.125,0.425,0.000247,0.425,0.146,143.997,4
487,"1ZvBVbsaNqHEP6ymXaPGlj","J. Cole","Lion King On Ice",210586,"Lewis Street",2,"2020-07-22",2,0.732,0.663,6,-7.616,0,0.192,0.0819,0,0.115,0.227,139.964,4
488,"4gkl7QbQvBd3TM9PhlWFkI","J. Cole","Love Yourz",211680,"2014 Forest Hills Drive",12,"2014-12-09",13,0.502,0.623,8,-8.812,1,0.44,0.609,0,0.119,0.399,75.578,1
489,"2IRZnDFmlqMuOrYOLnZZyc","Meek Mill","Going Bad (feat. Drake)",180522,"Championships",9,"2018-11-30",19,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,4
490,"42zd6DYQ4o4SECmTITrM1U","Meek Mill","Dreams and Nightmares",230693,"Dreams and Nightmares (Deluxe Edition)",1,"2012-10-26",16,0.631,0.774,11,-2.459,1,0.3,0.468,0,0.281,0.44,79.745,4
491,"2kQuhkFX7uSVepCD3h29g5","Akon","Smack That",212360,"Konvicted",3,"2006-01-01",12,0.939,0.742,5,-5.171,0,0.0467,0.321,0,0.107,0.924,118.978,4
