"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
371,"0YVdTI4w1BEqSjGNXcRjX1","HARDY","REDNECKER",201832,"THIS OLE BOY",2,"2018-10-19",4,0.537,0.751,7,-5.472,1,0.0344,0.0506,9.63e-05,0.1,0.51,143.962,4
372,"6ERR6e7h6wCqGoz1TjiUJb","Luke Bryan","Knockin' Boots",199382,"Knockin' Boots",1,"2019-03-29",1,0.739,0.682,2,-3.728,1,0.205,0.129,0,0.328,0.634,131.983,4
373,"5PUqB7n9e6Ebn5JZXfjEaU","Moe Bandy","Deep In The Heart Of Texas",121733,"A Taste Of Texas",4,"1997-04-22",13,0.757,0.476,5,-10.778,1,0.0293,0.138,2.83e-06,0.0604,0.967,114.586,4
374,"6MBUUSIWCzaXW4q58Ktrv9","Jordan Davis","Slow Dance In A Parking Lot",193929,"Home State",4,"2018-03-23",12,0.523,0.837,7,-4.494,1,0.0335,0.301,0,0.172,0.523,82.006,4
375,"4W38RXuQNuoTSwVsQA1OGC","Dan + Shay","Nothin' Like You",186253,"Where It All Began",7,"2014-04-01",15,0.589,0.704,4,-4.772,1,0.0303,0.151,0,0.067,0.437,84.956,4
376,"4OlBux2r07KoOtfomcade6","Luke Combs","1, 2 Many",180906,"1, 2 Many",1,"2019-09-12",1,0.534,0.833,6,-3.616,1,0.0918,0.0349,0,0.523,0.675,148.804,4
377,"3y8xKFhQWc8DARB3fuGMGA","Blake Shelton","Hell Right (feat. Trace Adkins)",207480,"Hell Right (feat. Trace Adkins)",1,"2019-08-16",1,0.551,0.821,7,-6.16,1,0.0453,0.0915,4.03e-06,0.155,0.519,75.979,4
378,"3VR411Ef2vBgt70nzDpXnj","Trent Harmon","There’s A Girl",214360,"You Got 'Em All (Big Machine Radio Release Special)",5,"2018-05-18",23,0.526,0.793,7,-5.869,1,0.0376,0.196,0,0.0778,0.347,97.107,4
379,"1qC0pi9ZH47XDjvaNbg8ch","Brett Eldredge","Lose My Mind",155440,"Illinois",3,"2015-09-11",12,0.68,0.755,6,-5.509,0,0.029,0.0206,0,0.21,0.824,101.048,4
380,"5LhBdrpIoUzAYuuDBHte4w","Erik Dylan","Ashes",179122,"Ashes",1,"2015-12-28",1,0.589,0.0785,3,-12.951,0,0.0424,0.796,3.63e-06,0.131,0.327,93.594,4
381,"46fHLVEQBcyC8VjnmdDF3q","Shane Smith & the Saints","All I See Is You",257413,"Geronimo",2,"2015-09-11",15,0.391,0.789,2,-6.166,1,0.0436,0.0224,9.95e-06,0.143,0.338,126.544,4
382,"3Jtn0oLAGr0KFA5J8CaT4C","Ian Munsick","Horses Are Faster",247250,"Ian Munsick - EP",5,"2017-12-21",5,0.311,0.708,9,-6.29,1,0.0445,0.0598,1.1e-06,0.115,0.46,80.893,4
383,"1N5k3HUb2FcwNjvZRSAFDK","Shane Smith & the Saints","Born & Raised",247853,"Geronimo",11,"2015-09-11",15,0.58,0.283,0,-9.868,1,0.0278,0.835,0,0.126,0.287,131.031,4
384,"5vuMtXS5kQ7F0o9V9rG1dG","Brett Eldredge","The Long Way",208720,"Brett Eldredge",3,"2017-08-04",12,0.488,0.637,10,-7.63,1,0.0401,0.265,0,0.106,0.23,88.865,4
385,"3Z3D2hnbZnveVhTuOifJyt","Luke Bryan","I See You",185986,"Crash My Party",7,"2013-01-01",13,0.657,0.821,6,-3.388,1,0.0352,0.0838,0,0.0457,0.714,130.002,4
386,"7A5CReD6yWe0rrkJym34QI","Luke Bryan","Do I",239413,"Doin' My Thing",3,"2009-01-01",11,0.581,0.691,9,-5.33,1,0.0333,0.257,0,0.11,0.299,137.985,4
387,"4KoecuyOpZaNFZ0UqVsllc","Uncle Kracker","Follow Me",218439,"Double Wide",4,"2000-06-13",11,0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,4
388,"4ruSkRHMQKBPtYAYpMf0oR","Chase Rice","Three Chords & The Truth",234186,"Lambs & Lions",8,"2017-11-17",10,0.44,0.889,8,-4.723,1,0.0462,0.0275,0,0.143,0.409,166.074,4
389,"5X8DtenQ4PrAar2fSxu6gJ","Jason Aldean","We Back",197160,"From the album '9'",2,"2019-10-11",6,0.433,0.928,4,-5.117,0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,4
390,"4EpLU30bi1KNWkBTfgZkoK","Russell Dickerson","Every Little Thing",190640,"Yours",1,"2017-10-13",12,0.638,0.854,1,-4.664,1,0.11,0.216,0,0.0357,0.859,93.869,4
391,"3i5QyEUyXa9Y7lIklr5sWk","Nitty Gritty Dirt Band","Fishing In The Dark",201986,"Anthology",7,"2017-09-29",39,0.765,0.494,2,-7.348,1,0.0377,0.31,0,0.0836,0.91,77.724,4
392,"69HICMmc6nNLucAx3aJX9M","John Denver","Thank God I'm a Country Boy",193093,"Back Home Again",5,"1974-06-15",14,0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,4
393,"47yypFbq6fu3yUvFoaf2UN","Morgan Wallen","Cover Me Up",292662,"Cover Me Up",1,"2019-04-05",1,0.525,0.437,2,-8.285,1,0.0272,0.236,7.03e-06,0.121,0.195,127.994,3
394,"4rW9EUFaMSNVY8JhbqrB6z","Cody Johnson","Me and My Kind",156200,"Cowboy Like Me",2,"2014-01-14",13,0.588,0.807,2,-3.426,1,0.0283,0.0835,0,0.109,0.674,110.014,4
395,"3d1qN7AHge6BXuVPutcpI5","Eric Church","Some Of It",195146,"Desperate Man",4,"2018-10-05",11,0.56,0.736,0,-7.306,1,0.0446,0.341,9.81e-06,0.155,0.824,79.843,4
396,"53F1MVa1BWUkTBbVqgVAfN","Sam Hunt","Kinfolks",181933,"Kinfolks",1,"2019-10-10",1,0.565,0.805,0,-4.457,1,0.0489,0.0808,0,0.173,0.869,76.04,4
397,"5aZQrb2TXWEh9uZR4HEY3r","Luke Combs","Even Though I'm Leaving",225253,"What You See Is What You Get",3,"2019-11-08",17,0.554,0.755,2,-6.04,1,0.0319,0.225,0,0.301,0.624,77.962,4
398,"08dFHFTx6r67MTsYn5ilDR","Old Dominion","One Man Band",186240,"Old Dominion",3,"2019-10-25",12,0.706,0.358,6,-8.331,1,0.0348,0.677,0,0.107,0.478,75.991,4
399,"20xK9pC1cCJKnjtJ37YNOQ","Blake Shelton","She Wouldn't Be Gone",215613,"Loaded: The Best of Blake Shelton",11,"2010-11-08",15,0.509,0.662,0,-4.873,1,0.0293,0.153,0,0.0773,0.231,160.129,4
400,"3cFWIhrapYb2VoNOUbo9Re","Michael Ray","Her World or Mine",208506,"Amos",6,"2018-06-01",11,0.568,0.499,4,-6.597,1,0.0288,0.635,0,0.122,0.243,143.761,4
401,"2XEl9DfBj88c8p2bdfx1qu","Brantley Gilbert","One Hell Of An Amen",221466,"Just As I Am (Platinum Edition)",8,"2015-01-01",19,0.548,0.665,1,-5.622,1,0.0281,0.0139,2.72e-06,0.0769,0.549,138.055,4
402,"3JffB4CABj9lA0NC63kbCp","Blake Shelton","She's Got a Way with Words",190986,"If I'm Honest",2,"2016-05-20",15,0.616,0.697,3,-5.952,1,0.0295,0.326,2.18e-05,0.0827,0.68,148.93,4
403,"1gewemPOUilb21s7CfMS55","Rehab","Bartender Song (Sittin' At A Bar) - Alt/Rock Mix",229040,"Graffiti The World",5,"2005",13,0.667,0.673,4,-6.006,1,0.0536,0.117,0,0.343,0.706,151.834,4
404,"5zMy6fM0mZebBMBZQuAVEA","Brooks & Dunn","Red Dirt Road - with Cody Johnson",236973,"Reboot",9,"2019-04-05",12,0.595,0.44,4,-7.795,1,0.0309,0.629,4.71e-06,0.0914,0.336,128.334,4
405,"1vunZKFkclZzC1ByeRt1oJ","Granger Smith","Damn Strait",172349,"Damn Strait",1,"2019-05-31",1,0.539,0.848,11,-4.321,1,0.0413,0.0344,0,0.113,0.546,148.084,4
406,"5TWAIHYaOnYg4txfmCgon5","Dylan Scott","Nobody",160706,"Nothing To Do Town",3,"2019-04-26",6,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,4
407,"6V6Fma9lttQBnIaeHdZ4eC","Midland","Mr. Lonely",180404,"Let It Roll",3,"2019-08-23",14,0.589,0.878,4,-4.493,1,0.0359,0.0247,1.07e-05,0.285,0.836,149.987,4
408,"3AtVFkmdR1eS5TEHLJZxFm","Midland","Burn Out",189613,"On The Rocks (Big Machine Radio Release Special)",11,"2017-09-22",27,0.671,0.724,7,-5.61,1,0.0244,0.292,0,0.231,0.801,99.976,4
409,"6ojicjDYUUoeE1tdSvfFo4","Luke Combs","Must've Never Met You",198880,"This One's for You Too (Deluxe Edition)",14,"2018-06-01",17,0.455,0.892,6,-3.218,1,0.0564,0.00951,0,0.143,0.641,75.218,4
410,"6ej1QJ8eIYmhsyTlvgDajy","Alan Jackson","Where I Come From",239240,"34 Number Ones",30,"2010-11-19",37,0.726,0.631,11,-8.136,0,0.0334,0.22,0,0.193,0.746,124.711,4
411,"1vBpwxsLVwaR4evBIaFmqD","Midland","Drinkin' Problem",220800,"On The Rocks",3,"2017-09-22",13,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,4
412,"6enPOmd3vSFpI4jjms8kXN","Randy Houser","Runnin' Outta Moonlight",193773,"How Country Feels",1,"2013-01-22",15,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,4
413,"6uVzeU47Qzg0rrMneP5BNg","Eli Young Band","Love Ain't",186118,"Love Ain't",1,"2018-05-25",1,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,4
414,"3MykNWa65IP2VN1Qa6B9yK","Eric Church","Give Me Back My Hometown",252493,"The Outsiders",11,"2014-01-01",12,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,4
415,"2gYiCTytrSRtuaHP1Nac6u","Luke Bryan","Fast",206213,"Kill The Lights (Deluxe)",6,"2015-08-07",16,0.548,0.901,0,-2.637,0,0.0453,0.2,0,0.1,0.557,145.953,4
416,"0PspNrE4MSjr1JeB4OW0jn","Jason Aldean","She's Country",220573,"Wide Open",6,"2009-04-07",11,0.553,0.872,1,-2.832,0,0.0782,0.198,0,0.0659,0.638,172.138,4
417,"5S8TnsIYMVrUg1bKxiGf6e","Cody Johnson","Dear Rodeo",254653,"Ain't Nothin' to It",13,"2019-01-18",15,0.482,0.654,10,-5.268,1,0.0265,0.00881,0.000164,0.111,0.353,146.192,4
418,"1VZNOKrYekJeCBKABz4swv","Granger Smith","That's Why I Love Dirt Roads",218542,"That's Why I Love Dirt Roads",1,"2019-10-25",1,0.553,0.773,5,-5.765,1,0.0287,0.0549,1.31e-06,0.125,0.499,120.014,4
419,"7dzFz1IeET9tLaZYF9b3NO","Granger Smith","Holler",182488,"Holler",1,"2019-03-29",1,0.605,0.703,5,-6.185,0,0.0429,0.000908,0.0105,0.0979,0.414,120.071,4
420,"0f73zOCdBx6ZPdiBjwN1AP","Little Big Town","Little White Church",186224,"The Reason Why",6,"2010-01-01",12,0.667,0.878,10,-4.797,1,0.0445,0.13,0,0.16,0.816,107.024,4
421,"1XazlqB4YAtvouCmJPWXlM","Brett Eldredge","Wanna Be That Song",236226,"Illinois",4,"2015-09-11",12,0.518,0.686,9,-4.911,1,0.0313,0.114,0,0.114,0.334,144.065,4
422,"3LbvNFkqDTrE1liGMmZBDL","Tim McGraw","Shotgun Rider",235386,"Sundown Heaven Town",3,"2014-01-01",13,0.468,0.904,7,-4.574,1,0.0494,0.126,3.89e-06,0.165,0.7,167.998,4
423,"16PNN9wK1LbedzcTp7y8y0","Tyler Farr","A Guy Walks Into a Bar",196000,"Suffer in Peace",2,"2015-04-27",11,0.428,0.78,0,-3.472,1,0.0373,0.083,0,0.115,0.431,147.986,4
424,"7oSq5fbsFkTS9zeJQwMihf","Morgan Wallen","This Bar",185733,"This Bar",1,"2019-12-31",1,0.545,0.884,2,-5.208,1,0.0817,0.115,0.000424,0.0496,0.272,110.015,4
425,"6FniJZn4agmDtPx1pKZQsa","Morgan Wallen","More Than My Hometown",216573,"More Than My Hometown",1,"2020-04-17",1,0.621,0.882,6,-5.01,1,0.0459,0.601,0,0.132,0.574,126.014,4
426,"3VHevS1BocAcrihLnl11DG","Toby Keith","I Wanna Talk About Me",183960,"Pull My Chain",2,"2001-08-10",13,0.765,0.87,5,-5.191,1,0.0499,0.168,0,0.125,0.684,106.06,4
427,"4PgFiJS4gze2OFA0LNiajF","Granger Smith","When the Good Guys Win",193653,"When The Good Guys Win",6,"2017-10-27",14,0.619,0.853,4,-4.889,1,0.0365,0.193,0,0.161,0.864,142.044,4
428,"6voi5xnLs9JKmWG2oLmgDU","Chris Young","Raised on Country",175594,"Raised on Country",1,"2019-01-04",1,0.572,0.794,2,-3.224,1,0.0455,0.395,0,0.23,0.79,148.095,4
429,"5DrmJ25aHuPBImk1kLp5Of","Chris Young","Town Ain't Big Enough",171800,"Town Ain't Big Enough",1,"2019-07-12",1,0.441,0.826,6,-4.175,1,0.04,0.0638,0.00162,0.0944,0.577,75.982,4
430,"49oBFP6ZHPtd6t33LFTD3E","Chris Janson","Good Vibes",165586,"Good Vibes",1,"2019-02-08",1,0.582,0.846,0,-2.771,1,0.0451,0.022,0,0.133,0.736,92.004,4
431,"6JOeNbZ3X6dtXusG3hkHn8","Keith Urban","We Were",189104,"We Were",1,"2019-05-14",1,0.44,0.803,5,-6.162,1,0.0512,0.127,0,0.128,0.633,79.312,4
432,"7grWGhX8SHNmyGOkMNVMCt","Riley Green","There Was This Girl",194426,"Different 'Round Here",1,"2019-09-20",14,0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981,4
433,"1VdHooAMVaGXPSty8pifv9","Trace Adkins","Honky Tonk Badonkadonk",240093,"Dangerous Man",13,"2006-01-01",13,0.536,0.943,11,-5.317,0,0.108,0.399,2.27e-05,0.225,0.622,123.759,4
434,"72DdM3q1npvvRUoa1YQEOd","Luke Combs","Honky Tonk Highway",212080,"This One's for You Too (Deluxe Edition)",12,"2018-06-01",17,0.602,0.699,8,-4.37,1,0.0347,0.0576,0,0.0932,0.416,131.977,4
435,"4m8QO7mDC4kqWTKSLqsZS8","Tyler Childers","Honky Tonk Flame",297386,"Purgatory",8,"2017-08-04",10,0.334,0.692,4,-5.567,1,0.0352,0.252,0.00122,0.19,0.824,174.336,3
436,"4xvMOj9QANlmQ7If03em5Q","Brooks & Dunn","Honky Tonk Stomp (feat. Billy Gibbons)",181226,"#1s ... and then some",1,"2009-09-08",30,0.632,0.927,9,-4.219,1,0.063,0.00413,2.84e-05,0.21,0.674,97.964,4
437,"64Zm9wNGj6coqg4zsb0Soj","George Strait","Every Little Honky Tonk Bar",194840,"Every Little Honky Tonk Bar",1,"2019-02-11",1,0.66,0.83,5,-5.099,1,0.029,0.292,0,0.141,0.856,122.079,4
438,"2AqbOAAgaNRygNIJYcM69I","Brantley Gilbert","Hard Days",178419,"Hard Days",1,"2020-06-05",1,0.308,0.616,8,-6.947,1,0.0363,0.0344,4.01e-06,0.102,0.41,72.273,4
439,"2HR9wF4WR2sCJP4r6l9WVF","Luke Combs","Used to You",236506,"Used to You",1,"2017-04-28",1,0.58,0.587,6,-6.965,1,0.029,0.336,0,0.355,0.246,139.929,4
440,"0H9Q7Vzu8nYRDBZYKbtU8d","Florida Georgia Line","Sippin’ On Fire",193640,"Anything Goes",6,"2014-10-14",12,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,4
441,"24Nt4OalWDICkEKVy81X6k","Cody Johnson","Diamond In My Pocket",196906,"A Different Day",3,"2011-10-31",13,0.546,0.838,7,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914,4
442,"34SQ0QfLSR316d8KL2zkuZ","Cody Johnson","With You I Am",220893,"Gotta Be Me",3,"2016-08-05",14,0.558,0.66,7,-6.223,1,0.0273,0.416,0,0.139,0.388,75.009,4
443,"4lcXNTm9JrQpJYXqsENmFI","Tyler Farr","Redneck Crazy",216040,"Redneck Crazy",3,"2013-09-27",11,0.487,0.667,7,-4.216,0,0.0309,0.153,0,0.161,0.463,145.854,4
444,"5WA2SHuL5eesmPnYflNzlT","Jason Aldean","Rearview Town",184173,"Rearview Town",8,"2018-04-13",15,0.526,0.85,10,-4.47,0,0.0313,0.023,0,0.0948,0.338,141.973,4
445,"0ZUnRmGiWEypcw14WjW109","A Thousand Horses","Smoke",219080,"Southernality",3,"2015-06-09",13,0.433,0.776,7,-5.53,1,0.029,0.0349,0.00023,0.387,0.424,149.641,4
446,"2fvmEuEwISvAN0Rg10yjpe","J. Hartley","John Wayne",158685,"John Wayne",1,"2018-11-16",1,0.569,0.86,8,-4.701,0,0.0496,0.0246,0,0.351,0.581,158.039,4
447,"2haYTWu73Zm5gu4BL97i4X","J. Hartley","Boy Meets Girl",186026,"Boy Meets Girl",1,"2019-07-26",1,0.486,0.412,10,-6.968,1,0.0376,0.372,0,0.109,0.254,169.644,4
448,"5i8l686zVXPPtzi3DFTy2c","J. Hartley","Radio",174969,"Radio",1,"2017-04-07",1,0.558,0.582,11,-6.74,1,0.0393,0.584,0.000466,0.17,0.534,140.019,4
449,"5lH14PEjAXYuMTz0Dd4L1D","Eric Church","Stick That In Your Country Song",228706,"Stick That In Your Country Song",1,"2020-06-25",1,0.536,0.863,0,-5.081,0,0.0362,0.0658,0.172,0.118,0.405,89.979,4
450,"2uJcLlydqLdGiiABFa4KfN","Coffey Anderson","Mr Red White and Blue",207986,"Boots and Jeans",6,"2016-05-20",10,0.501,0.743,0,-5.789,1,0.037,0.14,6.56e-06,0.251,0.325,156.036,4
451,"4OMj5QWwvYSUs9O0hsymts","Brooks Jefferson","Friends in Low Places",258507,"Strummin' On Garth",6,"2015-03-13",21,0.553,0.655,9,-5.837,1,0.0355,0.617,0,0.0825,0.624,107.739,4
452,"7Fq9RwQxSn3kW85PrDUf0M","Brooks & Dunn","Boot Scootin' Boogie",198226,"#1s ... and then some",15,"2009-09-08",30,0.656,0.817,11,-4.296,0,0.0435,0.22,0,0.304,0.862,130.448,4
453,"5TI10v8sy9VPp5YhVRVK1f","Chase Rice","Lonely If You Are",176728,"The Album, Pt. I",2,"2020-01-24",7,0.681,0.726,7,-5.1,1,0.0453,0.162,0,0.119,0.819,84.979,4
454,"7uPReljrrTaqzDCcx4JHmi","Chris Cagle","What Kinda Gone",181613,"My Life's Been A Country Song",1,"2008-01-01",11,0.494,0.861,5,-5.236,1,0.0365,0.257,0,0.103,0.668,172.052,4
455,"1avsnlN5IELXCHI6OnmYBv","Home Free","God Bless the U.S.A.",199960,"God Bless the U.S.A.",1,"2020-06-26",1,0.511,0.51,4,-7.415,1,0.0308,0.328,0,0.0919,0.325,139.849,4
456,"6UbcthjdWBvqsOqW1n85VJ","Home Free","Elvira (feat. Oak Ridge Boys)",174893,"Country Evolution",4,"2015-09-18",14,0.828,0.584,9,-7.223,1,0.147,0.111,3.33e-06,0.324,0.587,140.093,4
457,"1LM5zQv5pBKPyO7rm7Uz6U","Maren Morris","My Church",197930,"HERO (Deluxe Edition)",3,"2017-03-17",14,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4
458,"21TO7Ez1OrcMORIlzjPExM","Tim Foust","Champagne Taste (On a Beer Budget)",155818,"The Best That I Could Do",11,"2012-06-18",12,0.695,0.744,0,-8.31,1,0.0533,0.497,0,0.102,0.926,111.973,4
459,"5E4CJfa6yZNGSKVFSUgaBt","Tyler Farr","Whiskey in My Water",188146,"Redneck Crazy",4,"2013-09-27",11,0.526,0.872,7,-5.079,1,0.0428,0.245,0,0.243,0.583,153.929,4
460,"1u7J5sEfgOVRt5bkfU2oGV","Uncle Lucius","Keep The Wolves Away",275520,"And You Are Me",5,"2012-08-28",11,0.682,0.351,1,-10.276,0,0.0318,0.52,0.00059,0.11,0.144,122.207,4
461,"4eMxLQtSdgxdA1Hs6D2YuN","The Dead South","In Hell I'll Be in Good Company",245320,"Good Company",4,"2014-04-26",14,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,4
462,"5Kpg1A7BOHpBbaT3H3xqd3","Niko Moon","GOOD TIME",214720,"GOOD TIME - EP",1,"2020-02-14",5,0.802,0.59,5,-7.189,1,0.0493,0.0874,0,0.275,0.687,138.084,4
463,"1udNc7oRKsxtPH5z1J0e3P","The Dead South","Banjo Odyssey",200346,"Good Company",14,"2014-04-26",14,0.532,0.628,2,-5.648,0,0.0403,0.205,0.00012,0.115,0.508,92.593,4
464,"11OFYsUK9EVJsQ6nutH32M","George Strait","Here For A Good Time",180266,"Here For A Good Time",5,"2011-01-01",11,0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23e-06,0.116,0.532,127.93,4
465,"0EuW1WTOpISw5eubQwO0Gm","Niko Moon","PARADISE TO ME",216226,"GOOD TIME - EP",4,"2020-02-14",5,0.755,0.619,11,-6.829,0,0.0362,0.0246,0,0.0739,0.398,155.046,4
466,"6MmCP3F50aAlcOhjGJk4r0","Wheeler Walker Jr.","Redneck Shit",144240,"Redneck Shit",1,"2016-02-12",11,0.56,0.964,7,-5.353,1,0.0642,0.0142,1.18e-06,0.145,0.781,135.638,4
467,"0imfNymwLWKyhLBlBZYg53","Wheeler Walker Jr.","Drop 'Em Out",94293,"Redneck Shit",6,"2016-02-12",11,0.691,0.588,0,-7.96,1,0.101,0.178,0,0.0832,0.972,95.649,4
468,"7uMBc5uxQRZNFowjhxH9WL","Wheeler Walker Jr.","Fuck You Bitch",202786,"Redneck Shit",5,"2016-02-12",11,0.549,0.576,9,-6.282,1,0.0263,0.0364,1.94e-06,0.147,0.452,118.709,3
469,"3PutbYf6kjBkMN5KmWqjrc","Wheeler Walker Jr.","Family Tree",199586,"Redneck Shit",3,"2016-02-12",11,0.439,0.762,9,-6.385,1,0.0356,0.0853,0,0.0854,0.624,133.769,3
470,"6RFkVsPmrM4pzlDkFswwJl","Johnny Cash","God's Gonna Cut You Down",158573,"American V: A Hundred Highways",2,"2006-01-01",12,0.617,0.485,5,-8.227,0,0.115,0.868,3.44e-05,0.115,0.845,82.228,4
471,"383Xl5QTigwj3QiA3Qc6S7","The Charlie Daniels Band","The Devil Went Down to Georgia",214866,"A Decade Of Hits",1,"1973",10,0.523,0.626,0,-9.425,1,0.0523,0.155,0,0.0869,0.917,134.127,4
472,"1akB0Fn6w8U0j2hrDcj1kZ","BRELAND","My Truck (feat. Sam Hunt) - Remix",159888,"BRELAND EP",7,"2020-05-22",7,0.753,0.503,2,-6.213,1,0.0406,0.049,0,0.15,0.648,136.892,4
473,"10xuH52YSXHWFwCaF1fsDd","Sam Hunt","Hard To Forget",204760,"SOUTHSIDE",2,"2020-04-03",12,0.689,0.689,4,-5.517,1,0.045,0.23,0,0.57,0.664,130.069,4
474,"5FmvaZGd6fulojSToozLRD","HARDY","ONE BEER (feat. Lauren Alaina & Devin Dawson)",173173,"HIXTAPE: Vol. 1",10,"2019-09-13",10,0.516,0.745,2,-8.352,1,0.0774,0.564,0,0.275,0.826,186.006,3
475,"21jkhW2773dELgTMRJcMfI","LOCASH","I Love This Life",208863,"The Fighters",1,"2016-06-17",11,0.586,0.927,2,-3.014,1,0.0547,0.0164,7.24e-06,0.153,0.549,111.977,4
476,"1nRVfS3M7vkRRjWp9rzIka","Mark O'Connor","The Devil Comes Back to Georgia",253226,"Heroes",2,"1993-09-10",14,0.559,0.582,4,-13.48,0,0.0415,0.331,0.00113,0.261,0.871,137.033,4
477,"0kSUH6KBoUrHWL93j1Lx3h","Sean Stemaly","Come Back To Bed",183920,"Come Back To Bed",1,"2020-02-28",1,0.525,0.84,1,-4.21,0,0.037,0.42,1.67e-05,0.361,0.806,136.037,4
478,"0Z0kNthq0sS4lvGz9SSlBF","Morgan Wallen","7 Summers",210122,"7 Summers",1,"2020-08-14",1,0.625,0.775,0,-5.199,1,0.0248,0.431,5.23e-05,0.12,0.588,101.961,4
479,"6B4LAyly39cv8Cat9nHObl","Morgan Wallen","American Nights",202266,"American Nights",1,"2016-07-29",1,0.464,0.814,7,-5.012,1,0.0313,0.13,0.000278,0.13,0.3,102.986,4
480,"59bx5emG4yTKWzAxwxgrKv","Colt Ford","Answer to No One (feat. JJ Lawhorn)",212924,"Declaration of Independence (Deluxe Edition)",1,"2012-08-07",15,0.468,0.874,7,-4.45,0,0.0992,0.187,0,0.0718,0.523,79.988,4
481,"54eUv9Q3D9MZuOGS5PSflp","Jameson Rodgers","Some Girls",184893,"Jameson Rodgers",1,"2018-01-19",5,0.429,0.831,8,-5.108,1,0.0473,0.0781,0,0.312,0.348,167.984,4
482,"2RnEMVSTAG2BQh3LHXS9te","Tyler Braden","Brother",236426,"Brother",1,"2020-05-01",1,0.407,0.492,9,-7.075,1,0.0324,0.479,0,0.263,0.0927,153.977,4
483,"5gIBfOPixLKP3lefRCinua","Tyler Braden","Little Red Wine",211500,"Little Red Wine",1,"2017-06-16",1,0.494,0.872,0,-4.539,1,0.0725,0.0438,0,0.273,0.634,159.983,4
484,"6OI4kx6HcKUAgZKGr9IlXg","Tyler Braden","Leave Me Alone",196591,"Leave Me Alone",1,"2018-07-20",1,0.403,0.617,0,-7.02,0,0.0337,0.00783,0,0.148,0.204,150.064,4
485,"1XsTcnVnJqjjXXLBRqXWmD","Upchurch","Holler Boys",211498,"Parachute",5,"2019-09-24",10,0.674,0.425,1,-7.725,1,0.031,0.191,0,0.169,0.11,119.954,4
486,"4FkgULes13bk2eHrsJg4q9","Hunter Hayes","I Want Crazy - Encore",236865,"Hunter Hayes (Encore)",14,"2011",17,0.562,0.878,8,-4.806,1,0.0387,0.0539,0,0.112,0.558,103.029,4
487,"5eH1ktZDHgegpkYJOY7tme","Jason Aldean","Crazy Town",183440,"Wide Open",4,"2009-04-07",11,0.43,0.841,6,-2.99,1,0.037,0.13,0,0.0517,0.489,180.977,4
488,"5MwynWK9s4hlyKHqhkNn4A","Morgan Wallen","Chasin' You",205453,"If I Know Me",9,"2018-04-27",14,0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,4
489,"5qdQPrWmZv8xYhMJCDrdHF","Jon Pardi","Heartache Medication",209109,"Heartache Medication",2,"2019-09-27",14,0.621,0.791,9,-3.343,1,0.0265,0.0361,0,0.143,0.734,95.075,4
490,"0nYvjcSlCgjcwogQAwIwNp","Luke Combs","Lovin' On You",194866,"What You See Is What You Get",4,"2019-11-08",18,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,4
491,"14GwnOeC9qYEKEA6uOZepa","Lee Brice","One Of Them Girls",188893,"One Of Them Girls",1,"2020-04-10",1,0.643,0.79,4,-6.079,1,0.0462,0.294,0,0.107,0.8,95.987,4
492,"1mMLMZYXkMueg65jRRWG1l","Luke Combs","When It Rains It Pours",240760,"This One's for You",8,"2017-06-02",12,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4
493,"7aEtlGHoiPAfRB084NiDmx","Luke Combs","Beer Never Broke My Heart",186733,"What You See Is What You Get",1,"2019-11-08",18,0.538,0.863,1,-4.483,1,0.0481,0.0139,0,0.0874,0.637,77.001,4
494,"2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy",193200,"This One's for You Too (Deluxe Edition)",15,"2018-06-01",17,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,4
