"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
352,"3tXzOcxvj5XAjwiTiRWUGP","Bad Company","Can't Get Enough (Remastered Album Version)",254400,"Bad Company",1,"1974",8,0.662,0.763,0,-7.475,1,0.0397,0.132,0.0013,0.067,0.699,126.333,4
353,"22CIOfLZB9z8He7WgHYAgH","Eddie Money","Two Tickets to Paradise",237093,"Eddie Money",1,"1977",10,0.623,0.68,2,-13.255,1,0.0282,0.0056,0.000425,0.148,0.737,129.713,4
354,"5SI6jYhKUWm1qnaheTm4Zw","10cc","Dreadlock Holiday",267946,"Bloody Tourists",1,"1978",13,0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,4
355,"5pTWpY8l7B1XcQnijEFGFj","The Rolling Stones","Miss You - Remastered",288666,"Some Girls (Deluxe Version)",1,"1978-06-09",22,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,4
356,"57qlkytk7LUfbQcSG1n4c5","Rick Derringer","Rock and Roll, Hoochie Koo",222426,"All American Boy",1,"1973",12,0.474,0.857,2,-10.74,1,0.0835,0.211,0.0371,0.0565,0.495,199.503,4
357,"1TrLfr2D5kA6Pm2e40A1Ak","AC/DC","It's A Long Way To The Top (If You Wanna Rock 'N' Roll)",301266,"High Voltage",1,"1976-05-14",9,0.449,0.87,3,-3.537,1,0.0853,0.124,0.0893,0.0553,0.532,135.796,4
358,"6yLIqXX9edg1x0HZS7cZEv","The Hollies","The Air That I Breathe - 2008 Remaster",257106,"Hollies",11,"1974-03-01",16,0.279,0.473,4,-8.375,0,0.0309,0.242,0.00164,0.158,0.246,167.792,4
359,"5D2eCwqbHcqOnfHOCM6TnV","Alice Cooper","No More Mr. Nice Guy",187893,"Billion Dollar Babies (Deluxe Reissue)",6,"1973",24,0.498,0.515,11,-11.985,0,0.0395,0.0936,0,0.1,0.616,127.761,4
360,"1LpZAbTRcP46SqdJXCPIl9","The Cure","Killing An Arab",141800,"Staring At The Sea - The Singles",1,"1986-01-01",17,0.694,0.472,11,-15.764,0,0.562,0.00471,0.000127,0.178,0.488,167.534,4
361,"0B3hFXFOlbIPt942VGdNfb","Bachman-Turner Overdrive","You Ain't Seen Nothing Yet",237506,"Not Fragile",4,"1974",9,0.474,0.442,11,-15.049,0,0.0423,0.000146,0.000212,0.213,0.773,118.362,4
362,"1gJOqXpRjz9GeEEwQpcujK","Joe Cocker","You Are So Beautiful",159640,"I Can Stand A Little Rain",7,"1974-01-01",10,0.297,0.182,1,-10.944,1,0.0298,0.846,0.00267,0.134,0.092,83.391,3
363,"2G7woUgHMt6QBU7esQ5rsL","Led Zeppelin","Immigrant Song - Remaster",146250,"Led Zeppelin III (Deluxe Edition)",1,"1970-10-05",19,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4
364,"0sDqo9UPzPUtu9wEkI3zRB","The Band","The Weight - Remastered",278626,"Music From Big Pink (Expanded Edition)",5,"1968-07-01",20,0.63,0.519,9,-10.997,1,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,4
365,"0GvAi1lFRDLXkPr9Y7WFkD","Yusuf / Cat Stevens","Morning Has Broken",200000,"Teaser and the Firecat (Deluxe Edition)",7,"1971",20,0.424,0.321,7,-13.162,1,0.0312,0.622,0.0196,0.0903,0.405,133.126,3
366,"5p3JunprHCxClJjOmcLV8G","Lou Reed","Walk On the Wild Side",254173,"Transformer",5,"1972-12-01",11,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4
367,"3Ozw9lFrJlUUt1e8cGwpaz","Allman Brothers Band","Ramblin' Man",288160,"Brothers And Sisters (Super Deluxe)",2,"1973-09",33,0.305,0.827,1,-8.303,1,0.0361,0.491,0.0019,0.281,0.925,178.938,4
368,"02gV5Zc9ctbZxD1uTNIok5","Harry Nilsson","Without You - Remastered",203000,"Nilsson Schmilsson",6,"1971",16,0.453,0.213,4,-13.656,1,0.0279,0.554,3.68e-06,0.0506,0.0955,64.177,4
369,"4UbAM9UxV1CQqRaV7xsvDq","Ramones","We're a Happy Family - 2002 Remaster",160160,"Rocket to Russia (Expanded 2005 Remaster)",7,"1977-11-04",19,0.435,0.931,4,-6.696,1,0.03,0.001,0.478,0.672,0.905,184.572,4
370,"5Fwif6oyL2EjXAFTGL909U","Tom Jones","It's Not Unusual",119266,"The Best Of Tom Jones 20th Century Masters The Millennium Collection",1,"2000-01-01",12,0.506,0.701,0,-8.434,1,0.0483,0.606,0,0.196,0.901,91.664,4
371,"3sb66av9ZpdI1JmPDHVa18","David Bowie","Space Oddity - 2009 Remastered Version",317026,"Space Oddity [Space Oddity 40th Anniversary Edition]",1,"1969-11-04",24,0.337,0.365,0,-15.091,1,0.0318,0.0788,3.84e-05,0.202,0.497,136.264,4
372,"0T2gGDu1fAUMblR6WtjqB1","Cream","Strange Brew",166280,"Disraeli Gears (Deluxe Edition)",1,"1967-11-02",40,0.603,0.563,2,-9.932,1,0.0283,0.47,1.04e-05,0.29,0.642,106.431,4
373,"3CPeWqqaHR0hmyfsWhMJQs","Fleetwood Mac","Don't Stop - 2004 Remaster",193346,"Rumours (Super Deluxe)",4,"1977-02-04",58,0.672,0.72,9,-7.781,1,0.035,0.0373,9.38e-06,0.0371,0.828,118.731,4
374,"0i7O5MtSTXvR4BEY7stpjF","The McCoys","Hang On Sloopy",231800,"Hang On Sloopy: The Best Of The McCoys",2,"1995-06-06",22,0.765,0.516,7,-12.099,1,0.0334,0.167,0,0.0723,0.936,115.248,4
375,"7bx4zW72qdZKBb8p6g80jb","Plastic Bertrand","Ça Plane Pour Moi",179506,"Ça Plane Pour Moi",2,"2008-05-27",16,0.489,0.788,10,-11.654,1,0.0452,0.176,7.98e-05,0.196,0.88,165.877,4
376,"1pViOt8zA2rl2NfHeDGnyD","John Travolta","You're The One That I Want",169840,"Grease",4,"1978-09-14",24,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,4
377,"44JITu0xanJn3TLMQZJw0G","Santana","She's Not There",249026,"Moonflower",1,"1977-10-01",16,0.477,0.697,0,-7.878,1,0.0387,0.403,0.262,0.311,0.832,130.365,4
378,"6uOnSrDg5Rfgil2zUGdyV0","KISS","Strutter",192333,"Kiss (Remastered Version)",1,"1974-02-18",10,0.511,0.914,1,-5.634,1,0.0598,0.0224,0.0462,0.0995,0.814,131.314,4
379,"7J8A3XOuGFnGheoSsHUXC8","Blue Cheer","Summertime Blues",227040,"Vincebus Eruptum",1,"1968-01-01",6,0.458,0.472,7,-11.87,0,0.0455,0.667,7.29e-05,0.203,0.597,138.652,4
380,"1ZYb5jmfbCMdkGZrajawqX","Creedence Clearwater Revival","Travelin Band",127493,"Cosmo's Factory (40th Anniversary Edition)",3,"1970-07-25",14,0.52,0.923,6,-6.529,1,0.0523,0.0217,0.0602,0.156,0.952,166.264,4
381,"1HOMkjp0nHMaTnfAkslCQj","The Knack","My Sharona",295400,"Get The Knack",7,"1979-01-01",12,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,4
382,"5mXz9WHwtBeLhv0zhkinMV","Los Indios Tabajaras","Maria Elena",190160,"Los Indios Tabajaras",1,"2000-11-25",24,0.676,0.174,11,-15.964,1,0.0452,0.965,0.858,0.126,0.596,84.066,4
383,"0M3S5KQewKAaXZb19gGqnh","Elvis Presley","All Shook Up",118066,"Elvis 30 #1 Hits",6,"2002-09-24",31,0.665,0.668,10,-6.356,1,0.168,0.837,0,0.192,0.938,73.851,4
384,"4r797jYkY09ilTg5SMCTnu","The Beatles","Let It Be - 2021 Mix",243173,"Let It Be (Super Deluxe)",6,"2021-10-15",57,0.407,0.413,0,-8.129,1,0.0302,0.332,4.49e-06,0.107,0.556,144.338,4
385,"6l8EbYRtQMgKOyc1gcDHF9","Simon & Garfunkel","Bridge Over Troubled Water",293120,"Bridge Over Troubled Water",1,"1970-01-26",11,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,4
386,"1AjNo41wWxXVTlgPSpTTIt","Rainbow","Catch The Rainbow",396466,"Ritchie Blackmore's Rainbow (Remastered)",4,"1975-01-01",9,0.32,0.412,4,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4
387,"6xMHglHoafdDFGXS6qfwSH","Foreigner","Hot Blooded",268693,"Double Vision (Expanded)",1,"1978",12,0.705,0.806,0,-4.83,1,0.0814,0.229,0,0.0676,0.763,117.945,4
388,"1xOXXYh6lTW8laxlW7JP2J","Billy Joel","Only the Good Die Young",235560,"The Stranger (Legacy Edition)",6,"1977",21,0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,4
389,"61NS6bXK93OwVlKb1ZTtBv","Nazareth","This Flight Tonight",203840,"Loud 'N' Proud",6,"1974",12,0.508,0.653,7,-6.645,1,0.0409,0.00552,0.225,0.128,0.625,134.071,4
390,"6zGDIDjfDkPyNxrEERO3XG","ZZ Top","Tush - 2006 Remaster",137933,"Fandango! (Expanded 2006 Remaster)",9,"1975-04-18",12,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,4
391,"4nuPrKithHbRJXuA9spwu4","Frankie Valli & The Four Seasons","December, 1963 (Oh, What a Night)",201093,"December, 1963 (Oh, What a Night) / Slip Away",1,"1975",2,0.729,0.6,1,-9.527,1,0.0255,0.0663,7.86e-06,0.0382,0.964,104.414,4
392,"2bKYRpXeCquRfWYjYqHU4k","Player","Baby Come Back",253204,"Player",2,"1977",10,0.579,0.654,5,-9.449,0,0.059,0.0161,3.98e-06,0.121,0.635,155.484,4
393,"2nwCO1PqpvyoFIvq3Vrj8N","Nancy Sinatra","These Boots Are Made For Walkin'",166008,"Boots",5,"1966-03",15,0.74,0.392,9,-11.996,1,0.0824,0.483,1.11e-06,0.0965,0.387,82.742,4
394,"4CJVkjo5WpmUAKp3R44LNb","Lynyrd Skynyrd","Sweet Home Alabama",281147,"Second Helping",1,"1974-04-15",11,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,4
395,"4T1gGKmEVvpsIzAiobeBov","The Contours","Do You Love Me",175438,"Do You Love Me",1,"2013-04-19",13,0.613,0.782,5,-7.173,1,0.0386,0.46,0,0.0751,0.772,150.75,4
396,"4OsZ1vrenrtSbqLJxOceKl","Bob Marley & The Wailers","One Love / People Get Ready",172933,"Exodus (Deluxe Edition)",10,"1977-01-01",25,0.725,0.523,10,-9.593,1,0.324,0.0783,0,0.0665,0.95,76.292,4
397,"19nYNmVEpiUTz1ZO6Tgct3","The Righteous Brothers","You've Lost That Lovin' Feelin'",225240,"Rock N' Roll Legends",1,"2008-01-01",20,0.366,0.373,1,-11.847,1,0.0265,0.543,0,0.0875,0.376,94.788,4
398,"0Z3xhSOhrawLV81YdiDiiJ","Shocking Blue","Venus",187533,"At Home",6,"1969",15,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,4
399,"2LpirOWiA4eslLRuPpQT7V","Rod Stewart","Maggie May",350266,"Every Picture Tells A Story",5,"1971-01-01",8,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,4
400,"6gJyJsLvGVCQane5HVV9rC","Herb Alpert & The Tijuana Brass","A Taste Of Honey",163746,"Whipped Cream & Other Delights",1,"1965-04-01",12,0.571,0.424,5,-11.109,0,0.0368,0.771,0.881,0.111,0.502,79.956,4
401,"6HSXNV0b4M4cLJ7ljgVVeh","Bob Dylan","Knockin' On Heaven's Door",149880,"Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture)",7,"1973-07-13",10,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4
402,"3gdewACMIVMEWVbyb8O9sY","Elton John","Rocket Man (I Think It's Going To Be A Long, Long Time)",281613,"Honky Chateau",5,"1972-05-19",11,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4
403,"4M5lj9Iaj1JD0a9XJYtWsn","Chuck Berry","Carol - Single Version",168600,"Berry Is On Top (Reissue)",2,"1959-01-01",12,0.64,0.852,0,-10.652,1,0.0387,0.864,0.000441,0.347,0.78,158.054,4
404,"1wbTpWJHeCvcXapXtdRvxO","Joe Walsh","Rocky Mountain Way",315400,"The Smoker You Drink, The Player You Get",1,"1973-01-01",9,0.505,0.365,4,-14.993,1,0.0393,0.0353,0.66,0.109,0.417,86.996,4
405,"4XyouSb8BHvszLtys5wEwC","John Lee Hooker","Boom Boom",147293,"Boom Boom",1,"2000-01-03",14,0.582,0.625,5,-8.884,1,0.0372,0.461,0.0135,0.138,0.89,81.267,4
406,"5zH710lFSLtkHbMkslLDjR","Heart","Crazy On You",293440,"Dreamboat Annie",3,"1975",10,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,4
407,"6jUNT6FUZPxg03QRlmiwvt","The Tornados","Telstar",198800,"The EP Collection",4,"1996-07-11",29,0.296,0.674,9,-10.389,1,0.0412,0.0585,0.906,0.363,0.748,145.52,4
408,"6Y3W91T2FxP0WJWTTK1fII","Peter Frampton","Do You Feel Like We Do",826400,"Frampton Comes Alive! - 25th Anniversary Deluxe Edition (Remastered)",3,"1976",18,0.318,0.66,0,-8.526,1,0.0331,0.0386,0.00349,0.882,0.319,104.408,4
409,"4vtraETxj6q2K58am1KLrT","Cheap Trick","Surrender",253733,"Heaven Tonight",1,"1978-04",13,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,4
410,"4fQMGlCawbTkH9yPPZ49kP","Booker T. & the M.G.'s","Green Onions",176333,"Green Onions",1,"1962",12,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,4
411,"7oVX8X4pvz8PlSIpTqnWpm","The Box Tops","The Letter",114825,"One Hit Only! (Original Recordings)",13,"2012-02-21",14,0.613,0.544,9,-6.901,0,0.0707,0.267,0,0.0805,0.9,139.062,4
412,"3ebYtLVuV4HzEZUDcpZB9p","Minnie Riperton","Lovin' You",223143,"Perfect Angel",8,"1974",9,0.387,0.164,9,-14.617,1,0.085,0.962,0,0.0817,0.409,72.029,4
413,"1D4cqpBqMQDYzwj5kxpMXy","Carpenters","There's A Kind Of Hush",177493,"A Kind Of Hush",1,"1976-01-01",10,0.733,0.394,2,-13.829,1,0.0373,0.427,0.000105,0.158,0.923,126.352,4
414,"5CQ30WqJwcep0pYcV4AMNc","Led Zeppelin","Stairway to Heaven - Remaster",482830,"Led Zeppelin IV (Deluxe Edition)",4,"1971-11-08",16,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4
415,"7B2pUwzvlbNG9D855r9ugf","The Ventures","Walk, Don't Run - Stereo",122933,"Walk Don't Run",6,"1960-01-01",12,0.488,0.648,5,-13.252,1,0.0305,0.852,0.914,0.13,0.949,156.35,4
416,"2iAq1y8jEVOQM6OA8L0XtO","Thin Lizzy","The Boys Are Back In Town",266720,"Jailbreak (Deluxe Edition)",6,"1976",20,0.319,0.712,8,-9.742,1,0.0535,0.242,0.000414,0.294,0.773,78.114,4
417,"6Zyz8lsnMFpIrCTuvGurCB","Eagles","New Kid in Town - 2013 Remaster",304925,"Hotel California (2013 Remaster)",2,"1976-12-08",9,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,4
418,"7fW1OwQPexk5OWCj7CSpqU","The Beach Boys","Fun, Fun, Fun - Remastered 2001",125400,"Shut Down, Vol. 2 (Remastered)",1,"1964-03-02",12,0.505,0.858,3,-6.927,1,0.0352,0.293,0,0.11,0.973,156.044,4
419,"1gIKd24bixkgYzuxse32oR","Bee Gees","How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version)",245200,"Saturday Night Fever [The Original Movie Soundtrack]",2,"1978-01-05",17,0.63,0.357,5,-9.392,0,0.026,0.0999,0,0.128,0.683,104.965,4
420,"2heCRpFwSJhi9MRBqs3yep","Rare Earth","Get Ready",1286000,"Get Ready",6,"1969-09-30",6,0.412,0.869,0,-5.842,1,0.0458,0.0028,0.529,0.285,0.647,127.75,4
421,"5By7Pzgl6TMuVJG168VWzS","The Beatles","Michelle - Remastered 2009",162373,"Rubber Soul (Remastered)",7,"1965-12-03",14,0.578,0.29,5,-12.501,0,0.0341,0.652,0,0.105,0.666,117.403,4
422,"0PuXtpKvea4P5BI2KC32bP","The Platters","Twilight Time",172480,"Smoke Gets in Your Eyes (Mercury Singles 1958 - 1960)",1,"2012-10-03",18,0.526,0.394,9,-8.725,1,0.0372,0.701,0,0.311,0.377,115.096,3
423,"1tOLO1EGO9DGbbj3BHf63q","B.B. King","Sweet Sixteen Pts 1 & 2",373986,"The Great B.B. King",1,"1960",18,0.524,0.557,1,-6.272,1,0.126,0.677,2.17e-06,0.0439,0.746,101.069,3
424,"2jjV8zsZrl7THee2YozLUF","Johnny Tillotson","Poetry In Motion",151746,"Dreamboat",1,"2011-03-11",14,0.511,0.485,8,-10.069,1,0.0323,0.703,2.09e-05,0.211,0.862,138.55,4
425,"01iyCAUm8EvOFqVWYJ3dVX","ABBA","Dancing Queen",230400,"Arrival",2,"1976-10-11",12,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
426,"66KgSwQE4UmJttgfYiaR5I","Carole King","It's Too Late",233173,"Tapestry (Legacy Edition)",3,"1971",23,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.811,208.282,4
427,"4ppxp8rJB8eOhM9TFm6dK2","Ike & Tina Turner","Proud Mary",297613,"Workin' Together",9,"1970-04-19",11,0.599,0.46,2,-10.729,1,0.152,0.686,3.65e-05,0.15,0.715,96.429,4
428,"5Ju2ZF0o78C89oFrAhvDIC","Wilson Pickett","634-5789",178586,"The Exciting Wilson Pickett",3,"1966",12,0.647,0.388,2,-11.92,1,0.0407,0.31,0.000701,0.792,0.765,103.246,4
429,"40W8Mm9t3ZO1iNQlls35lL","Bread","If",155773,"Manna",4,"1971",12,0.388,0.176,9,-16.952,1,0.0299,0.912,0.000336,0.0977,0.342,97.628,4
430,"5RFFxF1qvmVVbUzI2eeBRv","The Doors","Roadhouse Blues - 2020 Remaster",242413,"Morrison Hotel (50th Anniversary Deluxe Edition)",1,"2020-10-09",30,0.617,0.513,4,-11.508,1,0.0355,0.274,1.84e-05,0.15,0.686,122.326,4
431,"2LawezPeJhN4AWuSB0GtAU","Creedence Clearwater Revival","Have You Ever Seen The Rain",160133,"Pendulum (40th Anniversary Edition)",4,"1970-12-07",13,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4
432,"5Fz0sSWX063k1Qz4wh2k6J","Roy Orbison","Only the Lonely",145533,"Sings Lonely And Blue",1,"1961",16,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,4
433,"5IO4uhChdZIbbZXis3YbgQ","Black Sabbath","Fairies Wear Boots",373192,"Paranoid (Remastered)",8,"1970-09-18",8,0.435,0.619,0,-11.379,0,0.0405,0.00113,0.0503,0.258,0.743,136.13,4
434,"2aoo2jlRnM3A0NyLQqMN2f","Jimi Hendrix","All Along the Watchtower",240800,"Electric Ladyland",15,"1968-10-25",16,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4
435,"3fuXKiEzDCs1IBnLHQ5CL0","Pink Floyd","Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",238746,"The Wall [2011 - Remaster] (2011 Remastered Version)",5,"1979-11-30",53,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,4
436,"4e0GkgtMPZFt41Ua8PlHQL","Santana","Soul Sacrifice",397333,"Santana (Legacy Edition)",9,"1969",25,0.494,0.706,7,-14.34,1,0.0485,0.522,0.894,0.154,0.486,135.752,4
437,"61BywQA7q8KjpGjp3rHuRv","Molly Hatchet","Flirtin' with Disaster",299200,"Flirtin' With Disaster",6,"1979",14,0.273,0.821,9,-6.262,1,0.0433,0.00153,0.0157,0.18,0.739,179.882,4
438,"6mewRLQV2EIk9J7upNRMan","Deep Purple","Lazy",442840,"Machine Head (Remastered)",6,"1972-03-25",8,0.32,0.732,5,-9.957,0,0.0666,0.371,0.622,0.2,0.458,188.02,4
439,"5RRCU0kcL0EecW39iDFwna","The Rolling Stones","Tumbling Dice",226333,"Exile On Main Street (Deluxe Version)",5,"1972-05-12",28,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,4
440,"2ty0Lr8kFfAWd322SJi6vY","Suicide","Ghost Rider",154400,"Suicide",1,"1977",17,0.258,0.548,10,-9.927,0,0.0721,0.0696,0.685,0.159,0.486,191.516,4
441,"2UnY8ApZT4roi66n1LDAil","Ramones","Sheena Is a Punk Rocker - 2001 Remaster",169893,"Rocket to Russia (Expanded 2005 Remaster)",6,"1977-11-04",19,0.481,0.93,0,-6.046,1,0.0342,0.106,0.000531,0.0878,0.877,176.167,4
442,"3jOBL79jV8RAEBQMSBzBvV","Manfred Mann's Earth Band","Blinded By The Light - Single edit",228986,"The Roaring Silence",9,"1976",9,0.593,0.56,5,-11.749,1,0.0653,0.572,0.00369,0.0719,0.577,140.511,4
443,"3okPiJwW5nCLpug12sCL4p","The Kinks","All Day and All of the Night",142226,"Kinks (Deluxe Edition)",23,"1964-10-02",56,0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,4
444,"2mmTm9zcfU5JGhdd5W79Jv","Link Wray & His Ray Men","Rumble",145106,"Pulp Fiction",18,"2002-01-01",21,0.542,0.705,9,-7.624,1,0.037,0.255,0.000125,0.344,0.64,84.92,4
445,"4F1AgKpuFRMLEgtPETVwZk","The Beatles","You've Got To Hide Your Love Away - Remastered 2009",129120,"Help! (Remastered)",3,"1965-08-06",14,0.398,0.392,7,-9.05,1,0.0282,0.207,0,0.102,0.378,184.267,3
446,"5AJrhrwz4oSZX2PwwV4qrN","The Zombies","Time of the Season - Mono Version",214026,"Odessey and Oracle",12,"1968-04-19",12,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,4
447,"55Dg4JYgrNSiNg68vawaaI","Patsy Cline","I Fall To Pieces - Single Version",171333,"Showcase",1,"1963-01-01",12,0.481,0.0568,10,-20.508,1,0.0357,0.917,0,0.12,0.505,111.799,4
448,"4oS7NkUOUIyxtVAiGj1Xfo","Free","Wishing Well",221066,"Heartbreaker (Remastered with 6 Bonus Tracks)",1,"2002-01-01",14,0.485,0.769,9,-7.997,0,0.0664,0.0488,4.28e-05,0.385,0.599,121.868,4
449,"2whQxHDxButA5STZ32FYme","Led Zeppelin","Communication Breakdown - Remaster",150200,"Led Zeppelin (Deluxe Edition)",7,"1969-01-12",17,0.375,0.956,2,-7.078,1,0.175,0.144,7.6e-06,0.417,0.381,175.04,4
450,"07JAwmTGx5t3wU6iGbZqnG","Badfinger","Baby Blue",216453,"The Departed (Music from the Motion Picture)",6,"2006-10-16",12,0.606,0.913,11,-6.822,1,0.069,0.0151,0.12,0.164,0.518,124.678,4
451,"0qwzC38XHdo8nmulMRLbQn","The Chordettes","Mr Sandman",147400,"Mr Sandman",4,"2011-02-28",16,0.618,0.294,9,-13.03,1,0.0537,0.837,0,0.0706,0.63,108.527,4
452,"0NptWvZDRUp1OQrZ9gtHOg","Lou Reed","Satellite of Love",219906,"Transformer",7,"1972-12-01",13,0.478,0.448,5,-13.088,1,0.0306,0.442,2.34e-05,0.317,0.61,121.932,4
453,"0A884O7Es9L8rVWaKquvbh","Ten Years After","I'd Love To Change The World - 2004 Remastered Version",224133,"A Space in Time",3,"2004-10-27",20,0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,4
454,"49E8SDVZ7BUyNAZZYfZdRx","Little Richard","Lucille",142400,"The Essential Little Richard (Remastered)",11,"1985-01-01",20,0.682,0.839,6,-9.186,1,0.0466,0.336,0.000571,0.17,0.953,145.051,4
455,"5VSAonaAPhhGn0G7hMYwWK","America","Sister Golden Hair",199573,"Hearts",10,"1975",12,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,4
456,"0YveezON7jpiaHA8fnUHxN","Yes","Roundabout - 2003 Remaster",510573,"Fragile (Deluxe Edition)",1,"1971-11-26",11,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,4
457,"3bDmwEgagANjmKllPzPC2c","Styx","Renegade",257226,"Pieces Of Eight",8,"1978-01-01",10,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,4
458,"4RGxUjaCmVtD30pIhtEi7w","Donovan","Sunshine Superman",195000,"Sunshine Superman",1,"1966-09",10,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,4
459,"5Qe7NHxeLAn8KoLTNLSdwe","The Beatles","I Want To Hold Your Hand - Remastered 2009",146720,"The Beatles 1962 - 1966 (Remastered)",5,"1973-04-01",26,0.496,0.703,7,-6.905,1,0.0376,0.525,2.08e-06,0.305,0.936,130.915,4
460,"3UCmuRdeTriWgOZMEJsfqZ","Ben E. King","Spanish Harlem",174293,"Spanish Harlem",12,"1961",12,0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,4
461,"63tznJW5FCf5jM7hgYvEMe","Gene Vincent & His Blue Caps","Be-Bop-A-Lula - 2002 - Remastered",156266,"Blue Jean Bop",14,"2002-09-17",18,0.592,0.562,4,-9.689,1,0.046,0.511,0,0.196,0.792,127.465,4
462,"1Rdf1DO8NvgdkTAxBYKPSM","Led Zeppelin","Heartbreaker - Remaster",254067,"Led Zeppelin II (Deluxe Edition)",5,"1969-10-22",17,0.381,0.734,2,-8.917,1,0.0933,0.0797,0.0469,0.173,0.565,96.614,4
463,"65jrjEhWfAvysKfnojk1i0","The Drifters","Under the Boardwalk",161960,"Under the Boardwalk",2,"1964-06-01",13,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,4
464,"4rearfuh4ovHA3XABnoKpj","Skeeter Davis","The End of the World",158106,"Skeeter Davis: RCA Country Legend",11,"2001-09-24",16,0.331,0.342,10,-7.658,1,0.0284,0.881,0,0.159,0.341,69.607,4
465,"4OHREJGmMdy20dyj55ojj5","The Searchers","Love Potion No.9",123520,"Needles & Pins",9,"2006",30,0.667,0.789,2,-6.959,1,0.0665,0.479,0,0.119,0.89,124.746,4
466,"39PjzyUSw3e16MD14y3wM7","Dick Dale","Misirlou",137639,"Misirlou",1,"2012-09-19",14,0.284,0.907,4,-8.329,1,0.0554,0.0262,0.777,0.348,0.642,173.797,4
467,"1sqewpEwR9Oam51KAPHWuP","Ramones","Pinhead - Remastered Version",165933,"Leave Home: Expanded And Remastered",7,"1977-01-10",31,0.513,0.851,9,-4.989,1,0.037,0.000545,0.00161,0.302,0.991,178.08,4
468,"7a7m7S8Tq8wNBZn691BeuL","The Everly Brothers","Wake Up Little Susie",116862,"The Everly Brothers",12,"2013-10-04",12,0.736,0.668,2,-6.462,1,0.0326,0.146,0,0.0694,0.867,93.634,4
469,"1ZqIGtOBYa6cA6ztv2GEro","Creedence Clearwater Revival","Green River",154120,"Green River (40th Anniversary Edition)",1,"1969-08-03",14,0.702,0.742,4,-9.621,1,0.0286,0.035,0.0064,0.0972,0.972,141.664,4
