"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
375,"190jyVPHYjAqEaOGmMzdyk","Justin Bieber","Beauty And A Beat",227986,"Believe (Deluxe Edition)",10,"2012-06-15",17,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,4
376,"6KOEK6SeCEZOQkLj5M1PxH","Katy Perry","California Gurls",234653,"Teenage Dream",3,"2010-01-01",12,0.788,0.753,0,-3.71,1,0.0536,0.0038,0,0.18,0.403,125.005,4
377,"3y6e01poVQDru5OLUu8nhE","Snoop Lion","No Guns Allowed (feat. Drake & Cori B.)",211826,"Reincarnated (Deluxe Version)",6,"2013-04-19",16,0.683,0.606,1,-7.057,1,0.0476,0.158,0,0.11,0.369,131.926,4
378,"6eYxmK9fdL4hwLnXG2zY3s","XXXTENTACION","Look At Me!",126345,"Revenge",1,"2017-05-16",7,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
379,"1NDxZ7cFAo481dtYWdrUnR","Maggie Lindemann","Pretty Girl - Cheat Codes X CADE Remix",193613,"Pretty Girl (Cheat Codes X CADE Remix)",1,"2017-03-02",1,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,4
380,"55S2PQgSMYAhgoTCcGCDfw","5 Seconds of Summer","Youngblood",203417,"Youngblood",1,"2018-04-12",1,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
381,"2vwlzO0Qp8kfEtzTsCXfyE","Miley Cyrus","Wrecking Ball",221360,"Bangerz (Deluxe Version)",6,"2013-10-04",16,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
382,"5vlEg2fT4cFWAqU5QptIpQ","Iyaz","Replay",182306,"Replay",1,"2009-08-11",1,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4
383,"0iyEaciAmtiv8xMkBg97Fy","Maroon 5","Payphone",231466,"Payphone",1,"2012-01-01",1,0.745,0.756,4,-4.749,1,0.0429,0.021,0,0.356,0.495,109.999,4
384,"6ol4ZSifr7r3Lb2a9L5ZAB","Carly Rae Jepsen","Call Me Maybe",193466,"Call Me Maybe",1,"2012-01-01",1,0.783,0.584,7,-6.572,1,0.0409,0.0109,2.91e-06,0.108,0.632,120.031,4
385,"22mek4IiqubGD9ctzxc69s","Calvin Harris","How Deep Is Your Love",212640,"How Deep Is Your Love",1,"2015-07-17",1,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
386,"0BF6mdNROWgYo3O3mNGrBc","Major Lazer","Lean On (feat. MØ & DJ Snake)",176561,"Lean On (feat. MØ & DJ Snake)",1,"2015-03-02",1,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
387,"3cNjgVBKTJ1SvKhunrCdVy","Joel Adams","Please Don't Go",210580,"Please Don't Go",1,"2015-11-06",1,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,4
388,"7vfWgVGiLgnGbInU5lvSQg","Mike Posner","I Took A Pill In Ibiza - Seeb Remix",199226,"I Took A Pill In Ibiza (Seeb Remix)",1,"2015-07-24",1,0.673,0.79,7,-4.663,0,0.0893,0.037,9.95e-06,0.0875,0.705,102.013,4
389,"4wCmqSrbyCgxEXROQE6vtV","Gotye","Somebody That I Used To Know",244973,"Making Mirrors",3,"2011-01-01",12,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,4
390,"1CmUZGtH29Kx36C1Hleqlz","Macklemore & Ryan Lewis","Thrift Shop (feat. Wanz)",235613,"Thrift Shop (feat. Wanz)",1,"2012-08-01",1,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,4
391,"0sooJd5WbNnnz5k6yO7FIQ","Bastille","Pompeii",214147,"All This Bad Blood",1,"2013-01-01",25,0.682,0.714,9,-6.306,1,0.0399,0.074,0,0.278,0.581,127.443,4
392,"5Z7ygHQo02SUrFmcgpwsKW","Flo Rida","Wild Ones (feat. Sia)",233688,"Wild Ones (feat. Sia)",1,"2011-12-19",1,0.624,0.889,5,-3.772,0,0.0504,0.101,0,0.227,0.45,127.019,4
393,"2fweESxSLj6H8Z9HzN6LKX","MKTO","Classic",175426,"MKTO",2,"2012",11,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,4
394,"6cpk00i5TxCqSeqNi2HuIe","Maroon 5","One More Night",219546,"Overexposed Track By Track",2,"2012-01-01",33,0.716,0.821,5,-3.435,0,0.0314,0.0558,0,0.0844,0.618,92.997,4
395,"5tXyNhNcsnn7HbcABntOSf","Usher","DJ Got Us Fallin' In Love",222160,"DJ Got Us Fallin' In Love",1,"2010-07-13",1,0.666,0.878,7,-2.85,0,0.0973,0.03,0,0.0828,0.669,119.932,4
396,"7rlCeTnjn0plPZkVAcctPZ","LunchMoney Lewis","Bills",204600,"Bills",1,"2015-02-05",1,0.699,0.747,5,-3.453,1,0.0964,0.274,0,0.486,0.683,126.001,4
397,"6nek1Nin9q48AVZcWs9e9D","Coldplay","Paradise",278719,"Mylo Xyloto",3,"2011-10-24",14,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4
398,"21K6jcmZPktm7MftqfLfLg","Taylor Swift","I Knew You Were Trouble",219720,"I Knew You Were Trouble.",1,"2012-01-01",1,0.602,0.465,6,-6.762,1,0.0367,0.00572,5.34e-06,0.033,0.664,154.076,4
399,"1KqlVt63Q4bl1VdSlymr5C","Vance Joy","Riptide",204280,"Riptide",1,"2013-05-21",2,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
400,"5rb9QrpfcKFHM1EUbSIurX","Usher","Yeah! (feat. Lil Jon & Ludacris)",250373,"Confessions (Expanded Edition)",2,"2004-03-23",21,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
401,"3bDGwl0X3EjQmIyFD1uif5","Katy Perry","Roar",223546,"PRISM (Deluxe)",1,"2013-01-01",16,0.56,0.756,7,-4.817,0,0.0415,0.00635,1.29e-05,0.55,0.404,179.771,4
402,"386RUes7n1uM1yfzgeUuwp","Bruno Mars","The Lazy Song",189109,"Doo-Wops & Hooligans",5,"2010-10-05",12,0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,4
403,"5yDL13y5giogKs2fSNf7sj","The Wanted","Glad You Came",197935,"Battleground (Deluxe Edition)",1,"2011-01-01",15,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,4
404,"6ebkx7Q5tTxrCxKq4GYj0Y","Flo Rida","Club Can't Handle Me (feat. David Guetta)",234560,"Only One Flo (Part 1)",7,"2010-11-24",8,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,4
405,"2OBKvpCTPo0q4qQELJ1n7h","LMFAO","Sexy And I Know It",199480,"Sorry For Party Rocking",4,"2010-12-01",16,0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,4
406,"4ycLiPVzE5KamivXrAzGFG","CeeLo Green","Fuck You",222933,"The Lady Killer",3,"2010-11-09",14,0.69,0.834,0,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43,4
407,"6RtPijgfPKROxEzTHNRiDp","MAGIC!","Rude",224840,"Don't Kill the Magic",1,"2014-06-25",11,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,4
408,"2S5LNtRVRPbXk01yRQ14sZ","Flo Rida","I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",224258,"My House",3,"2015-04-07",7,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004,4
409,"4bZd0nRuX8HyjeXAUBczvm","Flo Rida","I Cry",223800,"Wild Ones",8,"2012-06-22",10,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,4
410,"3s4U7OHV7gnj42VV72eSZ6","Clean Bandit","Rather Be (feat. Jess Glynne)",227833,"Rather Be (feat. Jess Glynne)",1,"2014-01-17",1,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4
411,"4eLSCSELtKxZwXnFbNLXT5","Imagine Dragons","On Top Of The World",189840,"Night Visions (Deluxe)",5,"2012-09-04",20,0.507,0.923,0,-5.581,1,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,4
412,"4qABfS1RaGVXdBhj2BQyhO","Galantis","Runaway (U & I)",227073,"Runaway (U & I)",1,"2014-10-05",1,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4
413,"6YwLgicpvVuMt1eE2OldwQ","Deorro","Five More Hours",211975,"Five More Hours",1,"2015-03-03",1,0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,4
414,"67WTwafOMgegV6ABnBQxcE","fun.","Some Nights",277040,"Some Nights",2,"2012-02-14",11,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4
415,"01BvT9GPtThEzcMxkptkgN","Rihanna","Disturbia",238626,"Good Girl Gone Bad: Reloaded",13,"2008-06-02",15,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,4
416,"4rHZZAmHpZrA3iH5zx8frV","Justin Timberlake","Mirrors",484146,"The 20/20 Experience (Deluxe Version)",9,"2013-03-15",12,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
417,"3UN6cIn3VIyg0z1LCuFSum","David Guetta","Without You (feat. Usher)",208133,"Nothing but the Beat (Ultimate Edition)",4,"2012-12-07",29,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,4
418,"0Hf4aIJpsN4Os2f0y0VqWl","Pitbull","Feel This Moment (feat. Christina Aguilera)",229506,"Global Warming: Meltdown (Deluxe Version)",3,"2012",17,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,4
419,"6s8nHXTJVqFjXE4yVZPDHR","Olly Murs","Troublemaker (feat. Flo Rida)",185586,"Right Place Right Time (Expanded Edition)",2,"2012-11-26",24,0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,4
420,"1PCvKFPWnTXAe2oaReVUcr","Pitbull","We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte)",222520,"Globalization",11,"2014-11-21",11,0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,4
421,"3oIhthYPSKwAwJLA8JClkV","Astrid S","Such A Boy",210680,"Party's Over",2,"2017-06-30",6,0.668,0.776,6,-5.167,0,0.111,0.0481,2.2e-06,0.0798,0.461,95.003,4
422,"2ZTCl6wQMDSMfY4s8GHZdj","Miley Cyrus","Butterfly Fly Away",189240,"Hannah Montana The Movie",9,"2009-01-01",18,0.607,0.281,11,-12.632,1,0.0258,0.733,0.000123,0.29,0.468,134.977,4
423,"65bcYKY0QzlXILxVuWspdT","Anthem Lights","Best of 2011: Just the Way You Are / For the First Time / Someone Like You / Superbass / Grenade / Without You",183813,"Best of the Year Medleys: 2007 - 2012",5,"2015-10-16",6,0.418,0.343,4,-7.492,1,0.0339,0.741,0,0.113,0.327,121.805,4
424,"4fXGWiVhlOLdhwRDP6pIFG","Fools Garden","Lemon Tree",191026,"Dish Of The Day",3,"1995-01-01",11,0.663,0.475,1,-8.834,1,0.0417,0.643,0,0.122,0.644,143.175,4
425,"5ZJD4Raa0ZZnxlWQ4hhvUu","Chris Abolade","SEX OG BLOMSTER",130144,"EGO",3,"2020-05-08",3,0.776,0.669,2,-8.302,1,0.0648,0.054,2.07e-05,0.0714,0.497,102.902,4
426,"6EJSIote7EJm4FnrysmYzt","CLMD","DANCE",174448,"The Importance of Dancing Like an Idiot (Part 1)",1,"2020-10-30",8,0.766,0.548,7,-7.834,1,0.0373,0.0262,1.81e-06,0.21,0.551,122.009,4
427,"2x0RZdkZcD8QRI53XT4GI5","Avicii","SOS (feat. Aloe Blacc)",157202,"TIM",3,"2019-06-06",12,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,4
428,"7vHshinTU8161w69EPbabY","Seinabo Sey","Younger - Kygo Remix",351578,"Pretend",15,"2015-10-23",16,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008,4
429,"7wdLZdLzaYCkUvxkPhFP4Q","Westlife","You Raise Me Up",241066,"Face To Face",1,"2005",11,0.129,0.358,10,-6.596,1,0.0314,0.631,0,0.0886,0.172,75.048,5
430,"5n0oc0Hu2R6gwbbWE3rlkl","Mozby","Raggartjej",188235,"Raggartjej",1,"2021-03-04",1,0.671,0.736,10,-10.653,1,0.229,0.0907,0,0.288,0.57,102.161,4
431,"0UKgRHKpG9ObOZFbTZ1sjK","Drew Baldridge","She's Somebody's Daughter (The Wedding Version)",210475,"She's Somebody's Daughter (The Wedding Version)",1,"2021-05-14",1,0.499,0.375,6,-7.29,1,0.0364,0.803,0,0.108,0.4,171.987,4
432,"4g04QtmUABZN3iobIrHYsJ","R. Kelly","Cookie",225320,"Black Panties (Deluxe Version)",2,"2013-12-07",17,0.652,0.758,8,-4.737,0,0.0315,0.128,0,0.273,0.486,130.927,4
433,"3p5Qm3hxPwsBs4JjEifIu8","Jeremih","Planez",240320,"Late Nights: The Album",1,"2015-12-04",15,0.658,0.544,6,-7.748,1,0.344,0.686,0,0.112,0.401,129.09,4
434,"3KSX8fnFOSq6W3CS4h6qys","Christel Alsos","Make Me Happy",229625,"Make Me Happy",1,"2018-03-02",1,0.674,0.528,5,-9.468,0,0.0394,0.61,0.000285,0.117,0.291,105.911,4
435,"49eplIHvgCLY8HAgcaWrUb","Pitbull","Fireball (feat. John Ryan)",235012,"Fireball (feat. John Ryan)",1,"2014-07-23",1,0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,4
436,"2M9ULmQwTaTGmAdXaXpfz5","Travie McCoy","Billionaire (feat. Bruno Mars)",211160,"Billionaire (feat. Bruno Mars)",1,"2010-03-09",1,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
437,"0SGojwNP2zUrgDyeoBQxYO","Rock Mafia","The Big Bang",160200,"The Big Bang",1,"2010-10-29",1,0.902,0.816,0,-3.077,0,0.0312,0.124,8.94e-06,0.18,0.894,96.01,4
438,"4ofwffwvvnbSkrMSCKQDaC","George Ezra","Shotgun",201287,"Staying at Tamara's",4,"2018-03-23",11,0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744,4
439,"2nIgV90BbhZqq3RXazLV1w","Kris Winther","Barock 2021 (Nesbrurussen)",185625,"Barock 2021 (Nesbrurussen)",1,"2020-10-15",1,0.883,0.74,9,-6.005,1,0.216,0.0116,0.000517,0.331,0.809,128.005,4
440,"4dbHMUMM1Xh33GPwXXd4OA","Oberg","Take My Hand",161104,"Take My Hand",1,"2020-06-12",1,0.675,0.874,1,-8.532,1,0.249,0.00486,0.0875,0.0824,0.687,149.871,4
441,"0q2gvD5W0dCBTGPWPxOqFi","SJUR","Me In The Middle",189556,"Me In The Middle",1,"2021-02-05",1,0.679,0.697,5,-5.56,0,0.106,0.0787,0.000283,0.138,0.536,158.054,4
442,"2Ms8MDDtYBw7M3K5F3EqPX","Mimi Webb","Dumb Love",207068,"Dumb Love",1,"2021-06-11",1,0.569,0.422,0,-5.856,1,0.0302,0.0296,0,0.0613,0.175,76.96,4
443,"2bSVFkcYAQwkGlGK7v1Ihl","Chris Holsten","Smilet i ditt eget speil",172833,"Smilet i ditt eget speil",1,"2021-03-12",1,0.618,0.471,6,-9.746,1,0.048,0.4,4.45e-06,0.0826,0.326,81.0,4
444,"4uDhts78RdwIDjEqPrYVKp","Alan Walker","Sweet Dreams",138819,"Sweet Dreams",1,"2021-06-11",1,0.766,0.817,7,-4.253,1,0.035,0.0239,2.49e-06,0.159,0.43,125.033,4
445,"6e40mgJiCid5HRAGrbpGA6","Backstreet Boys","I Want It That Way",213600,"The Hits--Chapter One",1,"2001-10-23",13,0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,4
446,"4HwzzfghdCXj2dVCpHsrup","Ashley Kutcher","If I Could",187233,"If I Could",1,"2021-04-15",1,0.449,0.416,1,-9.571,1,0.0287,0.446,0,0.187,0.367,89.842,4
447,"34KP8yiKQQHn5E2iVHuTzG","Hogland","Just a Little",152983,"Just a Little",1,"2020-05-01",1,0.661,0.731,7,-6.445,0,0.0691,0.0403,0,0.236,0.68,123.913,4
448,"7987dGUfAQaCQWV90JvM3C","Dotan","Mercy",188172,"Mercy",1,"2021-04-16",1,0.531,0.579,0,-7.368,1,0.037,0.313,0.308,0.0965,0.321,155.789,4
449,"2h9TDNEXRhcDIV3fsoEVq9","Sam Fischer","What Other People Say",194890,"What Other People Say",1,"2021-02-04",1,0.652,0.472,7,-8.084,1,0.0399,0.158,0,0.121,0.24,126.904,4
450,"4olrSI30e4RN11Cz2SQgEv","Kygo","Gone Are The Days (feat. James Gillespie)",196677,"Gone Are The Days (feat. James Gillespie)",2,"2021-04-16",2,0.528,0.453,4,-9.398,1,0.0396,0.355,1.06e-06,0.104,0.281,119.761,4
451,"4aosx8uOGPG9aJjm0Dj4dN","Noah Kahan","Part of Me",237230,"Part of Me",1,"2021-05-14",1,0.689,0.687,7,-7.832,1,0.0361,0.0674,0,0.0933,0.247,109.98,4
452,"4vWeIrIQQrbThS11ogLTmu","Ruelle","War of Hearts",226426,"Up in Flames",5,"2015-01-20",6,0.494,0.713,9,-7.487,0,0.0776,0.0316,0.374,0.0602,0.257,147.959,3
453,"6W4LdNDT6UOmZGz86Rtnbt","Cassidi","What's My Name",217000,"What's My Name",1,"2021-05-03",1,0.4,0.534,9,-3.419,1,0.0313,0.848,0,0.117,0.434,180.117,4
454,"40xnNb4VYbAB0CJUVth89G","Smith & Thell","Hotel Walls",206493,"Pixie's Parasol",7,"2021-02-05",10,0.524,0.705,11,-8.248,1,0.048,0.00955,1.49e-06,0.0921,0.287,141.902,4
455,"5K6Ssv4Z3zRvxt0P6EKUAP","Galantis","Heartbreak Anthem (with David Guetta & Little Mix)",183725,"Heartbreak Anthem (with David Guetta & Little Mix)",1,"2021-05-20",1,0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,4
456,"4dPjk0ZHgfeEzDyh2YT6jO","Alan Walker","Sorry",165000,"Sorry (feat. ISÁK)",1,"2021-02-12",3,0.545,0.556,5,-7.047,0,0.0481,0.437,0.0657,0.123,0.172,175.9,4
457,"4M7cn0WcYCBITtPzjaO3xr","Paperboys","Lonesome Traveller",235480,"The Oslo Agreement",6,"2009-08-31",12,0.635,0.903,7,-4.075,0,0.115,0.181,0,0.339,0.724,127.003,4
458,"3Iba59sFmGhQ4kbCY5L8AX","Tom Grennan","Little Bit of Love",226268,"Evering Road (Deluxe)",3,"2021-03-12",16,0.689,0.706,1,-4.48,0,0.0312,0.0833,0,0.105,0.623,106.52,4
459,"1keIwLlHg0VZhoQQiTb0Xi","Shakka","Man Down (feat. AlunaGeorge)",211211,"Man Down (feat. AlunaGeorge)",1,"2018-02-16",1,0.726,0.665,5,-5.611,0,0.0722,0.299,0,0.179,0.807,104.239,4
460,"6Tio0ZoDeSQnI7EBAqWer2","P!nk","Cover Me In Sunshine",141050,"Cover Me In Sunshine",1,"2021-02-12",1,0.476,0.594,5,-6.879,1,0.135,0.0599,0,0.0785,0.314,159.702,4
461,"18YdkV1F1N9fiQ8svGg4Hg","Marcus & Martinus","Belinda (with Alex Rose)",186640,"Belinda (with Alex Rose)",1,"2021-06-04",1,0.641,0.666,9,-7.196,1,0.0659,0.129,0,0.0938,0.819,180.096,4
462,"4lzjmT9jbhGSZwfMMOQDzL","Adriian","Driver Forever - Remix",225999,"Driver Forever (Remix)",1,"2021-07-07",1,0.761,0.408,11,-13.295,0,0.0606,0.284,0.751,0.102,0.263,109.948,4
463,"2B0JmuzzJ4qh9xmBcc8bKa","Nic D","Mood",128000,"Mood",1,"2019-07-19",1,0.917,0.478,1,-7.285,1,0.0979,0.255,0.000102,0.111,0.458,119.99,4
464,"0pb6jcU6ncdHhpigpPnm7Y","Adrian Sellevoll","JEG HATER DEG",148142,"JEG HATER DEG",1,"2021-04-23",1,0.892,0.482,0,-7.289,1,0.0613,0.159,0,0.382,0.513,105.022,4
465,"46W9QGI2bVjitikXmpHFgv","David Guetta","Get Together",162051,"Get Together",1,"2021-05-07",1,0.849,0.669,7,-4.872,1,0.0966,0.0433,3.72e-06,0.0727,0.607,117.024,4
466,"4TAttqXwjj56xZQVKvlX0K","Elena Tsagrinou","El Diablo",181546,"El Diablo",1,"2021-02-28",1,0.66,0.664,9,-7.78,0,0.134,0.00395,0,0.832,0.621,113.994,4
467,"3wuvVwA5RaifHz1uqKac8P","Efendi","Mata Hari",160980,"Mata Hari",1,"2021-03-15",1,0.706,0.675,4,-5.756,0,0.0386,0.0128,0.000355,0.263,0.463,99.942,4
468,"4bMLBGnjAGVFpjAfIkD0UY","Alan Walker","Believers",159077,"Believers",1,"2021-05-14",1,0.649,0.69,8,-5.384,0,0.0296,0.0247,0,0.161,0.593,104.04,4
469,"0v2boHmWtxMTD2REGN8MbK","Dua Lipa","Levitating (feat. DaBaby)",203064,"Future Nostalgia (The Moonlight Edition)",18,"2021-02-11",19,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
470,"78q4ESvMkPVJzHAV11LAGE","Tom Grennan","Little Bit of Love",226268,"Little Bit of Love (Acoustic)",2,"2021-01-29",2,0.689,0.706,1,-4.48,0,0.0312,0.0833,0,0.105,0.623,106.52,4
471,"2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run",169010,"Run",1,"2021-05-05",1,0.682,0.72,11,-8.173,0,0.0381,0.326,0,0.148,0.673,117.003,4
472,"0RE4crnT3jRms1xxVlEZx2","Marwa Loud","Bad boy",187844,"Loud",3,"2018-03-09",16,0.796,0.496,9,-8.165,0,0.0388,0.431,5.51e-06,0.0781,0.716,97.988,4
473,"6KI1ZpZWYAJLvmVhCJz65G","SAYGRACE","You Don't Own Me (feat. G-Eazy)",201493,"FMA",5,"2016-07-01",14,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,3
474,"7tMEUrMaMzE0YptCGfsXzt","SAYGRACE","Boys Ain't Shit (feat. Tate McRae & Audrey Mika)",186409,"Boys Ain't Shit (feat. Tate McRae & Audrey Mika)",1,"2020-04-03",1,0.801,0.637,1,-5.209,0,0.173,0.161,8.27e-05,0.414,0.708,103.022,4
475,"2YyvWje3cEYyqgYhNUIaBJ","Lennon Stella","La Di Da",209773,"Love, me",4,"2018-11-17",5,0.689,0.679,7,-5.893,1,0.0517,0.195,0.00111,0.224,0.475,149.972,4
476,"3avYqdwHKEq8beXbeWCKqJ","Katy Perry","Last Friday Night (T.G.I.F.)",230733,"Teenage Dream",2,"2010-01-01",12,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,4
477,"19cL3SOKpwnwoKkII7U3Wh","Sheppard","Geronimo",218227,"Bombs Away",1,"2015-03-10",12,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,4
478,"2x7MyWybabEz6Y6wvHuwGE","Lady Gaga","Just Dance",241933,"The Fame",1,"2008-01-01",15,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,4
479,"45hOioMDJktr86iKDHC8gr","Avril Lavigne","Girlfriend",216600,"The Best Damn Thing (Expanded Edition)",1,"2007-04-17",17,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,4
480,"3CRDbSIZ4r5MsZ0YwxuEkn","Twenty One Pilots","Stressed Out",202333,"Blurryface",2,"2015-05-15",14,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4
481,"1LmN9SSHISbtp9LoaR5ZVJ","Maroon 5","Payphone",231386,"Overexposed",2,"2021-06-20",12,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,4
482,"7gvd8xj4QgPqbQSsn5pV7d","Demi Lovato","Sorry Not Sorry",203760,"Tell Me You Love Me (Deluxe)",1,"2017-09-29",15,0.705,0.64,11,-6.928,0,0.225,0.0237,0,0.262,0.887,144.077,4
483,"26rdOwwjC2UnweK3xeS58u","Flo Rida","GDFR (feat. Sage the Gemini & Lookas)",190185,"My House",6,"2015-04-07",7,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,4
484,"3vv9phIu6Y1vX3jcqaGz5Z","The Chainsmokers","Roses",226738,"Roses",1,"2015-06-16",1,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
485,"5WHTFyqSii0lmT9R21abT8","Mabel","Don't Call Me Up",178480,"Ivy To Roses (Mixtape)",1,"2019-01-18",15,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4
486,"49lGGqlyEnlRQfc69I8ajk","Gabrielle","5 fine frøkner",216346,"5 fine frøkner",1,"2014-05-23",1,0.778,0.752,5,-5.665,0,0.0449,0.143,1.21e-05,0.0917,0.388,120.015,4
487,"7jAMsxpMUi7bHtjoQwyogR","Gabrielle","Regn fra blå himmel",262813,"Nattergal - Kap 1",1,"2013-01-01",7,0.574,0.651,0,-5.735,1,0.0325,0.000645,0.00161,0.0728,0.531,153.042,4
488,"7w87IxuO7BDcJ3YUqCyMTT","Foster The People","Pumped Up Kicks",239600,"Torches",2,"2011-05-23",10,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4
489,"5gSN9Lc68IFM54OzhIHzCZ","Braaten & Chrit Leaf","What About Us",188406,"What About Us",1,"2021-01-29",1,0.635,0.816,0,-6.178,1,0.0396,0.146,1.62e-06,0.127,0.185,118.053,4
490,"04s2aHUJwk9DVfAM3XVhFN","LANDR","Don't Stop the Music",161705,"Don't Stop the Music",1,"2021-01-29",1,0.645,0.609,3,-8.954,0,0.0512,0.0629,0,0.774,0.328,118.017,4
491,"6zeeWid2sgw4lap2jV61PZ","Khalid","Better",229320,"Suncity",6,"2018-10-18",7,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,4
492,"7jXQUrVhEpXdymfFWNDnQW","Joel Corry","BED",178088,"BED",1,"2021-02-26",1,0.663,0.783,6,-4.585,1,0.0393,0.0134,0.00179,0.325,0.622,123.986,4
493,"27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit","Tick Tock (feat. 24kGoldn)",178373,"Tick Tock (feat. 24kGoldn)",1,"2020-08-21",1,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,4
494,"1KbC4sLsSLcLCy8S3zUDhP","Braaten & Chrit Leaf","Seaside",188424,"Seaside",1,"2021-06-11",1,0.669,0.803,3,-5.746,0,0.032,0.253,0.000109,0.158,0.63,120.981,4
495,"5tf1VVWniHgryyumXyJM7w","Robin Schulz","Sugar (feat. Francesco Yates)",219043,"Sugar",2,"2015-09-25",15,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,4
