"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
369,"3wFnBRnYgpdoBQyXl3NxoH","Jaden","Plastic",136760,"The Sunset Tapes: A Cool Tape Story",4,"2018-11-17",11,0.759,0.733,10,-7.015,0,0.165,0.201,0,0.13,0.411,144.96,4
370,"04aAxqtGp5pv12UXAg4pkq","Fall Out Boy","Centuries",228360,"American Beauty/American Psycho",3,"2015-01-20",11,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,4
371,"6mADjHs6FXdroPzEGW6KVJ","Machine Gun Kelly","bloody valentine",205158,"Tickets To My Downfall",4,"2020-09-25",15,0.533,0.858,2,-4.212,1,0.0766,0.00021,0,0.148,0.506,160.057,4
372,"1VSuFS7PahCN3SWbOcQ98m","Machine Gun Kelly","forget me too (feat. Halsey)",171620,"Tickets To My Downfall",5,"2020-09-25",15,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,4
373,"2HsSzwrvvgiYSCdsYLiJWB","Tee Grizzley","Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly)",332195,"Scriptures",14,"2019-06-07",14,0.779,0.705,8,-6.383,0,0.051,0.237,0,0.0899,0.451,122.996,4
374,"6TdbYlOHbgBKApNWkfkcLu","K.A.A.N.","Kaancepts 2",320757,"1 / 12 / 199?",1,"2015-09-22",5,0.648,0.89,1,-6.715,1,0.215,0.566,0,0.341,0.772,180.132,4
375,"4tGzyc35jXEYSVNaqNEKnS","K.A.A.N.","Concealed the Outro",238053,"Abstract Art",1,"2015-10-11",17,0.749,0.649,8,-8.623,1,0.053,0.123,0,0.371,0.146,120.068,4
376,"0fFWxRZGKR7HDW2xBMOZgW","SAINt JHN","5 Thousand Singles",165998,"Ghetto Lenny's Love Songs",4,"2019-08-23",14,0.859,0.799,1,-3.592,1,0.0468,0.0687,0,0.0858,0.29,99.965,4
377,"2Y8hY4rRRQQjdaZkkwzpd9","SAINt JHN","Trap (feat. Lil Baby)",184699,"Ghetto Lenny's Love Songs",3,"2019-08-23",14,0.791,0.839,0,-2.887,1,0.0424,0.0849,0,0.193,0.349,116.991,4
378,"0Ot6qzEWZqbwxKEtehS7Lp","SAINt JHN","Gorgeous",185700,"Gorgeous",1,"2020-10-09",1,0.839,0.687,0,-6.648,1,0.0493,0.0319,9.62e-06,0.2,0.281,100.027,4
379,"603pUARAbv46zYqcVaVvhb","Swif7","Your Gain",169294,"Nobody Else",4,"2019-07-19",4,0.586,0.793,4,-5.691,0,0.0389,0.0796,0.506,0.128,0.535,75.01,4
380,"4irYeuAi87yyGHcI4h9s0x","$uicideboy$","Paris",111020,"Now The Moon's Rising",1,"2015-11-20",10,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,4
381,"53AiGAa0Qi2VbX7eUpur1U","$uicideboy$","Nicotine Patches",156033,"I Want To Die In New Orleans",3,"2018-09-07",14,0.743,0.569,0,-9.703,0,0.131,0.0174,0.000736,0.264,0.384,145.905,4
382,"7o4gBbTM6UBLkOYPw9xMCz","DDG","Moonwalking in Calabasas (feat. Blueface) - Remix",170232,"Moonwalking in Calabasas (feat. Blueface) [Remix]",1,"2020-09-11",1,0.928,0.341,11,-10.196,0,0.103,0.0614,0,0.162,0.745,129.966,4
383,"0xUvi7wldroBzaZCengPa5","Money Man","24 (feat. Lil Baby)",182857,"Epidemic (Deluxe)",13,"2020-08-21",20,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,4
384,"5GATP9D34th0D88vlKi38F","DaBaby","PEEP HOLE",136586,"BLAME IT ON BABY (DELUXE)",3,"2020-08-04",24,0.833,0.513,11,-9.865,1,0.392,0.00332,0.000133,0.115,0.478,127.884,4
385,"5dqrgmHHBuUzwYKBXJuIm0","Tech N9ne","Like I Ain't",222904,"N9NA",5,"2019-04-19",21,0.97,0.71,4,-5.262,0,0.195,0.393,0,0.138,0.777,116.03,4
386,"53MHr9cjIlwet0mpmqNvjC","Lil Uzi Vert","Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",217561,"Go Off",1,"2017-03-02",1,0.733,0.777,8,-2.83,0,0.0791,0.0256,0,0.239,0.724,88.494,4
387,"4xkOaSrkexMciUUogZKVTS","Eminem","'Till I Collapse",297786,"The Eminem Show",18,"2002-05-26",20,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4
388,"4CbKVDZkYKdv69I4bCaKUq","Skillet","Hero",186813,"Awake",1,"2009-08-21",12,0.533,0.967,1,-2.543,1,0.0995,0.00791,0,0.336,0.782,142.018,4
389,"4wmZtoif8SGm7PDqgKrEXr","Freddie Gibbs","4 Thangs (feat. Big Sean & Hit-Boy)",104911,"4 Thangs (feat. Big Sean & Hit-Boy)",1,"2020-10-30",1,0.813,0.557,10,-6.655,0,0.133,0.0547,0,0.128,0.764,83.012,4
389,"40RktwEViX4q3TkRICAjXd","G&M","Do Wanna For",150480,"Do Wanna For",1,"2022-04-29",1,0.64,0.696,4,-9.907,0,0.0731,0.356,0.0503,0.0724,0.221,124.073,4
390,"0ZJN5TIGTfbZub0f3fJyjB","Stefi","Flashback",151431,"Flashback",1,"2022-05-13",1,0.917,0.715,1,-5.618,1,0.209,0.265,0,0.208,0.635,130.107,4
391,"5ZGuzUFsdyf0BJhCVEdnRt","OverSky","Reason",186857,"Reason",1,"2022-04-29",1,0.5,0.845,5,-3.852,0,0.0373,0.0098,0,0.354,0.187,139.937,4
392,"6ayjzGo75TjbFx03KFYRoi","Mave","Tunnelvision",154843,"Tunnelvision",1,"2022-05-13",1,0.772,0.829,9,-6.037,1,0.0991,0.0362,0.267,0.0959,0.588,128.032,4
393,"29JJX7t3itsHu1BcHTfNnq","Senator","Control",157826,"Control",1,"2022-05-06",1,0.667,0.862,11,-5.572,0,0.0604,0.00557,0.000676,0.684,0.238,123.992,4
394,"1eEoUmy2eJJ5tTOKmKdGfg","KVLTURA","Dem Drums",145226,"Dem Drums",1,"2022-04-22",1,0.709,0.898,1,-6.891,0,0.0684,0.00155,0.824,0.0751,0.676,124.0,4
395,"0Zr1eCEuQmUsZe4768wi3f","Andrew A","Stronger",195714,"Stronger",1,"2022-05-13",1,0.539,0.707,9,-4.731,1,0.0624,0.157,0.024,0.062,0.339,125.802,3
396,"5YcqrPkYcfbRGHMcsqSL4R","Little L3GENDS","Like the Way",192583,"Like the Way",1,"2022-04-15",1,0.658,0.945,9,-5.028,0,0.0582,0.0379,0.022,0.312,0.507,116.003,4
397,"3IPx4EEKY0e8Mu5EFmUJpP","Zesawa","Coming Undone",138387,"Coming Undone",1,"2022-04-15",1,0.583,0.742,9,-5.553,0,0.311,0.0768,0.00238,0.286,0.302,124.044,4
398,"5bpcMsA4ffGwiHKpj7K8Pq","SameThoughts","Hit Me",143467,"Hit Me",1,"2022-04-15",1,0.714,0.85,6,-6.446,0,0.0418,0.00232,0.701,0.222,0.226,126.022,4
399,"57dQ7OzprCr1Fk4TndRgE6","SwitchBlade","Wake Me Up",158745,"Wake Me Up",1,"2022-04-29",1,0.572,0.85,7,-6.338,0,0.122,0.116,0.0115,0.79,0.137,124.101,4
400,"6RR8OiIq69Pf7ASJFzljgc","Jack & James","Mistakes",189375,"Mistakes",1,"2022-04-01",1,0.739,0.679,0,-6.71,0,0.0605,0.179,0.000491,0.324,0.52,127.93,4
401,"2f1cy2HSCcZvxZhICijYza","Feelix","Be Mine",159971,"Be Mine",1,"2022-04-08",1,0.628,0.747,8,-6.631,1,0.0283,0.0476,0.00115,0.0848,0.595,127.983,4
402,"28tf0r1WdHTc72CdKLufDy","Hybrid Noise","Go Down",152124,"Go Down",1,"2022-05-06",1,0.594,0.962,1,-3.59,1,0.323,0.000177,0.118,0.395,0.198,127.975,4
403,"1jXrQs5H573OapNM3mLrFR","ActiveBlaze","Avis",160695,"Avis",1,"2022-04-01",1,0.669,0.958,5,-1.685,0,0.0848,0.000633,0.0064,0.418,0.274,115.048,4
404,"5WgLUXgQBGbNTgiJUAnEJ5","Sam Ourt","Moving On",189522,"Moving On",1,"2022-03-25",1,0.636,0.83,6,-2.805,1,0.0444,0.266,0,0.25,0.419,123.009,4
405,"6Vuq90aqVxDKE7i2MgO8ZW","KVLTURA","Born to Shine",238124,"Born to Shine",1,"2022-04-01",1,0.546,0.95,11,-4.32,0,0.105,0.0498,3.29e-05,0.131,0.437,127.982,4
406,"4fyZCKiGRp5mA2bjyCRmxS","AURAE","Through the Night",203520,"Through the Night",1,"2022-04-08",1,0.575,0.921,5,-5.992,0,0.0427,0.125,0.053,0.206,0.0663,125.039,4
407,"3oXVroPaX8zEMZmkam1Jw1","Ben B","Round & Round",220952,"Round & Round",1,"2021-03-26",1,0.639,0.921,6,-5.222,1,0.0468,0.000105,0.213,0.194,0.0994,125.999,4
408,"2gXabkpvjD6PdoXeA7Wzpw","Godoy Music","Nothing to Lose",152380,"Nothing to Lose",1,"2022-01-28",1,0.697,0.963,1,-6.528,1,0.177,0.00415,1.42e-05,0.265,0.335,126.074,4
409,"2PIQGN0Zn28pYHHL05tHiy","Matrino","Get It",138149,"Get It",1,"2021-12-10",1,0.794,0.934,10,-6.339,0,0.0689,0.0172,0.0175,0.225,0.558,126.033,4
410,"65HJTgk0JTxE0e7mywPfww","Sam Ourt","Miracle",178821,"Miracle",1,"2022-01-14",1,0.653,0.798,9,-2.492,1,0.047,0.0358,0,0.304,0.347,120.089,4
411,"2ybCYdGhWcBc735MT5VOdS","Georvity","Never Say Goodbye",197541,"Never Say Goodbye",1,"2022-02-18",1,0.719,0.91,1,-2.616,1,0.0498,0.0649,0.000871,0.171,0.638,119.993,4
412,"6dSuQXUUXzLGoZspgD27A3","Jimmi Rider","Dance",159375,"Dance",1,"2022-01-07",1,0.822,0.867,11,-3.978,1,0.0747,0.000318,0.383,0.237,0.445,128.07,4
413,"6PZ1bcYCsK7l8sFduiAfbV","WABISABI","Be with You",168750,"Be with You",1,"2021-10-01",1,0.752,0.84,1,-4.136,0,0.057,0.0806,0,0.137,0.371,128.049,4
414,"5yMzw6cJyIXr5eoCR9RbZo","Institute","Neon Soul",176129,"Neon Soul",1,"2021-10-29",1,0.724,0.919,9,-6.116,0,0.0466,0.0012,0.0732,0.124,0.292,123.997,4
415,"1eFlVEta2L95pHLaaudBsH","Alex Silves","Be the One",181468,"Be the One",1,"2021-10-08",1,0.619,0.841,7,-5.627,0,0.0345,0.284,0.00806,0.111,0.29,123.03,3
416,"3VkTDZisD2um8EiqXGlBvj","be//here","Save Me",204423,"Save Me",1,"2021-12-03",1,0.648,0.709,7,-9.229,0,0.0541,0.00577,2.29e-06,0.791,0.39,128.021,4
417,"3evmRI20YVVmWwJxW5TC9w","Borna Dash","Let It Drop",201453,"Let It Drop",1,"2022-02-04",1,0.7,0.726,11,-6.405,0,0.0581,0.00294,0.0291,0.114,0.227,125.93,4
418,"3DdPXNnvGMOoMVNCVyvCJo","Sevenkey","Never Like You",209032,"Never Like You (Radio Edit)",1,"2021-11-26",1,0.62,0.976,8,-3.904,0,0.0433,0.098,0.143,0.0673,0.433,123.98,4
419,"5hMwgnAK9uxWMr6FvoYrY0","Basslovd","With You",144761,"With You",1,"2021-11-12",1,0.717,0.869,7,-5.047,1,0.0536,0.0478,1.98e-06,0.239,0.125,125.998,4
420,"6UGdOk3fyOMZYzeZ7R0JRZ","Andrew A","Feeling",188095,"Feeling",1,"2021-03-26",1,0.638,0.895,8,-5.143,0,0.113,0.00285,0.0184,0.314,0.416,125.975,4
421,"6txxDyTOYEa8AMtlPpelLY","Adrian","Chasing Stars",140136,"Chasing Stars",1,"2022-01-14",1,0.591,0.82,10,-4.15,0,0.134,0.0505,3.31e-05,0.553,0.686,128.096,4
422,"6K4ckxiSVfdttzG3IZcdOP","Toby Callum","All of the Love",173203,"All of the Love",1,"2021-03-19",1,0.594,0.945,6,-2.556,1,0.0667,0.00261,0.000124,0.0875,0.395,128.026,4
423,"4ECnRFvxmxQ5nzjAJ7jADR","Dalic","Lullaby",178217,"Lullaby",1,"2021-03-19",1,0.616,0.727,0,-7.096,0,0.0432,0.19,0.201,0.161,0.561,128.027,4
424,"0enEGhwTw4RCu5AxCwgKh3","AKIAL","Room 69",208320,"Room 69",1,"2021-03-12",1,0.74,0.99,1,-5.776,1,0.0626,0.00113,0.243,0.241,0.872,125.017,4
425,"3ruWWVTNszAlLPHtOK0uWz","HLX","Take It Back",142872,"Take It Back",1,"2021-03-12",1,0.763,0.953,0,-2.791,1,0.0899,0.000704,0.726,0.37,0.48,125.952,4
426,"44qzaNDpWsUF0DMInK0sMw","Paul Cesar","Walls",147474,"Walls",1,"2021-12-10",1,0.576,0.814,9,-5.545,0,0.0554,0.00978,0,0.682,0.4,122.012,4
427,"5QigdMkimi4NnfTmiOQEfS","jeonghyeon","Feelings",136875,"Feelings",1,"2022-02-04",1,0.726,0.972,2,-3.944,1,0.132,0.0224,0.787,0.563,0.378,127.99,4
428,"76KW7lzz4DlRWFou6hx6gw","Hoax (BE)","Hot for You",163000,"Hot for You",1,"2021-03-05",1,0.697,0.883,9,-5.334,0,0.0388,0.0171,0.303,0.364,0.429,119.975,4
429,"19sLGJtB4l0bVFTYmP0Msk","Boges","Nobody Else",154838,"Nobody Else",1,"2021-03-05",1,0.551,0.89,4,-4.926,0,0.0391,0.0215,0.000139,0.0933,0.237,123.962,4
430,"5uBPLNcKasuKQCNCQPxfsn","EMDI","Desire",144857,"Desire",1,"2021-02-26",1,0.657,0.804,8,-4.973,0,0.0745,0.0611,4.97e-05,0.193,0.532,139.996,4
431,"2wktW9KTidZ9CXGZNMM4fS","SameThoughts","Summer Breeze",161597,"Summer Breeze",1,"2021-02-26",1,0.657,0.804,8,-4.973,0,0.0745,0.0611,4.97e-05,0.193,0.532,139.996,4
432,"7cSyjfxwh59IT7V9SbjKZc","Greg Aven","Fallin In",161093,"Fallin In",1,"2021-02-19",1,0.63,0.588,7,-10.147,0,0.0462,0.144,0.0094,0.579,0.138,126.099,3
433,"04lO59O2nQMB9O9Yo41HVX","SHKHR","Head High",200347,"Head High",1,"2021-02-19",1,0.601,0.737,5,-6.459,1,0.0439,0.0265,1.47e-06,0.12,0.195,114.971,4
434,"7FeOwkcx8cL6xoo50Ub6z5","Skiavo & Vindes","Acrobatic",176640,"Acrobatic",1,"2021-02-12",1,0.736,0.903,1,-5.427,1,0.049,0.00348,0.569,0.301,0.662,125.001,4
435,"5lSI23RUQ5xLXcRSxZx8jP","Hoax (BE)","Deeper Love",148292,"Deeper Love",1,"2021-02-05",1,0.703,0.838,4,-3.486,0,0.0627,0.000822,7.07e-06,0.114,0.39,123.002,4
436,"1D4WFuWMhBEjy4c47HK0ib","SwitchBlade","Get Down",160019,"Get Down",1,"2021-01-29",1,0.684,0.94,1,-3.99,1,0.17,0.011,0.283,0.46,0.327,125.986,4
437,"1uoHXZ1hbfyHf5JHcjJGSw","Ardo","Hazard Lights",159437,"Hazard Lights",1,"2021-01-29",1,0.682,0.879,11,-5.114,0,0.0326,0.247,0.00117,0.0961,0.08,119.968,4
438,"1bEpR3wOuYxwcsbHHUfeIM","Kysso","Keep It Lit",127142,"Keep It Lit",1,"2021-01-22",1,0.766,0.887,2,-6.86,1,0.2,0.0288,0.0185,0.0748,0.518,125.849,4
439,"5x5lOjFWduxtd0kcIJ0ykP","Maciel","San Francisco",148041,"San Francisco",1,"2021-01-15",1,0.746,0.576,7,-8.66,1,0.072,0.127,0.00809,0.281,0.0396,120.053,4
440,"6B0Fo0TpcJ7U3XhQHkUKAt","Dejack","Your Love",156284,"Your Love",1,"2021-01-15",1,0.586,0.883,5,-5.619,0,0.0691,0.0963,0.0474,0.234,0.327,125.987,4
441,"1E0m2Xc4zfcKP7O1VOjpKM","Hoax (BE)","Gonna Get You",164500,"Gonna Get You",1,"2021-01-07",1,0.721,0.92,7,-3.517,1,0.0504,0.0118,0.000105,0.319,0.346,119.947,4
442,"3Kbusab9E7oust3GkI40Ct","Kysso","Fight Back",171904,"Fight Back",1,"2021-01-01",1,0.683,0.887,0,-8.933,1,0.106,0.0348,0.00175,0.29,0.514,126.089,4
443,"0vwGD7LgWiBbZBtPhC4Fl5","Mave","Higher",158847,"Higher",1,"2020-12-25",1,0.631,0.88,1,-4.555,1,0.0495,0.00915,2.11e-05,0.198,0.272,125.874,4
444,"1JeNLVPsvXPtiIFbvr5X2K","Juan Dileju","DDD",176944,"DDD",1,"2020-12-25",1,0.767,0.822,1,-7.676,1,0.146,0.0967,0.798,0.0838,0.213,126.028,4
445,"1u3VYqTaRuovOaAhbys2p2","Toxic Joy","Alone (feat. Nora Rose)",173040,"Alone (feat. Nora Rose)",1,"2020-12-25",1,0.668,0.913,11,-3.624,1,0.0921,0.00388,0.000109,0.048,0.181,124.959,4
446,"6vHBxtzvn2LM95J4Wsgg8n","Repiet","Change Me",153410,"Change Me",1,"2020-12-18",1,0.581,0.924,8,-4.101,0,0.0856,0.00668,0.0055,0.553,0.439,128.113,4
447,"3tPm8odbN2xq8bmktCw5My","fuse.","Never Going Back",174252,"Never Going Back",1,"2020-12-11",1,0.564,0.943,1,-4.929,1,0.181,0.0646,6.24e-05,0.353,0.0734,128.116,4
448,"7EB5GEghQrZkzSMkc2ggjw","Elliot Kings","Keeps Me High",195107,"Keeps Me High",1,"2020-12-04",1,0.726,0.743,1,-8.197,1,0.0973,0.0292,9.01e-06,0.0875,0.492,127.943,4
449,"5sQGwy9ugeR0UfSoRMQFo1","D3EPANK","Runaway Tonight",162857,"Runaway Tonight",1,"2020-11-27",1,0.684,0.748,1,-5.811,0,0.0446,0.132,3.84e-06,0.61,0.311,126.007,4
450,"2S1qCc4bxQoImxyNSZ9moB","Toxic Joy","Cloud Nine",191250,"Cloud Nine",1,"2020-11-27",1,0.591,0.593,7,-7.979,1,0.0443,0.00052,0.000651,0.0943,0.161,127.997,4
451,"10itZDBmsJVHwQvQ7wV0gl","Maciel","No Pressure",186005,"No Pressure",1,"2020-11-20",1,0.678,0.596,1,-5.995,0,0.0902,0.196,0,0.312,0.26,119.991,4
452,"4dIbF6QFXaWSs2kf96nkfH","Faywltrs","For Real",153754,"For Real",1,"2020-11-20",1,0.602,0.905,11,-3.776,0,0.0523,0.382,0,0.0576,0.617,128.013,4
453,"7gO444rwMWiqHRAMNjcqTR","Gavss","Stay a While",172862,"Stay a While",1,"2020-11-06",1,0.707,0.855,11,-6.657,0,0.165,0.0848,0.423,0.188,0.792,126.008,4
454,"0Cbo9txxd4F16SAOHFIgDI","Jason Spark","Chasing You",199500,"Chasing You",1,"2020-11-13",1,0.571,0.666,5,-8.441,0,0.123,0.458,0.000242,0.359,0.643,160.012,4
455,"7MS8P3ETGF0hF3yGTqf4VT","Kysso","Tell You Something",165120,"Tell You Something",1,"2020-11-06",1,0.752,0.908,8,-4.243,1,0.11,0.251,3.19e-05,0.0678,0.383,125.024,4
456,"0oVsr9grJwDxYPq1qQLwX2","Keerthin","Find the Lights",170307,"Find the Lights",1,"2020-10-30",1,0.704,0.743,8,-5.306,1,0.204,0.066,0.00039,0.0829,0.645,127.877,4
457,"35izvHDWcFJ4flRbNW2rGD","OVSKY","Wait",173956,"Wait",1,"2020-10-16",1,0.76,0.586,5,-6.462,0,0.0519,0.0526,0.00108,0.342,0.547,124.014,4
458,"1lle7MmrQzZGI4qI4pMS8f","Hoax (BE)","Good Times",182000,"Good Times",1,"2020-10-09",1,0.686,0.927,0,-2.798,1,0.0461,0.00187,0.0174,0.349,0.457,119.982,4
459,"0Iea0hsfC6yQqsOvOtzZrr","Yves Labordus","Try Harder",176032,"Try Harder",1,"2020-10-02",1,0.726,0.916,6,-6.949,1,0.11,0.00402,0.111,0.18,0.405,125.959,4
460,"16aL463WI6Ms4sAhKTGiTr","Repiet","Hustle",151875,"Hustle",1,"2020-09-25",1,0.72,0.835,4,-6.229,0,0.172,0.00441,0.0226,0.908,0.215,128.056,4
461,"4gw9FhbCIo8NN6GN2LZaoI","Mathic","Be the One",155039,"Be the One",1,"2020-09-25",1,0.756,0.664,6,-4.466,0,0.0362,0.171,0.0013,0.345,0.202,125.979,4
462,"5kKQBwASuQDrebGiXmQthe","MaMan","Some of Us",165000,"Some of Us",1,"2020-09-18",1,0.499,0.443,9,-10.721,1,0.0425,0.344,0,0.201,0.371,59.978,4
463,"2ZiWqElhclffuo02HPLfDg","Max Kilian","Getting Out",167142,"Getting Out",1,"2020-09-18",1,0.699,0.862,9,-5.955,1,0.0764,0.23,0.0016,0.227,0.448,125.979,4
464,"1IBmQkWNjZIT9q3hT2dXPG","Georvity","Lost Without You",170000,"Lost Without You",1,"2020-09-11",1,0.668,0.825,1,-7.055,0,0.0356,0.584,0.0342,0.0731,0.377,120.004,4
465,"6uSFu541zj3unTVML6981R","Minsoo Kim","Slide",138330,"Slide",1,"2020-09-11",1,0.745,0.699,1,-6.273,1,0.0458,0.00324,0.203,0.0577,0.618,128.024,4
466,"5JoeRqMR7eFtC8uikuOWB4","King & Joker","Be Alright",173721,"Be Alright",1,"2020-09-04",1,0.666,0.765,2,-5.431,1,0.0389,0.0777,0.000141,0.0625,0.536,110.049,4
467,"0baXEXkTKY5raNse7GMrvo","Phil Phauler","Just a Fool",192998,"Just a Fool",1,"2020-09-04",1,0.56,0.757,1,-7.556,1,0.125,0.288,0.000419,0.289,0.191,123.985,4
468,"1ERUAyniXlWDjA9rBW7zA1","Soundwaves","Show Me",205224,"Show Me",1,"2020-08-28",1,0.533,0.749,7,-5.325,0,0.046,0.00734,0,0.277,0.346,127.85,4
469,"4perHN6iTY82mGkHeqNUmM","Toxic Joy","Taste of You",173333,"Taste of You",1,"2020-08-28",1,0.641,0.689,11,-8.611,0,0.0469,0.067,3.94e-05,0.165,0.483,126.01,4
470,"3BUzKSAHKZwJ9ihGaaiXvx","King & Joker","Rose",181760,"Rose",1,"2020-08-21",1,0.716,0.735,9,-4.819,0,0.0283,0.0207,0,0.165,0.532,115.03,4
471,"5pLc3Nx3YFXQq3ygDunlxh","MRGN","Complicated",138798,"Complicated",1,"2020-07-31",1,0.777,0.483,6,-6.918,1,0.118,0.0662,1.07e-06,0.103,0.525,114.978,4
472,"4gWGkxeCnqMp9Gtyo6VPgC","Fajro","About Us",182000,"About Us",1,"2020-07-31",1,0.84,0.477,6,-7.712,0,0.35,0.067,3.26e-06,0.102,0.22,119.884,4
473,"7MH7i5objVfSL2VBBMHC4S","Nick Double","Days Gone By",191219,"Days Gone By",1,"2020-07-24",1,0.469,0.908,3,-5.011,1,0.0594,0.45,0,0.127,0.399,89.174,4
474,"25tb3OQWjcEcIcmyM99Gz0","Nick Double","Dust",170975,"Dust",1,"2020-07-10",1,0.693,0.723,4,-5.648,1,0.1,0.146,0.000572,0.0662,0.481,98.989,4
475,"1yOtC1qC3FJVuDsHCaBVlN","Boeuv","Truth",165719,"Truth",1,"2020-07-10",1,0.629,0.826,5,-6.046,1,0.0502,0.383,0.00255,0.14,0.253,126.001,4
476,"2ZtC9r3Czq61kHssyg8dyd","King & Joker","Missing",213494,"Missing",1,"2020-07-03",1,0.675,0.582,9,-7.423,0,0.0423,0.0807,0,0.25,0.184,114.986,4
477,"0qpLnJytSFhb8KhAw90hJl","Mave","Criminal Soul",178944,"Criminal Soul",1,"2020-06-26",1,0.776,0.712,11,-4.919,1,0.0485,0.0149,0.000125,0.0631,0.405,125.954,4
478,"6MbMMn0Emo34I2NLSwe61H","Natio","Letting You In",198360,"Letting You In",1,"2020-06-26",1,0.742,0.491,0,-11.404,0,0.038,0.19,0.0648,0.195,0.0916,121.015,4
479,"4mUWOMqd1v8ETkMCeWzLm5","Aten","Clown",180000,"Clown",1,"2020-06-19",1,0.684,0.863,2,-5.769,1,0.115,0.0312,0.203,0.372,0.315,127.976,4
480,"6hOKHUpfr2NcHMuwxhCddy","Kevin Gijsen","Amor",189384,"Amor",1,"2020-06-19",1,0.797,0.484,0,-14.514,1,0.0653,0.0612,0.0126,0.077,0.714,127.989,4
481,"7CvkMWqjqYGmZtHDdsPke1","Samyorai","Found a Heart",171572,"Found a Heart",1,"2020-06-19",1,0.645,0.734,5,-7.14,0,0.0317,0.0218,0.00633,0.153,0.354,104.977,4
482,"13fKQ0YSVEpKCsaNaxIYCs","Collen","I Know",171428,"I Know",1,"2020-06-12",1,0.604,0.846,2,-5.135,1,0.0355,0.151,1.31e-05,0.308,0.139,126.007,4
483,"3aH024bIm1016Un6SHXkcX","Chris Leno","My Soul",175373,"My Soul",1,"2020-06-12",1,0.691,0.898,8,-3.712,0,0.0821,0.0398,1.74e-05,0.283,0.673,126.022,4
484,"05GsQCAc1bEYZOTa2hsjVj","Mave","Heart Broken",202356,"Heart Broken",1,"2020-06-05",1,0.648,0.921,0,-4.586,0,0.124,0.00989,1.07e-06,0.298,0.531,125.981,4
485,"222MMPMn6vgfrViU12Kjod","Andrew A","Feels Right",221849,"Feels Right",1,"2020-06-05",1,0.714,0.817,7,-6.018,0,0.15,0.0869,1.48e-05,0.226,0.225,126.046,4
486,"3n8XajFMD60edzpKbPQdFT","Phil Phauler","All I Want",257983,"All I Want",1,"2020-05-29",1,0.724,0.605,10,-8.611,0,0.163,0.00939,0.275,0.164,0.155,123.986,4
487,"4aoTWdisXbXRavTKo39D1w","Kleak & Veebu","Meant to Be",148571,"Meant to Be",1,"2020-05-29",1,0.708,0.642,5,-4.81,1,0.227,0.0792,3.18e-06,0.125,0.249,125.961,4
488,"6T1C2jsK9nBtVC2YXYxpZI","Nev Hertz","Looking at Me",173321,"Looking at Me",1,"2020-05-22",1,0.728,0.539,0,-9.144,0,0.047,0.416,0.515,0.314,0.445,121.013,4
489,"2PFdUxXyHGZ4dgdgVcQIku","Dubio","Body Talks",223304,"Body Talks",1,"2020-05-15",1,0.807,0.662,1,-5.231,0,0.041,0.289,0.000139,0.104,0.167,114.943,4
490,"0Gvr7cyCcYC2TgyiuUTGTr","fuse.","Alone with You",163144,"Alone with You",1,"2020-05-15",1,0.584,0.737,3,-5.398,0,0.0943,0.112,0.00103,0.175,0.608,127.877,4
491,"2CJPYeJVgis9oshydD4Yq6","Giuseppe Vittoria","So Sick (Of Love Songs)",147191,"So Sick (Of Love Songs)",1,"2020-05-22",1,0.757,0.618,7,-6.107,1,0.0726,0.607,0,0.316,0.754,107.901,4
492,"0EXMfqTu3SQrY5UIiGw2Ua","Mathic","Love Me",159501,"Love Me",1,"2020-05-08",1,0.779,0.489,0,-10.063,0,0.0634,0.154,0.182,0.267,0.0804,125.015,4
493,"7poipf2r77qcfWfsn4pCl0","3mon","Wildfire",210500,"Wildfire",1,"2020-05-08",1,0.551,0.664,3,-7.596,1,0.0344,0.00102,0.000206,0.0947,0.116,140.127,4
494,"46YmhUVutbfMquAe3ou9gL","Oke","My Way - Original",200181,"My Way (Original)",1,"2020-04-10",1,0.878,0.837,1,-5.177,1,0.0579,0.045,3.32e-05,0.371,0.622,110.024,4
495,"71MV1L2moDRehYazO9F1SP","Christian O'Mahony","Intertwine",172329,"Intertwine",1,"2020-05-08",1,0.741,0.698,9,-6.143,0,0.0478,0.348,0,0.498,0.443,124.01,4
496,"6VRbBggYtOCLb8YodiRUBG","Kaedn","Only You",142543,"Only You",1,"2020-05-01",1,0.603,0.64,8,-5.406,1,0.0661,0.0172,0,0.145,0.245,128.12,5
497,"4JMOPF018CoIEyU6iiuvF2","Brannco","Right Time",191616,"Right Time",1,"2020-05-01",1,0.62,0.906,10,-6.933,0,0.0372,0.176,0.000927,0.107,0.178,124.009,4
