id,duration_ms,tempo,loudness,name,artist_id,artist,album_id,album,popularity,playlist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature
0OMRAvrtLWE2TvcXorRiB9,0.1232393615188619,0.4459962362790785,0.9726303125650695,La Gozadera (feat. Marc Anthony),2cy1zPcrFcXAJTP0APWewL,Gente De Zona,2HXRjHb2nbLJa5r70FBtdT,Visualízate,72,18,0.616,0.9890000000000001,9,0,0.0483,0.166,0.0,0.172,0.902,4
1m69ELEgE6k5ZWsap40ozt,0.11086874845162253,0.802850478912369,0.9139809823473612,Se Preparó,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,4s05NbwGgw5SO42AdsN5Oo,Odisea,72,18,0.7390000000000001,0.821,1,1,0.0852,0.222,9.6e-06,0.311,0.693,4
46rpPDrZYr5IrW2i4uLkHt,0.11530920790341077,0.6195966905536235,0.8945468847604284,Inténtalo,1MLs9allBZrajb5Dc4146L,3BallMTY,1IX6HyeNnsuZ4Y9ckzCl5P,CUMBIAS PA' BAILAR,0,18,0.7859999999999999,0.917,9,1,0.0603,0.223,1.6100000000000002e-05,0.0918,0.965,4
7JNh1cfm0eXjqFVOzKLyau,0.12265938648978111,0.4551615068023858,0.9199268907757444,Mayores,4obzFoKoKRHIphyHzJ35G3,Becky G,1oOtMDLY2ezuvrvodAxj8o,Mayores,64,18,0.743,0.855,5,0,0.0436,0.141,0.0045,0.099,0.871,4
1j6xOGusnyXq3l6IryKF3G,0.13714973856005408,0.7978853707640541,0.9118987576059042,Déjala Que Vuelva (feat. Manuel Turizo),4bw2Am3p9ji3mYsXNXtQcd,Piso 21,0sGGdQF7f03jwgaD9qhtUQ,Ubuntu,70,18,0.6809999999999999,0.7879999999999999,1,1,0.0785,0.0482,0.0,0.0753,0.8390000000000001,4
7lOzUJzsELALh5FQsPKTEn,0.14196508993304446,0.4363851384645708,0.9131480924507785,Humanos a Marte,1JbemQ1fPt2YmSLjAFhPBv,Chayanne,0P0d0y1LQ5VGrp58TQ0oM2,En Todo Estaré (Deluxe Edition),66,18,0.69,0.902,6,0,0.0407,0.11199999999999999,0.0,0.175,0.7859999999999999,4
0sXvAOmXgjR2QUqLK1MltU,0.1433760617152495,0.8444203541276567,0.9622423246882448,La Bicicleta,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,6bUxh58rYTL67FS8dyTKMN,El Dorado,57,18,0.736,0.9640000000000001,0,1,0.129,0.198,2.32e-06,0.336,0.953,4
6Za3190Sbw39BBC77WSS1C,0.14734893168107444,0.37541942962264235,0.9419753372047289,Criminal,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,0S19ks6TFDHZKEYWFvrRm0,Criminal,73,18,0.8140000000000001,0.813,2,0,0.0561,0.03,9.329999999999999e-05,0.255,0.8390000000000001,4
37kCg5izHEMZ66xGdMVG5L,0.1692436042781977,0.8541957041020803,0.8745575272424404,Oye Mujer,0hHT2BH7XTm3ZdZb6CX064,Raymix,6uppp1YRIV4bPZkJoFH8x1,Oye Mujer,66,18,0.746,0.585,4,0,0.0491,0.168,0.0,0.264,0.948,4
00i0O74dXdaKKdCrqHnfXm,0.13022859383536584,0.6664226348862201,0.9435485736760522,La Mordidita (feat. Yotuel),7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,375cUd86z58eqXN2yW3Do9,A Quien Quiera Escuchar (Deluxe Edition),67,18,0.725,0.903,0,1,0.0658,0.0344,0.0,0.183,0.946,4
1rXojdsUqqxGj2WCmJGWHP,0.15248667369965005,0.4505999896755785,0.9373481711126022,Vacaciones,3E6xrwgnVfYCrCs0ePERDz,Wisin,6I32dRerwcm3jYRsprxb5k,Victory,63,18,0.777,0.9109999999999999,6,0,0.17300000000000001,0.24600000000000002,0.0,0.257,0.7040000000000001,4
5W83ErFkO3aKAIS1WMi6u0,0.1688826580083313,0.431687526690976,0.9157624412928302,Secreto,2R21vXR83lH98kGeO99Y66,Anuel AA,6owzcG80ifZRDApCpzJYK1,Secreto,74,18,0.807,0.8029999999999999,11,1,0.126,0.602,0.00853,0.136,0.706,4
63bmZnBN1CiJ9sA4qTEe8y,0.12008928498184604,0.8340818538906644,0.8633366494690328,Adiós Amor,0XwVARXT135rw8lyw1EeWP,Christian Nodal,2XHw4PFHT6srg7dxA3yrKv,Me Dejé Llevar,75,18,0.433,0.431,2,1,0.0367,0.16899999999999998,0.0,0.307,0.722,4
0lPXFrKyl8HkdQ2E6NmNja,0.12407035827198613,0.6193761233674507,0.88584781250723,Ya Me Enteré,0vR2qb8m9WHeZ5ByCbimq2,Reik,6Tap30zqzXj22sVKoy1GUj,Des/Amor,72,18,0.619,0.452,9,1,0.027999999999999997,0.502,0.0,0.122,0.174,4
4zK05ecddIq3vfd08Aqi8y,0.11433629363963453,0.7326068694946195,0.819147213289221,La Vida Es Así,6p2442ymrT9lZEuCZJdYcH,Ivy Queen,4wsiP6swqKBRhdlqk6PsAV,Drama Queen (Deluxe Version),58,18,0.705,0.8,5,1,0.12300000000000001,0.0474,1.5e-06,0.44799999999999995,0.48,4
5kIcrM3QVD4BQPFMszQnU1,0.19356892186989855,0.7131828783548503,0.8526016241352983,¡Corre!,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,5koG6JeFEwcINyN1QuXyiq,¿Con Quién Se Queda El Perro?,68,18,0.479,0.47700000000000004,11,1,0.0363,0.127,0.0,0.15,0.127,4
3lGMtkONrZdJ8kTCg6KIFf,0.13853035804229305,0.7179227263981377,0.8177590634615829,Hasta la Raíz,1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,0Kww7Dpo0uSxtOiiFTvyCv,Hasta la Raíz (Edición Especial),80,18,0.585,0.643,3,1,0.0395,0.201,0.000306,0.14400000000000002,0.5920000000000001,3
3Ga6eKrUFf12ouh9Yw3v2D,0.11527885560344474,0.7790620732376915,0.8965828378409644,Downtown,7FNnA9vBm6EKceENgCGRMb,Anitta,1qifX05Cb36CfsIgnhv2Lt,Downtown,71,18,0.775,0.679,4,0,0.135,0.18,7.26e-05,0.068,0.619,4
6FyRXC8tJUh863JCkyWqtk,0.16875058448685745,0.807149192583311,0.908497790528191,Adan y Eva,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,1XBTyV1if5X9sU4IhpfH5R,Adan y Eva,71,18,0.767,0.7090000000000001,1,1,0.336,0.32299999999999995,0.0,0.0676,0.72,4
6mICuAdrwEjh6Y6lroV2Kg,0.11723452812017542,0.47883728242454954,0.9443351919117137,Chantaje (feat. Maluma),0EmeFodog0BfCgMzAIvKQp,Shakira,6bUxh58rYTL67FS8dyTKMN,El Dorado,74,18,0.852,0.773,8,0,0.0776,0.187,3.05e-05,0.159,0.907,4
2UypFzxfaYgMUnQX2k4qtj,0.20688045623608511,0.5926452575708513,0.7920551558198181,Prometiste,03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,0Oj8WUcWlQCS6CSJEAjaob,MTV Unplugged,70,18,0.602,0.39799999999999996,0,1,0.10400000000000001,0.807,0.0,0.703,0.603,4
0jr6tT2vc4cIFPHb6wufG3,0.16351194157920557,0.6241347430861572,0.8633366494690328,Promise (feat. Usher),5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,6a3RDPcFamZvFCi8VeXWkK,Fórmula Vol. 1 (Deluxe Edition),67,18,0.764,0.7390000000000001,1,1,0.0574,0.40299999999999997,0.0,0.0821,0.77,4
5LVoGJTyG6fLJgoGkY2QAZ,0.17895634026732993,0.6759914964310351,0.8858015408463087,Ahora Dice,0qTZZWLzuD59Un5r1speHm,Chris Jedi,7JiRyDVQealzbiLq8b1mOb,Ahora Dice,1,18,0.7040000000000001,0.69,6,1,0.16,0.249,0.0,0.12300000000000001,0.402,4
45sVRPegWSGpIcsrDoaaCY,0.14870083952821042,0.5798852112048131,0.9255257617472179,En Peligro de Extinción,49EE6lVLgU8sp7dFgPshgM,La Adictiva Banda San José de Mesillas,4wVjFDQvkAMizWIlA4gTdp,En Peligro de Extinción,19,18,0.7090000000000001,0.483,0,1,0.0281,0.21899999999999997,2.33e-06,0.24100000000000002,0.8340000000000001,4
0FDMH2ahuIVzCybwHJK9zh,0.11008533097952615,0.4460056221167879,0.9313559910232978,Quiere Beber,2R21vXR83lH98kGeO99Y66,Anuel AA,5pQwQRnQOuKrbVUVnGMEN4,Real Hasta la Muerte,68,18,0.773,0.57,8,1,0.113,0.37200000000000005,0.00524,0.10800000000000001,0.772,4
3YmA3gZqlXl0MkwhkVKxRy,0.1801835575848757,0.46924026336660607,0.8433010202901234,Mi Verdad (feat. Shakira),7okwEbXzyT2VffBmyQBWLz,Maná,36lGlwe75fTsr4CLVlfYQa,Cama Incendiada,67,18,0.857,0.561,9,1,0.0292,0.435,0.0,0.0831,0.76,4
4777sGsOdoM89vPH3CVoLe,0.2065744722391302,0.431631211664719,0.9384355551442519,Mayor Que Yo 3,5pZE9tgrhmIGWAsJZ7YxNK,Luny Tunes,571drPm82JNSynpu9yhEEX,Mayor Que Yo 3,61,18,0.715,0.9640000000000001,1,0,0.162,0.0985,0.0,0.29100000000000004,0.535,4
3xcCix7Jv1Rp90YVmgo35D,0.11828455363251404,0.4412094590472436,0.8571825185665038,Bella,2OnKRchqP7tT0FzTvWIFI7,Wolfine,1YBO1PeGIpi8W5PZAtGEdD,Bella,1,18,0.909,0.493,3,1,0.0735,0.128,0.000147,0.127,0.8440000000000001,4
3V8UKqhEK5zBkBb6d6ub8i,0.299413954510926,0.45289951991440114,0.9322120167503413,Te Boté - Remix,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,42wLKnuGyBLGWwH89lnimL,Te Boté (Remix),75,18,0.903,0.675,11,0,0.214,0.542,1.28e-05,0.0595,0.442,4
456xBIOmLRoLzCvCzZrWge,0.1252409726517574,0.8450304335787729,0.9128704624852509,Safari,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,4cGc9Eeb3Gjff2Aq5ILLEf,Energía,67,18,0.6890000000000001,0.675,0,1,0.32,0.531,3.17e-06,0.115,0.604,4
5iwz1NiezX7WWjnCgY5TH4,0.15198380991913163,0.5955267097476618,0.9143280198042708,Calma - Remix,4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,1tFnP9PwIMeMIuj92mfswZ,Calma (Remix),73,18,0.826,0.773,11,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,4
7gcMKL3lnDxsp4bIXyv6Zk,0.14880092008485518,0.41300970964911043,0.9140966614996645,Shaky Shaky,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,0j74hxgbgc4THmz7rasxgn,Shaky Shaky,63,18,0.899,0.626,6,0,0.292,0.076,0.0,0.0631,0.873,4
1Ej96GIBCTvgH7tNX1r3qr,0.14192079198174268,0.8261602068638632,0.9038937602665249,Otro Trago,77ziqFxp5gaInVrF2lj4ht,Sech,3TgOrQ3p23Af8zSsxK8fdX,Sueños,70,18,0.746,0.7,0,1,0.341,0.136,0.00015900000000000002,0.11,0.619,4
4pIiKrGXCgTZOAFGJjCEvL,0.12353468119420714,0.7493277393740584,0.8793697799782524,Ya Lo Sé,5c4wQaXkNDqSOTjqX4ExAu,Jenni Rivera,6JpMhu4IR3A7gwjksos2Sa,La Gran Señora,61,18,0.485,0.38799999999999996,3,1,0.0326,0.528,0.0,0.131,0.696,3
6IfMD01z39P15HKezjdaMP,0.11335189472181707,0.6238578608737276,0.8430002544941351,Bachata En Fukuoka,3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,2LqYd5gIJxEvG5md8kGeyL,Asondeguerra,64,18,0.878,0.555,0,0,0.0343,0.77,0.0,0.0663,0.9279999999999999,4
3FeMpPPhGRKieT8zmlJDQz,0.11674232866126669,0.6100982227916296,0.9174513569164565,Bailando por el Mundo (feat. Pitbull & El Cata),1ackd5XprZEkH3McKbQD51,Juan Magán,5nRiEq87f96f29KYC09oZU,Bailando por el Mundo (feat. Pitbull & El Cata),52,18,0.698,0.865,4,0,0.0418,0.0316,0.0,0.307,0.9690000000000001,4
1M9gupJZxS3LdK8R6UZfYH,0.3268319253694367,0.6292734892320977,0.8507738935289082,La Ocasión - Remix,64aJYyrXljOodnUG6jvhRD,DJ Luian,0bWNdvYtwewhKo0YUUgzwL,La Ocasión (Remix),61,18,0.7959999999999999,0.643,9,0,0.179,0.147,0.0,0.507,0.316,4
68QcquxCS39cQGTsRrJWIR,0.08281912162084563,0.6940216906709465,0.8285634962866993,Amorfoda,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4BrJhFl3j50A69ZktbzZAg,Amorfoda,75,18,0.7490000000000001,0.418,9,0,0.0587,0.985,0.000126,0.0832,0.307,3
3VK8copXwqvAueMPhnBe6K,0.14883373338211578,0.609802568903781,0.913749624042755,Siempre Te Voy A Querer,4jogXSSvlyMkODGSZ2wc2P,Calibre 50,3JGd3lmLv4Z7pQUZPu6EnH,Desde El Rancho,67,18,0.775,0.452,0,1,0.0311,0.58,0.0,0.17,0.606,3
4skuEIloXWuxxgekKupkEH,0.18508176253344905,0.610055986521937,0.8283321379820928,Tu Falta De Querer,4boI7bJtmB1L3b1cuL75Zr,Mon Laferte,5sG9v1V0gjNbQQiXkYKWe0,Mon Laferte (Vol. 1),74,18,0.39399999999999996,0.475,10,1,0.027999999999999997,0.0251,0.007490000000000001,0.11199999999999999,0.441,3
7M6CFruBrM5x7u0lTMtm6r,0.15391979445750595,0.6146315824053086,0.9062536149735095,Cómo Te Atreves,5C4PDR4LnhZTbVnKWXuDKD,Morat,50eHcXc4qede9mUKCYOuoz,Sobre El Amor Y Sus Efectos Secundarios,72,18,0.617,0.888,4,1,0.0402,0.0705,0.0,0.162,0.7709999999999999,4
1O18MtSAMUk7JfAVB8gGzs,0.11307790368969121,0.6807548090685963,0.9055364042292299,Háblame De Ti,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,1Iq9u0VsxfFDoLmX5bLTVL,No Me Pidas Perdón,70,18,0.7809999999999999,0.5529999999999999,5,1,0.0454,0.622,1.61e-06,0.0832,0.8320000000000001,3
1uwPEGzopXl9KawQR1JGXq,0.15703131537024065,0.4922308728359777,0.9447516368600052,Deja Que Te Bese,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,7JimYZIPnQsUqlkBIPQAq4,Deja Que Te Bese,66,18,0.7070000000000001,0.9079999999999999,1,1,0.0582,0.134,0.0,0.111,0.546,4
0mwPE0lPOgnWf2bo14xedJ,0.09394775138677197,0.4465500007039378,0.8855701825417024,Fuego,0UWZUmn7sybxMCqrw9tGa7,Juanes,3nZrIskMQdaS5KWw45PIjd,Mis Planes Son Amarte,55,18,0.745,0.66,0,1,0.0878,0.0575,0.0,0.10800000000000001,0.934,4
2uJBWMV8A7fCSnrAe4vT9M,0.13030816608122275,0.7141965488274742,0.9394072600235985,Te Metiste,2Lxa3SFNEW0alfRvtdXOul,Ariel Camacho y Los Plebes Del Rancho,2cs5ffUvuQxZT1FH9RlSpT,Te Metiste,37,18,0.6759999999999999,0.519,7,1,0.0321,0.659,0.0,0.0834,0.843,3
7qCAVkHWZkF44OzOUKf8Cr,0.12549281470823237,0.8442936453185786,0.8770330611017283,El Perdón (with Enrique Iglesias),1SupJlEpv7RS2tPNRaHViT,Nicky Jam,2dBgWXp41imu2zBNv9oFxZ,Fénix,72,18,0.628,0.69,8,1,0.0511,0.44299999999999995,0.0,0.113,0.66,4
3GSMdtJphymHEsR8K9jT5Q,0.10227166456935008,0.5256960771891293,0.8621104504546191,Locos,4ClsVDy2g7RKSSlvq8cF6d,León Larregui,6pTyhD8IxuyQXzcCZJp5EM,Voluma,71,18,0.7240000000000001,0.6459999999999999,10,1,0.0352,0.07200000000000001,0.000157,0.0923,0.9570000000000001,4
6Q4foUefrAyCt8VxJFML56,0.08951795625659342,0.4224002402774453,0.945006130995072,Olha A Explosão,1mXAhKnZEdF6rotyyd4GBi,MC Kevinho,4QEhWb117FJJ8HowEyn6pg,Olha A Explosão,66,18,0.778,0.635,6,1,0.11199999999999999,0.107,0.0,0.0608,0.379,4
0oCSitNlzsQfuIapF9tXRQ,0.111346181926764,0.675437732006176,0.942993313744997,A Través Del Vaso,1A773r2lVYAnmt8uwb5BOu,Grupo Arranke,4UShX3ZnzGCiuMnqg9bFoO,A Través Del Vaso,2,18,0.62,0.695,5,1,0.0298,0.36,1.4999999999999999e-05,0.34700000000000003,0.9209999999999999,3
3fk5fBFB27GbWGATdBpOgr,0.10544389008201684,0.5723859268749383,0.7994817573976818,Carmesí,2Otnykd696YidQYfEGVmNq,Vicente Garcia,5afHhk03AfHR76hfjRNobE,A la Mar,61,18,0.809,0.508,1,1,0.0328,0.654,0.00022400000000000002,0.105,0.732,4
5nCtCCB5i1OfbADvynNw0i,0.15154411173583984,0.45049674546077423,0.9795941975337206,Shape of You (feat. Zion & Lennox) - Latin Remix,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0LWRykrSX54AWiMZlV5uUk,Shape of You (feat. Zion & Lennox) [Latin Remix],54,18,0.787,0.872,1,0,0.0871,0.168,1.51e-06,0.0408,0.46,4
2JosC6dbfPW6NGNFPeBi7n,0.13090126642920777,0.45126169123409676,0.912801054993869,Taki Taki,540vIaP2JwjQb9dm3aArA4,DJ Snake,6X0m8YO71mLQyG6OX1iXtU,Carte Blanche,41,18,0.84,0.805,11,1,0.204,0.156,5.64e-06,0.0642,0.614,4
18mmN3VrFWRi6SsSBJf6WJ,0.14884439770372546,0.469061932450126,0.8517224625777943,Pasos de cero,5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,1cWvezm4YsxlvvOSRUXLmS,Terral,63,18,0.7490000000000001,0.637,7,1,0.0764,0.308,0.0,0.0878,0.7979999999999999,4
58rgceeiYu1wFneDP2j5LJ,0.07482908373789394,0.778602167189927,0.9385512342965551,Ando Bien Pedo,4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,09qTTNASCK9Vrnnk8Yyh65,Ando Bien Pedo,59,18,0.74,0.8490000000000001,3,1,0.113,0.524,0.0,0.0911,0.9640000000000001,3
71t9GoojGIMZLySI6imKFY,0.1447698065163927,0.8070881846381993,0.8045485042685607,Afuera Del Planeta,0i5iO6icb7kxg48thi9gBM,Manuel Medrano,3XeEBV0owMhwHmyLfaMxwg,Manuel Medrano,62,18,0.5379999999999999,0.508,2,1,0.038,0.679,0.0027199999999999998,0.126,0.294,4
4QtiVmuA88tPQiCOHZuQ5b,0.12189893832576713,0.44567711779695607,0.9399162482937324,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,1jHSAfCHKUFx5imuezI7HE,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",64,18,0.792,0.895,1,0,0.0589,0.165,0.0,0.0501,0.794,4
5w9c2J52mkdntKOmRLeM2m,0.1150909994766279,0.44108275023816557,0.9505587303056243,Con Calma,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,1otwHKoQ5KPaiekpYk4tWh,Con Calma,77,18,0.737,0.86,8,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,4
39N9RPD9MRb5WmoLzNzPeA,0.0990133041513743,0.8450679769296108,0.9023436596256622,X,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,74D2cU8F6KbBqva3mnzrqI,X,1,18,0.595,0.773,9,0,0.0549,0.0364,0.00108,0.33399999999999996,0.711,4
7yAwyQ2np0KRjeXsGwirez,0.08703563031883041,0.778714797242441,0.9176827152210628,Dámaso,4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,1fLCJYEq0kv87PSPdCB0dC,El Primer Ministro,62,18,0.579,0.841,2,0,0.0324,0.314,0.0,0.19899999999999998,0.9640000000000001,3
3STTVKfJGTdhbg5aLppEzX,0.19026626350062098,0.6100794511162106,0.8916317701223886,On The Floor,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2l8HCTHlnWSUwK47umlJ2C,LOVE? (Deluxe Edition),51,18,0.73,0.777,3,0,0.0479,0.10800000000000001,0.00046699999999999997,0.069,0.591,4
6hf0RpxTbOprT5nnwzkk8e,0.13522687934058397,0.4785275497801367,0.920204520741272,Qué Más Pues?,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,53ul5SFjVUQCotbJhjCkkK,Qué Más Pues?,78,19,0.8909999999999999,0.8190000000000001,8,1,0.106,0.0261,0.000354,0.17300000000000001,0.768,4
2kBgJXGbVA6WcA40IFA9KF,0.162691609147691,0.4396561029063246,0.8092913495129909,Tu Cariñito,2UoLlLFDkqewHH7EzaZcl7,Luisito Ayala Y La Puerto Rican Power,0eoWrfcaxarOASMm50HE7s,2 Grandes de la Salsa Vol. 4,54,19,0.691,0.873,5,0,0.0382,0.33,1.63e-06,0.0362,0.9159999999999999,4
3QeEd0ldRZKcHixmS9TJQp,0.1641682075244172,0.5196093614345314,0.9091455937810888,La Negra Tiene Tumbao,2weA6hhVqTIN2gSn9PUB9U,Celia Cruz,0bxrZ24WsckwlT7D2nsRbz,Soy Mujer,30,19,0.795,0.848,11,0,0.0498,0.0322,3.11e-05,0.192,0.961,4
0bI7K9Becu2dtXK1Q3cZNB,0.07183733136016039,0.5630845617048436,0.9252018601207691,Don't Be Shy,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,2TvfE8CY37OQIPVGcWYpEA,Don't Be Shy,83,19,0.77,0.787,11,0,0.0583,0.198,0.0,0.262,0.513,4
2KtNeULMaw8sFkr8w13WWB,0.16370882136276904,0.4552600580983354,0.8711796959951877,Ven Bailalo,7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,395yG7il5B0i3V22UN37y2,Strictly Latin Dancing Come And Dance,0,19,0.675,0.9209999999999999,4,1,0.0365,0.0466,0.00618,0.11699999999999999,0.7,4
7Bk0uXKk1uPT0XuQbpFzvs,0.1712345510894835,0.45992951235880175,0.9099553478472111,Fiel,0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,7g5WqPI4CdA22Cy8LxRXCf,Los Legendarios 001,76,19,0.8490000000000001,0.701,6,0,0.06,0.40700000000000003,0.0,0.11199999999999999,0.505,4
59L8x0xy8njj75vzVCPMqg,0.0866295657652307,0.5251282340077057,0.9047497859935683,FULANITO,4obzFoKoKRHIphyHzJ35G3,Becky G,5AVKorAwqFCfUiPkNwv89o,FULANITO,74,19,0.93,0.8370000000000001,7,0,0.187,0.256,2.37e-06,0.239,0.821,4
67cjCSd8UeTYumRkvaC30z,0.1576605103452123,0.6099668210636969,0.88439025518821,La Bilirrubina,3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1cLBlQINfW73CMZhoNAbw6,Bachata Rosa,0,19,0.685,0.917,1,1,0.075,0.833,0.0,0.32,0.938,4
4JgSGk8yY0hQE9aENUSqVm,0.10553084531975739,0.4410264352119087,0.9646021793952294,ME PASE (feat. Farruko),7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,4JMaZaBdFCVJDpEAkNb4nZ,ME PASE (feat. Farruko),66,19,0.745,0.904,6,0,0.047,0.256,1.02e-06,0.0843,0.731,4
3yEtuhGR8jOtusa29jWrhG,0.20281160737577295,0.45840431373101126,0.8616245980149457,Tu Amor Me Hace Bien - Salsa Version,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,4O3yvEN5II2yKWKBPtDLD7,Valio La Pena,67,19,0.691,0.6579999999999999,0,1,0.0359,0.39799999999999996,4.5799999999999995e-05,0.11199999999999999,0.617,4
6De0lHrwBfPfrhorm9q1Xl,0.12533531088138158,0.4919258331104196,0.8655345533627931,Me Rehúso,5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,4RrvIEhnaHKpFxsjXc4D7d,Me Rehúso,76,19,0.7440000000000001,0.804,1,1,0.0677,0.0231,0.0,0.0494,0.426,4
7DM4BPaS7uofFul3ywMe46,0.16920750965121106,0.4689868457484501,0.9177521227124448,Vente Pa' Ca (feat. Maluma),7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,1FkaJUwfqLdQdSmRPBlw6l,Vente Pa' Ca (feat. Maluma),71,19,0.6629999999999999,0.92,11,0,0.226,0.0043100000000000005,1.6899999999999997e-05,0.10099999999999999,0.5329999999999999,4
4ZRrLHqzhGRXYj2qcB4s5S,0.13925225058202587,0.4551568138835311,0.8931818707632511,Tattoo - Remix with Camilo,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,3Na85E6foBKxAeoAojX427,Tattoo (Remix with Camilo),71,19,0.848,0.637,9,1,0.156,0.0413,0.0,0.0521,0.698,4
3rsVX2Pd8UkjqF2MAZqeif,0.2045835254278444,0.4677526080896535,0.9365615528769405,La Quiero A Morir,0z0w28IvsF1gsKhVAMbh9p,DLG,0xgbPkhH5Hvuqa0hBGjpj3,Lo Esencial,63,19,0.725,0.889,4,1,0.0471,0.294,0.0031100000000000004,0.252,0.924,4
79Jhw5xn4gGn6PZak275gg,0.14399951436320055,0.42706969453791166,0.8973925919070864,Traicionera,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,7aTqiX68z42xqpEsiWBz4O,Traicionera,61,19,0.7759999999999999,0.684,11,1,0.0511,0.134,0.0,0.254,0.6579999999999999,4
6ZSDlUMlHhPQLE3AshNJU2,0.13363051242885668,0.5632159634327762,0.8986187909215002,Niña Bonita,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,1W7PIGcDApZJD99RPpbKFX,Mi Niña Bonita,45,19,0.6759999999999999,0.917,9,1,0.125,0.285,0.0,0.17600000000000002,0.727,4
0D75ciM842cdUMKSMfAR9y,0.10923464624804556,0.7035248513517952,0.8470258889942854,Baila Conmigo (with Rauw Alejandro),0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3DWab9ul4t4YpZuOPmUJvd,Baila Conmigo (with Rauw Alejandro),3,19,0.8240000000000001,0.545,5,1,0.0699,0.0221,0.00375,0.09699999999999999,0.6829999999999999,4
7DhYjNLksXZhbRQeheAums,0.17492030470427836,0.4823804361598783,0.8889711496194156,Caraluna,1mux8L6xg2Cmrc7k0wQczl,Bacilos,2bM009J81OBNisrMbFwBJj,Caraluna,74,19,0.76,0.773,9,1,0.0675,0.17600000000000002,0.0,0.1,0.895,4
1LbGorB0xOfpiXQJFKB2Nd,0.16149966612470038,0.44591645665854784,0.8529255257617472,El Taxi,0TnOYISbd1XYRBk9myaseg,Pitbull,5PZWGWwRwA0PJCET9BwBAm,Dale,62,19,0.8690000000000001,0.691,7,1,0.192,0.12,0.0,0.102,0.875,4
4HYDUMY0xSpeBr0AMY9cUz,0.136272803190765,0.422423704871719,0.9009092381371029,La Curiosidad,2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,5sEpXan86hEcM8eZSAoWhw,Platonicos,81,19,0.845,0.677,11,0,0.136,0.26899999999999996,0.000917,0.10800000000000001,0.68,4
4R8BJggjosTswLxtkw8V7P,0.2101617859621433,0.4316218258270096,0.9232815861925363,No Me Conoce - Remix,0EFisYRi20PTADoJrifHrz,Jhay Cortez,1V9QpD8kjA2iHCElhFGvlo,Famouz,78,19,0.8059999999999999,0.7859999999999999,10,0,0.0741,0.145,0.0,0.0935,0.58,4
7KbF6AdprOXEEHlsq11Z6d,0.10074010391971243,0.44907479104778797,0.8999375332577563,11 PM,1r4hJ1h58CWwUQe3MxPuau,Maluma,3YIUNL7qFE8NP3X3zaYSND,11:11,73,19,0.777,0.7120000000000001,10,1,0.27699999999999997,0.217,0.0,0.091,0.68,4
